Zalophus_californianus	Vulpes_vulpes	Vulpes_lagopus	Ursus_thibetanus	Ursus_maritimus	Ursus_arctos	Ursus_americanus	Suricata_suricatta	Puma_yagouaroundi	Puma_concolor	Phoca_vitulina	Panthera_tigris	Panthera_pardus	Panthera_leo	Odobenus_rosmarus	Neomonachus_schauinslandi	Mustela_putorius	Mustela_erminea	Mirounga_leonina	Lynx_pardinus	Lontra_canadensis	Leptonychotes_weddellii	Hyaena_hyaena	Halichoerus_grypus	Felis_catus	Eumetopias_jubatus	Enhydra_lutris	Canis_lupus	Callorhinus_ursinus	Ailuropoda_melanoleuca	Acinonyx_jubatus	
0.0044059	0.040311	0.00059407	0.0021249	0.00021558	0.029582	0.0011624	8.5017e-06	0.0044869	0.0044869	0.0011406	0.010772	0.75539	0.0053971	1.589e-05	0.0002369	0.0013574	0.0030347	2.973e-05	0.0013496	1.1185e-05	0.0068324	1.3813e-06	0.012485	0.0040254	0.0019896	7.6057e-05	6.509e-05	1.2697e-05	0.0032641	0.013056	
0.0043962	0.040344	0.00059531	0.0021234	0.00021621	0.029552	0.0011611	8.7865e-06	0.0044855	0.0044855	0.0011428	0.010761	0.75486	0.0053981	1.5259e-05	0.00023734	0.001358	0.0030364	2.94e-05	0.0013471	1.1358e-05	0.0067946	1.3032e-06	0.012494	0.0040212	0.001986	7.2659e-05	6.4993e-05	1.2728e-05	0.0032488	0.013055	
0.0043866	0.040376	0.00059654	0.0021219	0.00021684	0.029522	0.0011598	9.1261e-06	0.0044842	0.0044842	0.0011451	0.01075	0.75433	0.0053992	1.4633e-05	0.00023779	0.0013587	0.0030384	2.9069e-05	0.0013447	1.1536e-05	0.0067575	1.2325e-06	0.012503	0.0040171	0.0019823	6.9312e-05	6.4927e-05	1.2756e-05	0.0032338	0.013055	
0.004377	0.040409	0.00059778	0.0021204	0.00021747	0.029493	0.0011585	9.527e-06	0.0044828	0.0044828	0.0011474	0.010739	0.75382	0.0054003	1.4013e-05	0.00023826	0.0013595	0.0030404	2.8739e-05	0.0013423	1.1721e-05	0.0067212	1.1688e-06	0.012484	0.0040132	0.0019786	6.6015e-05	6.4891e-05	1.2784e-05	0.0032192	0.013054	
0.0043674	0.040442	0.00059901	0.0021189	0.00021811	0.029464	0.0011572	9.9968e-06	0.0044815	0.0044815	0.0011497	0.010729	0.75331	0.0054014	1.3378e-05	0.00023871	0.0013603	0.0030423	2.8394e-05	0.00134	1.1897e-05	0.0066845	1.1117e-06	0.012464	0.0040093	0.0019749	6.2684e-05	6.5186e-05	1.2797e-05	0.0032049	0.013053	
0.0043578	0.040475	0.00060022	0.0021175	0.00021874	0.029434	0.0011559	1.0421e-05	0.0044802	0.0044802	0.0011519	0.010718	0.75279	0.0054025	1.2727e-05	0.00023914	0.0013609	0.0030442	2.8035e-05	0.0013376	1.2067e-05	0.0066474	1.0465e-06	0.012445	0.0040054	0.0019712	5.9319e-05	6.5459e-05	1.2797e-05	0.0031905	0.013052	
0.0043482	0.040508	0.00060144	0.002116	0.00021937	0.029405	0.0011547	1.0909e-05	0.0044788	0.0044788	0.0011542	0.010707	0.75229	0.0054037	1.208e-05	0.00023957	0.0013617	0.0030462	2.7675e-05	0.0013353	1.2242e-05	0.0066111	9.865e-07	0.012426	0.0040016	0.0019675	5.5998e-05	6.5762e-05	1.2795e-05	0.0031763	0.013052	
0.0043386	0.04054	0.00060265	0.0021145	0.00022	0.029376	0.0011534	1.1349e-05	0.0044775	0.0044775	0.0011565	0.010697	0.75178	0.0054048	1.1418e-05	0.00023999	0.0013624	0.0030481	2.7301e-05	0.0013329	1.2409e-05	0.0065743	9.1843e-07	0.012406	0.0039977	0.0019638	5.2644e-05	6.6043e-05	1.2779e-05	0.003162	0.013051	
0.0043291	0.040573	0.00060386	0.0021131	0.00022063	0.029346	0.0011521	1.1866e-05	0.0044762	0.0044762	0.0011587	0.010686	0.75128	0.005406	1.0761e-05	0.00024042	0.0013632	0.0030501	2.6928e-05	0.0013306	1.2583e-05	0.0065383	8.5647e-07	0.012387	0.0039939	0.0019601	4.9339e-05	6.6357e-05	1.2762e-05	0.003148	0.01305	
0.0043196	0.040607	0.00060508	0.0021116	0.00022125	0.029317	0.0011508	1.2458e-05	0.0044749	0.0044749	0.001161	0.010676	0.75078	0.0054071	1.0109e-05	0.00024087	0.0013641	0.0030522	2.6553e-05	0.0013284	1.2762e-05	0.0065029	7.9925e-07	0.012368	0.0039903	0.0019564	4.6078e-05	6.6703e-05	1.2742e-05	0.0031338	0.013049	
0.0043101	0.04064	0.00060628	0.0021101	0.00022186	0.029288	0.0011496	1.3002e-05	0.0044736	0.0044736	0.0011633	0.010665	0.75028	0.0054083	9.4421e-06	0.00024129	0.001365	0.0030543	2.6165e-05	0.0013261	1.2934e-05	0.0064672	7.3475e-07	0.012349	0.0039865	0.0019527	4.2787e-05	6.7027e-05	1.271e-05	0.0031195	0.013049	
0.0043005	0.040673	0.00060748	0.0021086	0.00022247	0.029259	0.0011483	1.3481e-05	0.0044722	0.0044722	0.0011655	0.010655	0.74978	0.0054094	8.7606e-06	0.00024173	0.0013658	0.0030563	2.5777e-05	0.0013238	1.31e-05	0.0064322	8.1399e-07	0.01233	0.0039828	0.0019489	3.9464e-05	6.7331e-05	1.2664e-05	0.003105	0.013048	
0.004291	0.040706	0.00060866	0.0021071	0.00022307	0.029229	0.0011469	1.3915e-05	0.0044709	0.0044709	0.0011677	0.010644	0.74928	0.0054106	8.0644e-06	0.00024215	0.0013665	0.0030582	2.5374e-05	0.0013215	1.3258e-05	0.0063969	8.8543e-07	0.012311	0.0039789	0.0019452	3.6111e-05	6.7614e-05	1.4038e-05	0.0030903	0.013047	
0.0042814	0.04074	0.00060984	0.0021056	0.00022366	0.0292	0.0011456	1.4305e-05	0.0044695	0.0044695	0.0011699	0.010633	0.74877	0.0054117	7.3535e-06	0.00024254	0.0013672	0.00306	2.4958e-05	0.0013191	1.3409e-05	0.0063612	9.492e-07	0.012292	0.003975	0.0019415	3.2727e-05	6.7876e-05	1.5392e-05	0.0030755	0.013047	
0.0042718	0.040772	0.000611	0.002104	0.00022424	0.029171	0.0011442	1.4647e-05	0.0044682	0.0044682	0.0011722	0.010623	0.74826	0.0054128	6.6268e-06	0.00024291	0.0013679	0.0030617	2.4528e-05	0.0013166	1.3543e-05	0.0063253	1.0048e-06	0.012273	0.0039711	0.0019377	3.2404e-05	6.8115e-05	1.6727e-05	0.0030606	0.013046	
0.0042622	0.040806	0.00061217	0.0021025	0.00022482	0.029142	0.0011429	1.5055e-05	0.0044668	0.0044668	0.0011744	0.010612	0.74776	0.0054139	5.9047e-06	0.0002433	0.0013686	0.0030636	2.4096e-05	0.0013143	1.3682e-05	0.00629	1.0656e-06	0.012254	0.0039673	0.001934	3.2084e-05	6.8385e-05	1.8073e-05	0.0030459	0.013045	
0.0042526	0.040839	0.00061332	0.002101	0.0002254	0.029112	0.0011416	1.5582e-05	0.0044654	0.0044654	0.0011766	0.010602	0.74725	0.005415	5.1679e-06	0.0002437	0.0013693	0.0030654	2.3665e-05	0.0013118	1.3815e-05	0.0062553	1.1394e-06	0.012235	0.0039634	0.0019302	3.1751e-05	6.8634e-05	1.9401e-05	0.0030311	0.013044	
0.004243	0.040872	0.00061448	0.0020994	0.00022597	0.029083	0.0011402	1.6061e-05	0.0044641	0.0044641	0.0011788	0.010591	0.74674	0.005416	5.2276e-06	0.00024408	0.0013699	0.003067	2.3219e-05	0.0013094	1.3955e-05	0.0062203	1.2051e-06	0.012215	0.0039594	0.0019264	3.1426e-05	6.8916e-05	2.0709e-05	0.0030161	0.013044	
0.0042334	0.040905	0.00061563	0.0020979	0.00022653	0.029054	0.0011388	1.604e-05	0.0044627	0.0044627	0.001181	0.01058	0.74624	0.0054172	5.276e-06	0.00024443	0.0013705	0.0030687	2.276e-05	0.001307	1.4088e-05	0.006185	1.3176e-06	0.012196	0.0039556	0.0019227	3.1087e-05	6.9177e-05	2.1999e-05	0.003001	0.013043	
0.0042238	0.040939	0.00061677	0.0020963	0.00022708	0.029025	0.0011375	1.5982e-05	0.0044613	0.0044613	0.0011832	0.01057	0.74573	0.0054182	5.3132e-06	0.00024476	0.001371	0.0030702	2.2287e-05	0.0013046	1.4214e-05	0.0061495	1.4208e-06	0.012177	0.0039516	0.0019189	3.0734e-05	6.9417e-05	2.327e-05	0.0029858	0.013042	
0.0042141	0.040972	0.0006179	0.0020948	0.00022763	0.028996	0.0011361	1.5888e-05	0.0044599	0.0044599	0.0011853	0.010559	0.74522	0.0054193	5.3391e-06	0.00024507	0.0013715	0.0030717	2.18e-05	0.0013021	1.4333e-05	0.0061137	1.5149e-06	0.012158	0.0039477	0.0019151	3.0367e-05	6.9637e-05	2.4522e-05	0.0029704	0.013041	
0.0042044	0.041005	0.00061902	0.0020932	0.00022816	0.028967	0.0011346	1.5756e-05	0.0044585	0.0044585	0.0011875	0.010549	0.74471	0.0054204	5.4642e-06	0.0002454	0.0013719	0.0030731	2.1312e-05	0.0012996	1.4446e-05	0.0060785	1.6e-06	0.012139	0.0039437	0.0019113	2.9985e-05	6.9836e-05	2.575e-05	0.0029548	0.013041	
0.0041948	0.041038	0.00062015	0.0020916	0.0002287	0.028937	0.0011332	1.5677e-05	0.0044571	0.0044571	0.0011897	0.010538	0.7442	0.0054214	5.5858e-06	0.00024574	0.0013725	0.0030746	2.0824e-05	0.0012971	1.4563e-05	0.0060439	1.6933e-06	0.01212	0.0039398	0.0019075	2.9607e-05	7.0066e-05	2.6989e-05	0.0029396	0.01304	
0.0041851	0.041071	0.00062126	0.00209	0.00022923	0.028908	0.0011318	1.5558e-05	0.0044557	0.0044557	0.0011918	0.010527	0.74369	0.0054225	5.6956e-06	0.00024605	0.0013729	0.003076	2.0321e-05	0.0012946	1.4674e-05	0.0060089	1.7768e-06	0.012101	0.0039358	0.0019036	2.9214e-05	7.0273e-05	2.8209e-05	0.0029241	0.013039	
0.0041754	0.041105	0.00062236	0.0020884	0.00022976	0.028879	0.0011304	1.5403e-05	0.0044543	0.0044543	0.001194	0.010517	0.74318	0.0054235	5.7941e-06	0.00024635	0.0013734	0.0030773	1.9805e-05	0.0012921	1.4777e-05	0.0059738	1.8515e-06	0.012082	0.0039318	0.0018998	2.8807e-05	7.046e-05	2.9409e-05	0.0029086	0.013038	
0.0041657	0.041138	0.00062345	0.0020868	0.00023027	0.02885	0.001129	1.521e-05	0.0044528	0.0044528	0.0011961	0.010506	0.74266	0.0054246	5.8811e-06	0.00024662	0.0013737	0.0030786	1.9276e-05	0.0012895	1.4874e-05	0.0059383	1.9174e-06	0.012063	0.0039277	0.001896	2.8385e-05	7.0627e-05	3.0592e-05	0.0028929	0.013037	
0.004156	0.041171	0.00062453	0.0020852	0.00023078	0.028821	0.0011275	1.4976e-05	0.0044514	0.0044514	0.0011982	0.010496	0.74214	0.0054256	5.9564e-06	0.00024686	0.0013741	0.0030798	1.8732e-05	0.0012869	1.4963e-05	0.0059025	1.9739e-06	0.012044	0.0039236	0.0018921	2.7948e-05	7.0772e-05	3.1755e-05	0.002877	0.013037	
0.0041463	0.041204	0.00062562	0.0020836	0.00023129	0.028792	0.0011261	1.4796e-05	0.00445	0.00445	0.0012004	0.010485	0.74163	0.0054266	6.0283e-06	0.00024712	0.0013745	0.0030811	1.8187e-05	0.0012844	1.5057e-05	0.0058674	2.0381e-06	0.012024	0.0039195	0.0018883	2.7516e-05	7.0947e-05	3.2929e-05	0.0028614	0.013036	
0.0041366	0.041237	0.00062669	0.002082	0.0002318	0.028763	0.0011246	1.4575e-05	0.0044485	0.0044485	0.0012025	0.010474	0.74111	0.0054276	6.0883e-06	0.00024736	0.0013748	0.0030823	1.7628e-05	0.0012818	1.5144e-05	0.0058319	2.0927e-06	0.012005	0.0039154	0.0018844	2.7068e-05	7.11e-05	3.4083e-05	0.0028457	0.013035	
0.004127	0.041271	0.00062777	0.0020804	0.0002323	0.028734	0.0011232	1.4191e-05	0.0044471	0.0044471	0.0012046	0.010464	0.7406	0.0054286	6.1455e-06	0.00024761	0.0013753	0.0030836	1.7069e-05	0.0012793	1.5238e-05	0.0057971	2.1109e-06	0.011986	0.0039115	0.0018806	2.6625e-05	7.1288e-05	3.5251e-05	0.0028303	0.013034	
0.0041173	0.041304	0.00062884	0.0020788	0.0002328	0.028705	0.0011217	1.3759e-05	0.0044456	0.0044456	0.0012067	0.010453	0.74009	0.0054297	6.1908e-06	0.00024784	0.0013757	0.0030849	1.6496e-05	0.0012767	1.5324e-05	0.005762	2.1198e-06	0.011967	0.0039074	0.0018767	2.6168e-05	7.1452e-05	3.6399e-05	0.0028147	0.013033	
0.0041077	0.041338	0.00062991	0.0020772	0.0002333	0.028676	0.0011203	1.34e-05	0.0044442	0.0044442	0.0012088	0.010443	0.73959	0.0054307	6.2333e-06	0.00024809	0.0013762	0.0030863	1.5923e-05	0.0012742	1.5417e-05	0.0057276	2.1369e-06	0.011949	0.0039035	0.0018729	2.5716e-05	7.165e-05	3.7561e-05	0.0027995	0.013033	
0.004098	0.041371	0.00063099	0.0020756	0.0002338	0.028647	0.0011189	1.2994e-05	0.0044428	0.0044428	0.0012109	0.010432	0.73908	0.0054317	6.2639e-06	0.00024831	0.0013766	0.0030876	1.5335e-05	0.0012716	1.5502e-05	0.0056928	2.1448e-06	0.01193	0.0038995	0.001869	2.5248e-05	7.1886e-05	3.8703e-05	0.0027841	0.013032	
0.0040884	0.041406	0.00063207	0.0020739	0.00023428	0.028618	0.0011174	1.2659e-05	0.0044414	0.0044414	0.001213	0.010422	0.73858	0.0054328	6.2827e-06	0.00024851	0.0013771	0.003089	1.4734e-05	0.0012691	1.5593e-05	0.0056577	2.1609e-06	0.011911	0.0038956	0.0018651	2.4786e-05	7.2157e-05	3.9825e-05	0.0027685	0.013031	
0.0040787	0.04144	0.00063314	0.0020723	0.00023476	0.028589	0.0011159	1.2278e-05	0.0044399	0.0044399	0.001215	0.010411	0.73807	0.0054339	7.2839e-06	0.00024872	0.0013776	0.0030903	1.4132e-05	0.0012666	1.5677e-05	0.0056233	2.1678e-06	0.011892	0.0038917	0.0018612	2.4309e-05	7.2405e-05	4.0926e-05	0.0027528	0.013031	
0.004069	0.041474	0.00063421	0.0020707	0.00023523	0.02856	0.0011145	1.1968e-05	0.0044385	0.0044385	0.0012171	0.010401	0.73758	0.0054349	8.2686e-06	0.00024888	0.0013782	0.0030918	1.4633e-05	0.0012641	1.5766e-05	0.0055879	2.1838e-06	0.011872	0.0038878	0.0018573	2.3835e-05	7.2685e-05	4.2008e-05	0.0027368	0.01303	
0.0040592	0.041508	0.00063527	0.002069	0.0002357	0.028532	0.001113	1.172e-05	0.0044371	0.0044371	0.0012191	0.01039	0.73708	0.005436	9.2368e-06	0.00024901	0.0013787	0.0030932	1.512e-05	0.0012617	1.5864e-05	0.0055522	2.2082e-06	0.011853	0.0038841	0.0018534	2.3371e-05	7.2939e-05	4.3071e-05	0.0027195	0.013029	
0.0040495	0.041542	0.00063632	0.0020674	0.00023617	0.028503	0.0011115	1.1435e-05	0.0044357	0.0044357	0.0012212	0.01038	0.73659	0.0054371	1.0189e-05	0.00024912	0.0013792	0.0030945	1.5594e-05	0.0012593	1.5954e-05	0.0055162	2.2242e-06	0.011834	0.0038803	0.0018495	2.2892e-05	7.3173e-05	4.4117e-05	0.0027021	0.013029	
0.0040398	0.041577	0.00063738	0.0020657	0.00023663	0.028474	0.00111	1.1195e-05	0.0044343	0.0044343	0.0012232	0.010369	0.7361	0.0054382	1.1147e-05	0.00024924	0.0013797	0.0030959	1.6065e-05	0.0012569	1.6048e-05	0.0054808	2.246e-06	0.011815	0.0038766	0.0018456	2.2415e-05	7.3434e-05	4.5171e-05	0.0026849	0.013028	
0.00403	0.041611	0.00063842	0.0020641	0.00023709	0.028445	0.0011085	1.0922e-05	0.0044329	0.0044329	0.0012252	0.010359	0.73561	0.0054393	1.209e-05	0.00024934	0.0013802	0.0030973	1.6524e-05	0.0012545	1.6136e-05	0.0054452	2.26e-06	0.011796	0.0038729	0.0018417	2.1925e-05	7.3676e-05	4.6208e-05	0.0026676	0.013027	
0.0040203	0.041645	0.00063946	0.0020625	0.00023755	0.028416	0.001107	1.0618e-05	0.0044315	0.0044315	0.0012272	0.010349	0.73512	0.0054404	1.3018e-05	0.00024942	0.0013807	0.0030985	1.6969e-05	0.001252	1.6218e-05	0.0054093	2.2664e-06	0.011777	0.0038691	0.0018377	2.1421e-05	7.3901e-05	4.7227e-05	0.0026502	0.013027	
0.0040106	0.04168	0.00064049	0.0020608	0.000238	0.028388	0.0011056	1.0361e-05	0.0044301	0.0044301	0.0012292	0.010338	0.73463	0.0054415	1.3954e-05	0.00024951	0.0013812	0.0030999	1.7413e-05	0.0012496	1.6305e-05	0.005374	2.2791e-06	0.011757	0.0038654	0.0018338	2.092e-05	7.4154e-05	4.8257e-05	0.002633	0.013026	
0.0040009	0.041714	0.00064153	0.0020592	0.00023846	0.028359	0.0011041	1.0147e-05	0.0044287	0.0044287	0.0012313	0.010328	0.73415	0.0054427	1.4896e-05	0.00024962	0.0013819	0.0031014	1.7854e-05	0.0012472	1.6397e-05	0.0053392	2.2983e-06	0.011739	0.0038617	0.0018299	2.0421e-05	7.4436e-05	4.9297e-05	0.0026162	0.013026	
0.0039912	0.041749	0.00064256	0.0020575	0.00023891	0.02833	0.0011026	9.9043e-06	0.0044273	0.0044273	0.0012333	0.010318	0.73367	0.0054438	1.5824e-05	0.0002497	0.0013825	0.0031028	1.8282e-05	0.0012448	1.6482e-05	0.0053042	2.3099e-06	0.01172	0.0038581	0.0018259	1.9909e-05	7.47e-05	5.032e-05	0.0025993	0.013025	
0.0039816	0.041784	0.00064359	0.0020559	0.00023936	0.028302	0.0011012	9.7039e-06	0.0044259	0.0044259	0.0012353	0.010307	0.73319	0.0054449	1.676e-05	0.0002498	0.0013831	0.0031043	1.8709e-05	0.0012425	1.6572e-05	0.0052698	2.328e-06	0.011701	0.0038545	0.001822	1.94e-05	7.4993e-05	5.1353e-05	0.0025827	0.013025	
0.003972	0.041819	0.00064463	0.0020543	0.00023982	0.028273	0.0010997	9.544e-06	0.0044245	0.0044245	0.0012373	0.010297	0.73272	0.0054461	1.7703e-05	0.00024992	0.0013839	0.003106	1.9133e-05	0.0012402	1.6668e-05	0.0052359	2.353e-06	0.011682	0.003851	0.0018181	1.8893e-05	7.5318e-05	5.2398e-05	0.0025664	0.013024	
0.0039625	0.041854	0.00064567	0.0020527	0.00024028	0.028245	0.0010983	9.4189e-06	0.0044232	0.0044232	0.0012393	0.010287	0.73225	0.0054473	1.8654e-05	0.00025004	0.0013847	0.0031077	1.9555e-05	0.0012379	1.6768e-05	0.0052026	2.3842e-06	0.011663	0.0038476	0.0018141	1.8387e-05	7.5671e-05	5.3451e-05	0.0025504	0.013024	
0.0039529	0.041889	0.0006467	0.0020511	0.00024073	0.028217	0.0010968	9.2664e-06	0.0044218	0.0044218	0.0012413	0.010277	0.73178	0.0054485	1.959e-05	0.00025015	0.0013855	0.0031094	1.9964e-05	0.0012357	1.6862e-05	0.005169	2.4075e-06	0.011645	0.0038442	0.0018102	1.7869e-05	7.6004e-05	5.4488e-05	0.0025342	0.013023	
0.0039433	0.041925	0.00064771	0.0020494	0.00024118	0.028188	0.0010954	9.1916e-06	0.0044204	0.0044204	0.0012433	0.010266	0.73131	0.0054496	2.0911e-05	0.00025026	0.0013862	0.003111	2.0371e-05	0.0012333	1.6948e-05	0.005136	2.4516e-06	0.011626	0.0038407	0.0018063	1.7336e-05	7.6314e-05	5.5499e-05	0.0025179	0.013023	
0.0039337	0.04196	0.00064872	0.0020478	0.00024161	0.02816	0.0010939	9.0844e-06	0.004419	0.004419	0.0012453	0.010256	0.73083	0.0054508	2.2212e-05	0.00025036	0.0013869	0.0031125	2.0765e-05	0.001231	1.7028e-05	0.0051027	2.4862e-06	0.011607	0.0038371	0.0018023	1.6789e-05	7.66e-05	5.6491e-05	0.0025014	0.013023	
0.0039242	0.041995	0.00064973	0.0020462	0.00024205	0.028132	0.0010924	9.0198e-06	0.0044176	0.0044176	0.0012473	0.010246	0.73037	0.0054519	2.353e-05	0.00025047	0.0013877	0.0031141	2.1157e-05	0.0012287	1.7113e-05	0.0050701	2.53e-06	0.011589	0.0038337	0.0017984	1.6246e-05	7.6923e-05	5.7497e-05	0.0024853	0.013022	
0.0039146	0.042031	0.00065074	0.0020445	0.00024248	0.028103	0.001091	8.9972e-06	0.0044163	0.0044163	0.0012493	0.010236	0.7299	0.0054531	2.4828e-05	0.00025056	0.0013884	0.0031157	2.1536e-05	0.0012264	1.7192e-05	0.0050371	2.5836e-06	0.01157	0.0038303	0.0017944	1.5688e-05	7.7283e-05	5.8482e-05	0.002469	0.013022	
0.003905	0.042066	0.00065175	0.0020429	0.00024291	0.028075	0.0010895	8.9459e-06	0.0044149	0.0044149	0.0012512	0.010226	0.72944	0.0054543	2.6107e-05	0.00025063	0.0013891	0.0031171	2.1902e-05	0.0012242	1.7263e-05	0.0050039	2.6281e-06	0.011552	0.0038269	0.0017904	1.5117e-05	7.7621e-05	5.945e-05	0.0024715	0.013021	
0.0038955	0.042102	0.00065276	0.0020412	0.00024333	0.028047	0.001088	8.931e-06	0.0044135	0.0044135	0.0012532	0.010215	0.72898	0.0054555	2.7401e-05	0.00025071	0.0013898	0.0031187	2.2266e-05	0.001222	1.734e-05	0.0049712	2.6812e-06	0.011533	0.0038236	0.0017865	1.4548e-05	7.7993e-05	6.0429e-05	0.0024741	0.013021	
0.0038859	0.042138	0.00065375	0.0020396	0.00024375	0.028018	0.0010865	8.8844e-06	0.0044122	0.0044122	0.0012551	0.010205	0.72852	0.0054567	2.8674e-05	0.00025076	0.0013905	0.0031202	2.2616e-05	0.0012197	1.7409e-05	0.0049383	2.7243e-06	0.011515	0.0038202	0.0017825	1.3964e-05	7.8341e-05	6.1387e-05	0.0024766	0.013021	
0.0038763	0.042173	0.00065474	0.0020379	0.00024416	0.02799	0.001085	8.8059e-06	0.0044108	0.0044108	0.0012571	0.010195	0.72806	0.0054579	2.9927e-05	0.00025079	0.0013912	0.0031216	2.2952e-05	0.0012174	1.747e-05	0.004905	2.7574e-06	0.011496	0.0038168	0.0017785	1.3366e-05	7.8664e-05	6.2326e-05	0.002479	0.01302	
0.0038667	0.042209	0.00065572	0.0020363	0.00024456	0.027962	0.0010835	8.6979e-06	0.0044094	0.0044094	0.001259	0.010185	0.72759	0.0054591	3.1161e-05	0.0002508	0.0013918	0.003123	2.3274e-05	0.0012151	1.7524e-05	0.0048715	2.7814e-06	0.011478	0.0038133	0.0017745	1.2753e-05	7.8965e-05	6.3246e-05	0.0024814	0.01302	
0.0038571	0.042244	0.00065668	0.0020346	0.00024496	0.027933	0.001082	8.5601e-06	0.004408	0.004408	0.001261	0.010175	0.72711	0.0054602	3.241e-05	0.00025083	0.0013923	0.0031242	2.3596e-05	0.0012127	1.7561e-05	0.0048386	2.7963e-06	0.011459	0.0038098	0.0017705	1.3127e-05	7.9243e-05	6.4178e-05	0.0024837	0.013019	
0.0038475	0.04228	0.00065764	0.0020329	0.00024534	0.027905	0.0010804	8.3921e-06	0.0044065	0.0044065	0.0012629	0.010164	0.72664	0.0054613	3.364e-05	0.00025083	0.0013928	0.0031254	2.3904e-05	0.0012103	1.759e-05	0.0048054	2.8022e-06	0.011441	0.0038063	0.0017665	1.3488e-05	7.9499e-05	6.5092e-05	0.0024859	0.013019	
0.0038379	0.042315	0.00065858	0.0020312	0.00024572	0.027877	0.0010789	8.1898e-06	0.0044051	0.0044051	0.0012648	0.010154	0.72616	0.0054624	3.4849e-05	0.0002508	0.0013932	0.0031265	2.4197e-05	0.0012078	1.7611e-05	0.0047719	2.7982e-06	0.011422	0.0038026	0.0017625	1.3836e-05	7.9731e-05	6.5985e-05	0.002488	0.013019	
0.0038283	0.04235	0.00065952	0.0020295	0.00024609	0.027849	0.0010773	7.9525e-06	0.0044036	0.0044036	0.0012667	0.010144	0.72568	0.0054635	3.6038e-05	0.00025075	0.0013936	0.0031275	2.4477e-05	0.0012053	1.7626e-05	0.0047381	2.7844e-06	0.011404	0.0037989	0.0017585	1.417e-05	7.9937e-05	6.6859e-05	0.00249	0.013018	
0.0038187	0.042386	0.00066046	0.0020278	0.00024646	0.02782	0.0010758	7.7621e-06	0.0044022	0.0044022	0.0012686	0.010134	0.7252	0.0054646	3.7244e-05	0.00025072	0.0013941	0.0031286	2.4757e-05	0.0012029	1.7646e-05	0.004705	2.7801e-06	0.011385	0.0037954	0.0017545	1.4505e-05	8.0179e-05	6.7746e-05	0.0024922	0.013018	
0.0038091	0.042421	0.0006614	0.002026	0.00024683	0.027792	0.0010742	7.5411e-06	0.0044007	0.0044007	0.0012705	0.010124	0.72472	0.0054657	3.8432e-05	0.00025067	0.0013945	0.0031297	2.5022e-05	0.0012004	1.766e-05	0.0046716	2.7669e-06	0.011366	0.0037917	0.0017504	1.4828e-05	8.0455e-05	6.8615e-05	0.0024943	0.013017	
0.0037995	0.042457	0.00066235	0.0020243	0.0002472	0.027764	0.0010727	7.3648e-06	0.0043993	0.0043993	0.0012724	0.010113	0.72425	0.0054668	3.9637e-05	0.00025063	0.0013949	0.0031306	2.5288e-05	0.001198	1.754e-05	0.0046388	2.7633e-06	0.011348	0.0037882	0.0017464	1.6201e-05	7.9687e-05	6.9498e-05	0.0024965	0.013017	
0.0037899	0.042493	0.00066328	0.0020226	0.00024756	0.027736	0.0010711	7.157e-06	0.0043979	0.0043979	0.0012743	0.010103	0.72377	0.0054679	4.0822e-05	0.00025057	0.0013952	0.0031315	2.5539e-05	0.0011956	1.7413e-05	0.0046057	2.7502e-06	0.01133	0.0037846	0.0017424	1.7556e-05	7.889e-05	7.0361e-05	0.0024987	0.013016	
0.0037803	0.042529	0.00066421	0.0020209	0.00024791	0.027708	0.0010695	6.9205e-06	0.0043964	0.0043964	0.0012761	0.010093	0.7233	0.005469	4.1989e-05	0.00025049	0.0013955	0.0031323	2.5778e-05	0.0011931	1.7279e-05	0.0045724	2.7285e-06	0.011311	0.003781	0.0017383	1.8893e-05	7.8069e-05	7.1207e-05	0.0025008	0.013016	
0.0037708	0.042565	0.00066512	0.0020192	0.00024827	0.02768	0.001068	6.7255e-06	0.0043949	0.0043949	0.001278	0.010083	0.72282	0.0054701	4.3172e-05	0.00025043	0.0013884	0.0031332	2.6015e-05	0.0011907	1.7151e-05	0.0045397	2.7157e-06	0.011293	0.0037774	0.0017343	2.0245e-05	7.7214e-05	7.2065e-05	0.0025031	0.013015	
0.0037612	0.0426	0.00066603	0.0020175	0.00024862	0.027652	0.0010664	6.5024e-06	0.0043935	0.0043935	0.0012799	0.010073	0.72235	0.0054712	4.4338e-05	0.00025034	0.0013811	0.0031341	2.6239e-05	0.0011882	1.7017e-05	0.0045068	2.6943e-06	0.011274	0.0037739	0.0017303	2.1579e-05	7.6334e-05	7.2906e-05	0.0025053	0.013015	
0.0037517	0.042636	0.00066693	0.0020158	0.00024896	0.027624	0.0010648	6.2518e-06	0.004392	0.004392	0.0012817	0.010062	0.72187	0.0054723	4.5485e-05	0.00025023	0.0013739	0.0031349	2.6451e-05	0.0011857	1.6876e-05	0.0044736	2.6646e-06	0.011256	0.0037702	0.0017262	2.2896e-05	7.5429e-05	7.3729e-05	0.0025074	0.013015	
0.0037421	0.042672	0.00066781	0.002014	0.0002493	0.027596	0.0010632	5.9762e-06	0.0043905	0.0043905	0.0012836	0.010052	0.72139	0.0054734	4.6617e-05	0.0002501	0.0013665	0.0031356	2.665e-05	0.0011832	1.6728e-05	0.0044403	2.6273e-06	0.011237	0.0037666	0.0017221	2.4198e-05	7.4503e-05	7.4536e-05	0.0025094	0.013014	
