Trichechus_manatus	Procavia_capensis	Orycteropus_afer	Mammuthus_primigenius	Loxodonta_africana	Heterohyrax_brucei	Elephas_maximus	Elephantulus_edwardii	Echinops_telfairi	Dugong_dugon	Chrysochloris_asiatica	
4.64e-05	0.00080607	1.7684e-08	0.00095539	0.010306	1.6107e-05	0.00080536	5.8914e-08	0.00032471	0.00016618	1.1595e-06	
4.6253e-05	0.00080975	1.5935e-08	0.00095542	0.010308	1.5829e-05	0.00080433	5.6798e-08	0.00033133	0.00016167	1.1491e-06	
4.6117e-05	0.00081347	1.3957e-08	0.00095545	0.010311	1.555e-05	0.0008033	5.5673e-08	0.00034203	0.00015724	1.1436e-06	
4.5993e-05	0.00081722	1.1749e-08	0.00095548	0.010314	1.5269e-05	0.00080228	5.5601e-08	0.00035736	0.00015287	1.1432e-06	
4.588e-05	0.000821	9.265e-09	0.0009555	0.010317	1.4987e-05	0.00080127	5.6517e-08	0.00037826	0.00014858	1.0453e-06	
4.5752e-05	0.00082474	1.6828e-08	0.00095552	0.01032	1.4698e-05	0.00080026	5.4492e-08	0.00039403	0.00014424	9.4053e-07	
4.5636e-05	0.00082852	2.4698e-08	0.00095555	0.010323	1.4408e-05	0.00079925	5.3621e-08	0.00041554	0.00013997	8.4867e-07	
4.5504e-05	0.00083159	3.1082e-08	0.00095556	0.010326	1.4982e-05	0.00079823	4.9643e-08	0.00043129	0.00013565	7.4937e-07	
4.5355e-05	0.00083463	3.5979e-08	0.00095556	0.010329	1.5548e-05	0.0007972	4.2434e-08	0.00044125	0.00013128	6.4167e-07	
4.5188e-05	0.00083762	3.9426e-08	0.00095556	0.010332	1.6105e-05	0.00079616	3.1917e-08	0.00044559	0.00012686	5.2502e-07	
4.5039e-05	0.00084066	4.3411e-08	0.00095555	0.010335	1.6665e-05	0.00079513	2.338e-08	0.00045912	0.00012253	4.2641e-07	
4.4908e-05	0.00084374	4.8113e-08	0.00095556	0.010338	1.7227e-05	0.00079411	1.642e-08	0.00050102	0.00011829	1.8431e-07	
4.4538e-05	0.00084688	5.1019e-08	0.00095555	0.010341	1.7793e-05	0.00079309	2.3938e-08	0.0005308	0.00011778	1.4309e-07	
4.4189e-05	0.00085007	5.4685e-08	0.00095554	0.010343	1.8362e-05	0.00079207	3.312e-08	0.00057199	0.00011729	1.0826e-07	
4.3859e-05	0.00085331	4.5418e-08	0.00095554	0.010347	1.8934e-05	0.00079108	4.4664e-08	0.00062681	0.00011683	7.8718e-08	
4.3549e-05	0.0008566	3.7288e-08	0.00095554	0.01035	1.9508e-05	0.00079009	5.941e-08	0.00069819	0.0001164	5.3487e-08	
4.3217e-05	0.00085983	2.7733e-08	0.00095553	0.010353	2.0073e-05	0.00078909	6.9584e-08	0.00075683	0.00011593	2.4418e-08	
4.2862e-05	0.00086301	3.2932e-08	0.00095551	0.010356	2.0629e-05	0.00078808	7.5352e-08	0.0007999	0.00011543	2.1085e-08	
4.2488e-05	0.00086614	3.6564e-08	0.00095548	0.010359	2.1175e-05	0.00078705	7.8244e-08	0.00083368	0.0001149	1.6142e-08	
4.2095e-05	0.00086923	3.8699e-08	0.00095544	0.010362	2.1713e-05	0.00078602	7.7458e-08	0.00085659	0.00011434	2.2087e-08	
4.1718e-05	0.00087236	4.1156e-08	0.0009554	0.010365	2.2252e-05	0.00078499	7.8753e-08	0.00088997	0.0001138	2.8428e-08	
4.1358e-05	0.00087553	4.4062e-08	0.00095537	0.010368	2.2794e-05	0.00078398	8.265e-08	0.00093596	0.00011329	3.5409e-08	
4.1011e-05	0.00087873	4.7244e-08	0.00095533	0.010371	2.3337e-05	0.00078297	8.8399e-08	0.00099352	0.00011279	4.29e-08	
4.065e-05	0.0008819	4.9069e-08	0.00095529	0.010374	2.3873e-05	0.00078196	9.0991e-08	0.0010437	0.00011227	4.8818e-08	
4.0301e-05	0.00088511	5.1232e-08	0.00095525	0.010377	2.4409e-05	0.00078096	9.5658e-08	0.0011067	0.00011178	5.5366e-08	
3.9967e-05	0.00088835	5.3758e-08	0.00095521	0.01038	2.4948e-05	0.00077996	1.0273e-07	0.0011845	0.0001113	6.2655e-08	
3.9617e-05	0.00089155	5.4961e-08	0.00095517	0.010383	2.5478e-05	0.00077896	1.0669e-07	0.0012545	0.0001108	6.8371e-08	
3.9279e-05	0.00089478	5.6386e-08	0.00095512	0.010386	2.601e-05	0.00077797	1.1252e-07	0.0013381	0.00011031	7.4674e-08	
3.8927e-05	0.00089799	5.6548e-08	0.00095507	0.01039	2.6534e-05	0.00077697	1.1592e-07	0.0014145	0.00010981	7.9475e-08	
3.8588e-05	0.00090122	5.7039e-08	0.00095501	0.010393	2.706e-05	0.00077598	1.2166e-07	0.0015073	0.00010932	8.5062e-08	
3.826e-05	0.00090442	5.7864e-08	0.00095496	0.010396	2.7578e-05	0.000775	1.2997e-07	0.0014717	0.00010885	9.1668e-08	
3.7944e-05	0.00090765	5.8994e-08	0.00095491	0.010399	2.8097e-05	0.00077402	1.4103e-07	0.001447	0.00010839	9.9208e-08	
3.7614e-05	0.00091086	5.8868e-08	0.00095486	0.010402	2.8609e-05	0.00077304	1.4895e-07	0.0014166	0.00010792	1.0518e-07	
3.7273e-05	0.00091403	5.7535e-08	0.00095479	0.010406	2.9114e-05	0.00077205	1.5394e-07	0.0013807	0.00010742	1.0967e-07	
3.6916e-05	0.00091722	5.6364e-08	0.00095473	0.010409	2.9619e-05	0.00077107	1.6122e-07	0.001354	0.0001069	1.1489e-07	
3.6547e-05	0.00092039	5.3958e-08	0.00095465	0.010412	3.0118e-05	0.00077008	1.6542e-07	0.0013218	0.00010636	1.1857e-07	
3.6188e-05	0.00092359	5.1797e-08	0.00095458	0.010415	3.0617e-05	0.0007691	1.7242e-07	0.0012993	0.00010584	1.2318e-07	
3.5838e-05	0.00092681	4.9748e-08	0.00095451	0.010419	3.1117e-05	0.00076813	1.8196e-07	0.0012851	0.00010532	1.2859e-07	
3.5498e-05	0.00093006	4.7894e-08	0.00095444	0.010422	3.1617e-05	0.00076717	1.9481e-07	0.0012799	0.00010483	1.3507e-07	
3.5168e-05	0.00093335	4.6219e-08	0.00095437	0.010425	3.2119e-05	0.00076621	2.1142e-07	0.0012836	0.00010435	1.4272e-07	
3.4848e-05	0.00093667	4.4713e-08	0.0009543	0.010429	3.2621e-05	0.00076527	2.3243e-07	0.0011394	0.00010388	1.5184e-07	
3.4539e-05	0.00094002	4.3365e-08	0.00095423	0.010432	3.3125e-05	0.00076433	2.0508e-07	0.001017	0.00010343	1.6245e-07	
3.4239e-05	0.0009434	4.2158e-08	0.00095417	0.010436	3.363e-05	0.0007634	1.8283e-07	0.00091323	0.000103	1.747e-07	
3.3948e-05	0.00094682	4.0987e-08	0.0009541	0.010439	3.4136e-05	0.00076248	1.6436e-07	0.0008239	0.00010258	1.8854e-07	
3.3666e-05	0.00095026	3.9989e-08	0.00095404	0.010443	3.4642e-05	0.00076157	1.4922e-07	0.00074735	0.00010217	2.0419e-07	
3.3392e-05	0.00095373	3.9021e-08	0.00095397	0.010446	3.5149e-05	0.00076067	1.3698e-07	0.00068197	0.00010178	2.2188e-07	
3.3105e-05	0.00095717	3.6985e-08	0.0009539	0.01045	3.565e-05	0.00075976	1.2152e-07	0.00061044	0.00010136	2.3754e-07	
3.2829e-05	0.00096065	3.5085e-08	0.00095382	0.010453	3.6152e-05	0.00075884	1.0925e-07	0.00055065	0.00010096	2.5582e-07	
3.2539e-05	0.00096409	3.1948e-08	0.00095373	0.010457	3.6646e-05	0.00075791	9.3632e-08	0.00048446	0.00010055	2.7184e-07	
3.226e-05	0.00096758	2.8934e-08	0.00095364	0.01046	3.7142e-05	0.00075699	8.0911e-08	0.00042902	0.00010014	2.9071e-07	
3.1992e-05	0.00097102	2.6015e-08	0.00095356	0.010464	3.7631e-05	0.00075608	7.064e-08	0.00038287	9.9758e-05	3.1287e-07	
3.1732e-05	0.00097449	2.189e-08	0.00095346	0.010467	3.812e-05	0.00075516	5.7357e-08	0.00033138	9.9388e-05	3.326e-07	
3.146e-05	0.00097793	2.6117e-08	0.00095336	0.010471	3.8603e-05	0.00075423	6.4377e-08	0.00024778	9.8996e-05	3.4043e-07	
3.1174e-05	0.00098134	2.9136e-08	0.00095325	0.010475	3.9078e-05	0.00075329	6.858e-08	0.00015695	9.8583e-05	3.461e-07	
3.0898e-05	0.00098478	3.2199e-08	0.00095314	0.010478	3.9554e-05	0.00075236	7.4245e-08	7.8735e-05	9.8185e-05	3.5421e-07	
3.0609e-05	0.00098819	3.4076e-08	0.00095303	0.010482	4.0024e-05	0.00075143	7.7145e-08	7.6894e-05	9.7766e-05	3.596e-07	
3.0309e-05	0.00099157	3.4819e-08	0.0009529	0.010485	4.0486e-05	0.00075048	7.7467e-08	7.2399e-05	9.7328e-05	3.6311e-07	
3.0017e-05	0.00099498	3.5573e-08	0.00095278	0.010489	4.095e-05	0.00074955	7.9142e-08	6.8773e-05	9.6904e-05	3.6892e-07	
2.9732e-05	0.00099842	3.6256e-08	0.00095266	0.010492	4.1414e-05	0.00074862	8.1902e-08	6.5651e-05	9.6491e-05	3.7677e-07	
2.9454e-05	0.0010019	3.6872e-08	0.00095253	0.010496	4.1879e-05	0.0007477	8.5814e-08	6.2962e-05	9.609e-05	3.8675e-07	
2.9182e-05	0.0010054	3.7429e-08	0.00095241	0.0105	4.2345e-05	0.00074678	9.0993e-08	6.065e-05	9.57e-05	3.9898e-07	
2.8917e-05	0.0010089	3.7935e-08	0.00095229	0.010503	4.2812e-05	0.00074587	9.7602e-08	5.8678e-05	9.5321e-05	4.1364e-07	
2.864e-05	0.0010124	3.7268e-08	0.00095216	0.010507	4.3271e-05	0.00074496	1.0138e-07	5.4079e-05	9.4922e-05	4.2611e-07	
2.8371e-05	0.0010159	3.6665e-08	0.00095203	0.010511	4.3732e-05	0.00074405	1.0714e-07	5.0071e-05	9.4538e-05	4.4161e-07	
2.8112e-05	0.0010195	3.615e-08	0.0009519	0.010515	4.4195e-05	0.00074316	1.1524e-07	4.6627e-05	9.4168e-05	4.6053e-07	
2.7838e-05	0.001023	6.6112e-08	0.00095176	0.010518	4.465e-05	0.00074225	1.1998e-07	4.0365e-05	9.3776e-05	4.7669e-07	
2.7575e-05	0.0010266	6.8838e-08	0.00095163	0.010522	4.5108e-05	0.00074135	1.277e-07	3.4843e-05	9.3402e-05	4.9698e-07	
2.7323e-05	0.0010302	7.2233e-08	0.0009515	0.010526	4.5569e-05	0.00074047	1.3892e-07	2.9899e-05	9.3047e-05	5.2197e-07	
2.7056e-05	0.0010338	7.4136e-08	0.00095136	0.01053	4.6022e-05	0.00073957	1.4633e-07	2.2177e-05	9.2667e-05	5.4371e-07	
2.6802e-05	0.0010374	7.6951e-08	0.00095122	0.010533	4.6478e-05	0.00073869	1.5828e-07	1.5174e-05	9.231e-05	5.7126e-07	
2.6562e-05	0.001041	7.7842e-08	0.00095107	0.010537	4.6924e-05	0.00073779	1.6487e-07	2.2333e-05	9.1978e-05	5.9256e-07	
2.6336e-05	0.0010446	7.9774e-08	0.00095093	0.010541	4.7375e-05	0.00073691	1.7805e-07	3.0406e-05	9.1669e-05	6.2022e-07	
2.6122e-05	0.0010483	8.2928e-08	0.00095079	0.010545	4.7831e-05	0.00073604	1.6229e-07	4.0507e-05	9.1385e-05	6.5698e-07	
2.5922e-05	0.0010521	8.7291e-08	0.00095065	0.010549	4.8292e-05	0.00073519	1.522e-07	5.3184e-05	9.1124e-05	6.4935e-07	
2.5704e-05	0.0010558	8.9702e-08	0.0009505	0.010553	4.8743e-05	0.00073432	1.3683e-07	6.1908e-05	9.0833e-05	6.3746e-07	
2.5502e-05	0.0010596	9.3598e-08	0.00095036	0.010557	4.9199e-05	0.00073347	1.2733e-07	7.3541e-05	9.0569e-05	6.3172e-07	
2.5314e-05	0.0010634	9.911e-08	0.00095022	0.010561	4.966e-05	0.00073263	1.2281e-07	8.8877e-05	9.0333e-05	6.3191e-07	
2.5107e-05	0.0010672	1.0244e-07	0.00095007	0.010565	5.0111e-05	0.00073178	1.1326e-07	9.9387e-05	9.0064e-05	6.2761e-07	
2.4883e-05	0.001071	1.0374e-07	0.00094991	0.010569	5.0566e-05	0.00073091	9.8836e-08	0.00010554	8.9765e-05	6.1914e-07	
2.4674e-05	0.0010748	1.0667e-07	0.00094976	0.010573	5.1012e-05	0.00073006	8.9398e-08	0.00011596	8.9494e-05	6.1672e-07	
2.4478e-05	0.0010786	1.1107e-07	0.0009496	0.010577	5.1462e-05	0.00072923	8.3503e-08	0.00013019	8.9245e-05	6.1949e-07	
2.4294e-05	0.0010825	1.1704e-07	0.00094946	0.010581	5.1917e-05	0.00072841	8.07e-08	0.00014904	8.902e-05	6.2752e-07	
2.4093e-05	0.0010863	1.2086e-07	0.0009493	0.010585	5.2362e-05	0.00072757	7.3803e-08	0.00016261	8.8765e-05	6.3139e-07	
2.3906e-05	0.0010902	1.2663e-07	0.00094915	0.010589	5.2813e-05	0.00072675	3.7298e-08	0.0001821	8.8537e-05	6.4138e-07	
2.3702e-05	0.0010941	1.3019e-07	0.00094898	0.010593	5.3255e-05	0.00072592	3.6563e-08	0.00019598	8.8279e-05	6.4709e-07	
2.3512e-05	0.001098	1.1425e-07	0.00094882	0.010598	5.3702e-05	0.0007251	3.7578e-08	0.00021643	8.8048e-05	6.591e-07	
2.3336e-05	0.001102	1.0119e-07	0.00094865	0.010602	5.4155e-05	0.00072427	4.0445e-08	0.00024485	8.7844e-05	6.779e-07	
2.3142e-05	0.0011059	1.1383e-07	0.00094847	0.010606	5.4597e-05	0.00072342	3.9281e-08	0.00026616	8.7608e-05	6.9149e-07	
2.296e-05	0.0011099	1.0866e-07	0.00094829	0.01061	5.5046e-05	0.00072259	3.9652e-08	0.00029515	8.7394e-05	7.1134e-07	
2.2792e-05	0.001114	1.0527e-07	0.00094812	0.010614	5.5501e-05	0.00072177	4.1955e-08	0.00033675	8.7208e-05	6.8845e-07	
2.2635e-05	0.0011181	1.0331e-07	0.00094795	0.010618	5.5961e-05	0.00072096	4.599e-08	0.0003905	8.7044e-05	6.7201e-07	
2.2462e-05	0.0011222	9.9309e-08	0.00094777	0.010623	5.6411e-05	0.00072015	4.6549e-08	0.00043487	8.685e-05	6.509e-07	
2.2302e-05	0.0011263	9.6924e-08	0.0009476	0.010627	5.6866e-05	0.00071935	4.932e-08	0.00049459	8.6683e-05	6.367e-07	
2.2153e-05	0.0011305	9.5844e-08	0.00094743	0.010631	5.7327e-05	0.00071856	5.4135e-08	0.00057145	8.6538e-05	6.2813e-07	
2.2016e-05	0.0011348	9.2727e-08	0.00094725	0.010636	5.7793e-05	0.00071776	5.5281e-08	0.00064018	8.6417e-05	6.1508e-07	
2.186e-05	0.001139	8.7598e-08	0.00094705	0.01064	5.8248e-05	0.00071694	5.2811e-08	0.00069742	8.6264e-05	5.9762e-07	
2.1718e-05	0.0011433	8.4e-08	0.00094687	0.010644	5.8709e-05	0.00071614	5.2775e-08	0.00077479	8.6136e-05	5.865e-07	
2.1589e-05	0.0011476	8.1811e-08	0.00094668	0.010649	5.9177e-05	0.00071536	5.5167e-08	0.00087764	8.6035e-05	5.8127e-07	
2.1442e-05	0.0011519	7.7573e-08	0.00094649	0.010653	5.9634e-05	0.00071456	5.373e-08	0.00096309	8.5902e-05	5.7307e-07	
2.1307e-05	0.0011563	7.4692e-08	0.0009463	0.010657	6.0098e-05	0.00071377	5.4744e-08	0.001077	8.5794e-05	5.7058e-07	
2.1155e-05	0.0011606	6.979e-08	0.0009461	0.010662	6.0551e-05	0.00071297	5.193e-08	0.0018575	8.5655e-05	5.6319e-07	
2.1016e-05	0.0011649	6.6185e-08	0.00094591	0.010666	6.101e-05	0.00071219	5.1531e-08	0.0028705	8.5542e-05	5.6143e-07	
2.0889e-05	0.0011694	6.376e-08	0.00094572	0.010671	6.1476e-05	0.00071142	5.3516e-08	0.0041867	8.5455e-05	5.6525e-07	
2.0675e-05	0.0011739	5.9396e-08	0.00094551	0.010675	6.1948e-05	0.00071064	5.1685e-08	0.0053319	8.8716e-05	5.647e-07	
2.0474e-05	0.0011785	5.6166e-08	0.00094532	0.01068	6.2427e-05	0.00070987	5.2274e-08	0.0057093	9.206e-05	5.705e-07	
2.0256e-05	0.0011831	5.1548e-08	0.00094511	0.010684	6.2912e-05	0.00070909	4.928e-08	0.006038	9.535e-05	5.7228e-07	
2.0052e-05	0.0011879	4.7966e-08	0.00094491	0.010689	6.3405e-05	0.00070833	4.8634e-08	0.0061071	9.8722e-05	5.8009e-07	
1.986e-05	0.0011925	4.5126e-08	0.00094471	0.010693	6.3885e-05	0.00070758	4.9878e-08	0.0062247	0.00010218	5.9333e-07	
1.9682e-05	0.0011973	4.0584e-08	0.0009445	0.010698	6.4372e-05	0.00070681	4.7589e-08	0.0063181	0.00010574	6.0233e-07	
1.9516e-05	0.0012021	3.6894e-08	0.00094429	0.010702	6.4866e-05	0.00070606	4.7547e-08	0.0062373	0.00010938	6.179e-07	
1.9363e-05	0.001207	3.3927e-08	0.00094409	0.010707	6.5368e-05	0.00070533	4.9735e-08	0.0062008	0.00011312	6.4042e-07	
1.9221e-05	0.0012118	2.9363e-08	0.00094388	0.010712	6.5858e-05	0.00070458	4.8427e-08	0.0061437	0.00011695	6.5833e-07	
1.909e-05	0.0012167	2.5287e-08	0.00094368	0.010716	6.6355e-05	0.00070385	4.8917e-08	0.0061206	0.00012088	6.8253e-07	
1.8968e-05	0.0012217	2.1584e-08	0.00094347	0.010721	6.6858e-05	0.00070313	5.1217e-08	0.00613	0.00012488	7.1373e-07	
1.8855e-05	0.0012267	1.8153e-08	0.00094327	0.010726	6.7367e-05	0.00070242	5.549e-08	0.0061725	0.00012898	7.5285e-07	
1.8751e-05	0.0012318	1.545e-08	0.00094308	0.010731	6.7882e-05	0.00070172	5.1442e-08	0.0061841	0.00013317	7.825e-07	
1.8658e-05	0.001237	1.291e-08	0.00094289	0.010735	6.8404e-05	0.00070104	4.9745e-08	0.0062329	0.00013747	8.2113e-07	
1.8576e-05	0.0012423	1.0451e-08	0.0009427	0.01074	6.8934e-05	0.00070038	5.0243e-08	0.0063219	0.00014187	8.7018e-07	
1.8503e-05	0.0012476	7.9159e-09	0.00094251	0.010745	6.947e-05	0.00069972	5.3295e-08	0.006452	0.00014637	9.3016e-07	
1.8413e-05	0.0012529	4.0563e-09	0.00094232	0.01075	6.9995e-05	0.00069906	5.262e-08	0.0065553	0.00015079	9.8227e-07	
1.8307e-05	0.0012581	5.4579e-09	0.00094211	0.010755	7.051e-05	0.00069838	4.8396e-08	0.0066357	0.00015516	1.0277e-06	
1.8213e-05	0.0012634	6.6444e-09	0.00094191	0.01076	7.1032e-05	0.00069771	4.6459e-08	0.006762	0.00015963	1.0853e-06	
1.8101e-05	0.0012686	6.6331e-09	0.0009417	0.010765	7.1543e-05	0.00069703	4.0836e-08	0.0068613	0.00016404	1.135e-06	
1.8001e-05	0.0012739	6.3641e-09	0.0009415	0.01077	7.2061e-05	0.00069637	3.7338e-08	0.0070103	0.00016855	1.198e-06	
1.7909e-05	0.0012793	5.7722e-09	0.00094129	0.010775	7.2586e-05	0.00069571	3.5913e-08	0.0072126	0.00017317	1.2749e-06	
1.7826e-05	0.0012846	4.8429e-09	0.00094109	0.01078	7.31e-05	0.00069507	3.6422e-08	0.0074795	0.0001779	1.3683e-06	
1.7752e-05	0.0012898	3.5503e-09	0.0009409	0.010785	7.3602e-05	0.00069445	3.8309e-08	0.0078257	0.00018273	1.4811e-06	
1.7663e-05	0.0012952	7.1448e-09	0.00094069	0.010791	7.4111e-05	0.00069381	3.6929e-08	0.0081267	0.0001875	1.5823e-06	
1.7582e-05	0.0013006	1.0672e-08	0.00094049	0.010796	7.4627e-05	0.00069318	3.6881e-08	0.0085131	0.00019237	1.7038e-06	
1.7486e-05	0.0013059	1.2906e-08	0.00094028	0.010801	7.5132e-05	0.00069254	3.3641e-08	0.0088524	0.00019718	1.8136e-06	
1.7398e-05	0.0013113	1.51e-08	0.00094007	0.010806	7.5644e-05	0.00069192	3.1639e-08	0.0092848	0.0002021	1.945e-06	
1.7295e-05	0.0013167	1.599e-08	0.00093985	0.010811	7.6145e-05	0.00069128	2.6503e-08	0.0096658	0.00020694	2.064e-06	
1.7201e-05	0.0013221	1.6861e-08	0.00093963	0.010816	7.6653e-05	0.00069065	2.2479e-08	0.01015	0.0002119	2.2063e-06	
1.7116e-05	0.0013274	1.7837e-08	0.00093942	0.010822	7.715e-05	0.00069004	1.9555e-08	0.01079	0.00021698	2.2314e-06	
1.7041e-05	0.0013329	1.8948e-08	0.00093921	0.010827	7.7655e-05	0.00068944	1.7458e-08	0.011618	0.00022219	2.2693e-06	
1.6976e-05	0.0013384	2.0229e-08	0.00093901	0.010832	7.8167e-05	0.00068885	1.6003e-08	0.01269	0.00022753	2.3215e-06	
1.6944e-05	0.001344	2.1725e-08	0.00093881	0.010838	7.8688e-05	0.00068828	1.5071e-08	0.014075	0.00022847	2.39e-06	
1.6921e-05	0.0013497	2.3373e-08	0.00093861	0.010843	7.9216e-05	0.00068773	1.4377e-08	0.015823	0.00022946	2.4755e-06	
1.6905e-05	0.0013555	2.5221e-08	0.00093842	0.010849	7.9751e-05	0.00068718	1.3881e-08	0.018028	0.00023049	2.5807e-06	
1.6875e-05	0.0013612	2.5629e-08	0.00093822	0.010854	8.0275e-05	0.00068663	3.1664e-08	0.01998	0.00023148	2.6738e-06	
1.6854e-05	0.001367	2.6392e-08	0.00093802	0.01086	8.0807e-05	0.00068608	3.2576e-08	0.022518	0.00023253	2.7913e-06	
1.6818e-05	0.0013727	2.7684e-08	0.00093781	0.010865	8.1328e-05	0.00068553	3.4871e-08	0.025743	0.00023353	2.935e-06	
1.6792e-05	0.0013785	2.9446e-08	0.00093761	0.010871	8.1858e-05	0.00068498	3.9315e-08	0.027837	0.00023459	3.0214e-06	
1.675e-05	0.0013843	2.9719e-08	0.0009374	0.010876	8.2377e-05	0.00068443	4.0407e-08	0.029687	0.00023561	3.0966e-06	
1.6694e-05	0.00139	2.8502e-08	0.00093717	0.010882	8.2886e-05	0.00068386	3.8164e-08	0.031319	0.00023659	3.1614e-06	
1.6622e-05	0.0013956	3.6946e-08	0.00093694	0.010887	8.3383e-05	0.00068328	5.2002e-08	0.032448	0.00023752	3.4807e-06	
1.656e-05	0.0014013	4.6762e-08	0.00093669	0.010893	8.3888e-05	0.00068268	7.0588e-08	0.033929	0.00023851	3.8716e-06	
1.6482e-05	0.001407	5.4619e-08	0.00093645	0.010898	8.4383e-05	0.0006821	8.4326e-08	0.035232	0.00023946	4.2263e-06	
1.6413e-05	0.0014127	6.3752e-08	0.00093621	0.010904	8.4885e-05	0.00068153	7.6688e-08	0.036894	0.00024046	4.6519e-06	
1.6328e-05	0.0014184	7.0741e-08	0.00093596	0.01091	8.5375e-05	0.00068094	6.4379e-08	0.038336	0.00024141	5.0337e-06	
1.6252e-05	0.0014242	7.9356e-08	0.00093572	0.010915	8.5874e-05	0.00068037	5.5931e-08	0.040222	0.00024242	5.5012e-06	
1.6186e-05	0.00143	8.9898e-08	0.00093547	0.010921	8.6382e-05	0.00067982	5.0566e-08	0.042778	0.00024349	5.645e-06	
1.6104e-05	0.0014358	1.0374e-07	0.00093522	0.010926	8.6878e-05	0.00067924	4.8041e-08	0.04613	0.0002445	5.8275e-06	
1.6007e-05	0.0014415	1.1504e-07	0.00093496	0.010932	8.7363e-05	0.00067866	4.1447e-08	0.051324	0.00024548	6.1047e-06	
1.5918e-05	0.0014473	1.2861e-07	0.0009347	0.010938	8.7855e-05	0.00067809	3.6822e-08	0.058111	0.00024651	6.171e-06	
1.5839e-05	0.0014532	1.4524e-07	0.00093445	0.010943	8.8356e-05	0.00067753	3.4402e-08	0.066948	0.00024759	6.2631e-06	
1.5769e-05	0.0014592	1.6517e-07	0.0009342	0.010949	8.8867e-05	0.00067699	3.3411e-08	0.069932	0.00024874	6.3857e-06	
1.5707e-05	0.0014653	1.8885e-07	0.00093394	0.010955	8.9386e-05	0.00067644	3.3698e-08	0.073724	0.00024994	6.5391e-06	
1.5655e-05	0.0014714	2.1772e-07	0.00093369	0.010961	8.9915e-05	0.0006759	3.5959e-08	0.076174	0.0002512	6.6239e-06	
1.5612e-05	0.0014777	2.5261e-07	0.00093344	0.010966	9.0453e-05	0.00067537	4.0104e-08	0.079498	0.00025252	6.5791e-06	
1.5579e-05	0.0014841	2.9475e-07	0.00093318	0.010972	9.1e-05	0.00067483	4.6525e-08	0.083904	0.0002539	6.3451e-06	
1.5538e-05	0.0014904	3.0453e-07	0.00093292	0.010978	9.1543e-05	0.00067431	3.9297e-08	0.089976	0.00025528	6.1695e-06	
1.5491e-05	0.0014967	3.1823e-07	0.00093267	0.010984	9.2081e-05	0.00067379	3.4419e-08	0.092011	0.00025664	6.0349e-06	
1.5436e-05	0.0015031	3.0755e-07	0.00093242	0.01099	9.2615e-05	0.0006733	3.3641e-08	0.093376	0.000258	5.8271e-06	
1.5374e-05	0.0015094	2.8997e-07	0.00093216	0.010996	9.3144e-05	0.00067279	5.3936e-08	0.09438	0.00025934	5.8365e-06	
1.5305e-05	0.0015157	2.7671e-07	0.00093191	0.011002	9.3669e-05	0.00067229	8.3414e-08	0.096102	0.00026067	5.7348e-06	
1.5228e-05	0.001522	2.6673e-07	0.00093166	0.011008	9.4188e-05	0.0006718	1.2167e-07	0.096556	0.000262	5.6578e-06	
1.5162e-05	0.0015282	2.604e-07	0.0009314	0.011014	9.4696e-05	0.00067131	1.7363e-07	0.097218	0.00026339	5.6047e-06	
1.5104e-05	0.0015345	2.5725e-07	0.00093114	0.01102	9.5212e-05	0.00067082	2.4411e-07	0.09717	0.00026484	5.5739e-06	
1.5031e-05	0.0015407	2.5722e-07	0.00093089	0.011026	9.5717e-05	0.00067035	3.3998e-07	0.097271	0.00026624	5.5633e-06	
1.494e-05	0.0015469	2.6374e-07	0.00093062	0.011032	9.621e-05	0.00066986	4.919e-07	0.097547	0.00026759	5.5758e-06	
1.486e-05	0.0015531	2.7367e-07	0.00093036	0.011038	9.6713e-05	0.00066939	5.3604e-07	0.097182	0.00026901	5.6117e-06	
1.4786e-05	0.0015593	2.8685e-07	0.00093011	0.011044	9.7203e-05	0.00066894	5.9735e-07	0.096985	0.00027048	5.5258e-06	
1.4706e-05	0.0015655	2.9918e-07	0.00092985	0.011051	9.7688e-05	0.00066847	6.5705e-07	0.096786	0.00027194	5.4392e-06	
1.4618e-05	0.0015717	3.1065e-07	0.00092958	0.011057	9.8169e-05	0.00066801	7.1512e-07	0.096586	0.00027339	5.3517e-06	
1.4523e-05	0.0015778	3.2128e-07	0.00092931	0.011063	9.8646e-05	0.00066754	7.7158e-07	0.096385	0.00027483	5.2634e-06	
1.4421e-05	0.001584	3.3105e-07	0.00092903	0.011069	9.9118e-05	0.00066706	8.2642e-07	0.096182	0.00027626	5.1743e-06	
1.4312e-05	0.0015901	3.3997e-07	0.00092875	0.011075	9.9585e-05	0.00066658	8.7965e-07	0.095977	0.00027769	5.0843e-06	
1.4196e-05	0.0015962	3.4804e-07	0.00092846	0.011082	0.00010005	0.0006661	9.3126e-07	0.095772	0.0002791	4.9936e-06	
1.4072e-05	0.0016023	3.5526e-07	0.00092816	0.011088	0.00010051	0.00066561	9.8125e-07	0.095564	0.0002805	4.902e-06	
1.3942e-05	0.0016084	3.6163e-07	0.00092786	0.011094	0.00010096	0.00066512	1.0296e-06	0.095356	0.00028189	4.8096e-06	
1.3804e-05	0.0016145	3.6715e-07	0.00092756	0.0111	0.00010141	0.00066462	1.0764e-06	0.095146	0.00028327	4.7163e-06	
