Urocitellus_parryii	Sciurus_vulgaris	Rattus_rattus	Rattus_norvegicus	Psammomys_obesus	Peromyscus_maniculatus	Peromyscus_leucopus	Onychomys_torridus	Nannospalax_galili	Mus_spretus	Mus_spicilegus	Mus_pahari	Mus_musculus	Mus_caroli	Microtus_ochrogaster	Meriones_unguiculatus	Marmota_marmota	Marmota_flaviventris	Jaculus_jaculus	Ictidomys_tridecemlineatus	Heterocephalus_glaber	Fukomys_damarensis	Cricetulus_griseus	Cavia_porcellus	Castor_canadensis	Arvicola_amphibius	
0.0085132	0.76828	0.0001324	0.00046038	0.0049367	0.12241	0.0071098	5.4407e-06	5.0962e-07	0.038049	0.0010948	8.8681e-07	0.00014332	4.4203e-06	0.00053387	0.015989	0.00029957	0.0011539	0.00096158	0.00013368	4.9189e-05	3.0693e-05	1.5334e-05	1.1039e-05	5.6449e-08	5.973e-06	
0.0085612	0.7669	0.00013341	0.00045988	0.0048161	0.12263	0.0071283	5.2812e-06	5.3252e-07	0.037968	0.0010777	8.3856e-07	0.00014332	4.6073e-06	0.00053512	0.016009	0.00030013	0.0011528	0.0010781	0.00013379	4.8602e-05	3.0603e-05	1.5684e-05	1.1571e-05	4.6984e-08	5.9969e-06	
0.0086097	0.76569	0.00013446	0.00045942	0.0046986	0.12287	0.0071471	5.1313e-06	5.6163e-07	0.037889	0.0010608	7.9604e-07	0.00014334	4.803e-06	0.00053668	0.01603	0.00030069	0.0011517	0.0012411	0.00013392	4.8081e-05	3.0561e-05	1.6087e-05	1.2225e-05	3.8958e-08	6.0316e-06	
0.0086588	0.76462	0.00013549	0.00045892	0.0045798	0.12312	0.0071663	4.9897e-06	5.9715e-07	0.037809	0.0010438	8.9689e-07	0.00014335	4.9889e-06	0.00053852	0.016051	0.00030126	0.0011506	0.0014617	0.00013406	4.7633e-05	2.9902e-05	1.6544e-05	1.3018e-05	3.1856e-08	6.076e-06	
0.0087076	0.76349	0.00013648	0.00045841	0.0044597	0.12336	0.0071853	4.8399e-06	6.2773e-07	0.037728	0.0010267	9.894e-07	0.00014335	5.1654e-06	0.0005402	0.016072	0.00030182	0.0011495	0.0016505	0.00013419	4.715e-05	2.92e-05	1.6972e-05	1.3739e-05	2.2064e-08	6.1061e-06	
0.0087563	0.76228	0.00013746	0.00045787	0.0043383	0.12359	0.0072041	4.682e-06	6.5352e-07	0.037647	0.0010095	1.0738e-06	0.00014333	5.3323e-06	0.00054171	0.016092	0.00030236	0.0011484	0.0018112	0.0001343	4.6632e-05	2.8451e-05	1.7372e-05	1.4396e-05	2.882e-08	6.122e-06	
0.0088047	0.761	0.00013847	0.00045736	0.00422	0.12383	0.0072234	4.5332e-06	6.8804e-07	0.037568	0.00099247	1.0565e-06	0.00014332	5.5079e-06	0.00054354	0.016113	0.00030288	0.0011473	0.0018667	0.0001344	4.6078e-05	2.7653e-05	1.7831e-05	1.4992e-05	3.2847e-08	6.1489e-06	
0.0088529	0.75964	0.00013946	0.00045683	0.0041004	0.12407	0.0072424	4.3763e-06	7.1747e-07	0.037488	0.00097537	1.0327e-06	0.00014331	5.6738e-06	0.00054519	0.016134	0.00030339	0.0011461	0.0019081	0.00013449	4.5488e-05	2.6805e-05	1.8261e-05	1.5533e-05	3.4405e-08	6.1615e-06	
0.0089009	0.75819	0.00014042	0.00045627	0.0039793	0.1243	0.0072613	4.5143e-06	7.4154e-07	0.037407	0.00095817	1.0017e-06	0.00014327	5.8295e-06	0.00054667	0.016154	0.00030388	0.001145	0.001935	0.00013456	4.4856e-05	2.5897e-05	1.8658e-05	1.6016e-05	3.339e-08	6.1589e-06	
0.0089494	0.75691	0.00014135	0.00045569	0.0038568	0.12454	0.0072806	4.6621e-06	7.8472e-07	0.037325	0.0009409	9.6407e-07	0.00014323	5.9756e-06	0.00054797	0.016174	0.00030438	0.0011439	0.0018866	0.00013465	4.4181e-05	2.4924e-05	1.9026e-05	1.6437e-05	3.3147e-08	6.1418e-06	
0.0089976	0.75555	0.00014226	0.00045508	0.003733	0.12478	0.0072997	4.8018e-06	8.222e-07	0.037245	0.00092378	9.3263e-07	0.0001432	6.1303e-06	0.00054911	0.016194	0.00030486	0.0011427	0.0018233	0.00013472	4.4803e-05	2.3811e-05	1.9368e-05	1.6812e-05	3.0443e-08	6.1103e-06	
0.0090457	0.7541	0.00014321	0.0004545	0.0036077	0.125	0.0073186	4.9334e-06	8.542e-07	0.037165	0.00090658	8.9448e-07	0.00014316	6.2753e-06	0.00055009	0.016213	0.00030533	0.0011416	0.0017438	0.00013478	4.5388e-05	2.263e-05	1.9684e-05	1.7146e-05	2.5256e-08	6.0643e-06	
0.0090912	0.75342	0.00014413	0.0004539	0.003481	0.12523	0.0073374	5.0572e-06	8.8035e-07	0.037083	0.00088929	8.4961e-07	0.0001431	6.4108e-06	0.0005509	0.016232	0.0003058	0.0011405	0.0017969	0.00013477	4.5936e-05	2.1378e-05	1.9975e-05	1.7443e-05	3.1277e-08	6.0039e-06	
0.0091365	0.75269	0.00014503	0.00045328	0.0033529	0.12544	0.007356	5.1733e-06	9.0153e-07	0.037002	0.00087193	7.9811e-07	0.00014303	6.5371e-06	0.00055156	0.016251	0.00030626	0.0011393	0.0018365	0.00013475	4.6449e-05	2.0057e-05	2.0243e-05	1.7707e-05	3.4814e-08	5.9294e-06	
0.0091816	0.75192	0.0001459	0.00045263	0.0032235	0.12565	0.0073745	5.2818e-06	9.179e-07	0.036919	0.00085449	7.3992e-07	0.00014295	6.6542e-06	0.00055207	0.016269	0.0003067	0.0011382	0.0018636	0.00013471	4.6929e-05	1.8661e-05	2.0489e-05	1.794e-05	3.5902e-08	5.8408e-06	
0.0092302	0.75102	0.00014675	0.00045196	0.0030925	0.12586	0.0073928	5.3829e-06	9.2952e-07	0.036838	0.0008372	6.8867e-07	0.00014288	6.7793e-06	0.00055287	0.016287	0.00030713	0.001137	0.0018786	0.00013475	4.7375e-05	1.7188e-05	2.0709e-05	1.8144e-05	3.4545e-08	5.7635e-06	
0.0092792	0.75023	0.00014763	0.00045131	0.0029644	0.12607	0.0074115	5.4902e-06	9.4688e-07	0.036759	0.00082003	6.4144e-07	0.00014282	6.9107e-06	0.00055392	0.016306	0.00030756	0.0011359	0.0019133	0.00013481	4.7872e-05	1.5854e-05	2.0965e-05	1.8401e-05	3.3394e-08	5.6943e-06	
0.009328	0.74939	0.00014849	0.00045064	0.002835	0.12628	0.0074299	5.5902e-06	9.5961e-07	0.036679	0.0008028	5.8809e-07	0.00014275	7.0332e-06	0.00055482	0.016324	0.00030798	0.0011347	0.001936	0.00013486	4.8337e-05	1.4451e-05	2.1201e-05	1.863e-05	2.9854e-08	5.6116e-06	
0.0093767	0.74851	0.00014932	0.00044994	0.0028139	0.12648	0.0074483	5.6835e-06	9.6815e-07	0.036598	0.00078549	5.2889e-07	0.00014267	7.1472e-06	0.0005556	0.01634	0.00030838	0.0011336	0.0019479	0.00013489	4.8773e-05	1.2982e-05	2.1418e-05	1.8834e-05	5.0359e-08	5.5162e-06	
0.0094251	0.74757	0.00015014	0.00044923	0.0027926	0.12667	0.0074665	5.7702e-06	9.7257e-07	0.036517	0.00076813	4.638e-07	0.00014257	7.2529e-06	0.00055624	0.016355	0.00030876	0.0011324	0.0019496	0.00013491	4.9181e-05	1.1447e-05	2.1618e-05	1.9016e-05	6.7706e-08	5.408e-06	
0.0094734	0.74658	0.00015093	0.0004485	0.002771	0.12686	0.0074846	5.8498e-06	9.7249e-07	0.036435	0.00075068	3.9226e-07	0.00014247	7.3498e-06	0.00055675	0.01637	0.00030914	0.0011312	0.0019398	0.00013492	4.9558e-05	9.8325e-06	2.1798e-05	1.9173e-05	8.1798e-08	5.2862e-06	
0.0095222	0.74293	0.00015175	0.00044779	0.00275	0.12706	0.0075031	5.9356e-06	9.7819e-07	0.036355	0.00073337	3.2532e-07	0.00014237	7.4531e-06	0.00055021	0.016385	0.00030951	0.00113	0.0019532	0.00013495	4.9905e-05	8.1344e-06	2.2014e-05	1.9296e-05	9.8192e-08	5.1873e-06	
0.0095708	0.73909	0.00015255	0.00044705	0.0027286	0.12726	0.0075213	6.014e-06	9.7901e-07	0.036274	0.00071598	3.4898e-07	0.00014227	7.547e-06	0.00054344	0.0164	0.00030987	0.0011288	0.0022627	0.00013496	5.0306e-05	6.6144e-06	2.2209e-05	1.9477e-05	1.1079e-07	5.0744e-06	
0.0096199	0.73563	0.00015338	0.00044634	0.0027078	0.12746	0.0075399	6.0992e-06	9.8595e-07	0.036194	0.00069873	3.7453e-07	0.00014217	7.648e-06	0.00053712	0.016416	0.00031024	0.0011277	0.0026763	0.00013498	5.0762e-05	5.2477e-06	2.2442e-05	1.9326e-05	1.26e-07	4.9704e-06	
0.0096688	0.73203	0.00015419	0.00044561	0.0026943	0.12765	0.0075584	6.1777e-06	9.888e-07	0.036114	0.0006814	3.9533e-07	0.00014206	7.7406e-06	0.0005306	0.016403	0.0003106	0.0011265	0.0030432	0.00013499	5.1166e-05	5.0823e-06	2.2657e-05	1.9153e-05	1.3798e-07	4.8539e-06	
0.0097177	0.72832	0.00015499	0.00044487	0.0026806	0.12786	0.0075771	6.2619e-06	9.8845e-07	0.036034	0.00066404	4.12e-07	0.00014194	7.8263e-06	0.00052394	0.01639	0.00031094	0.0011253	0.0033804	0.000135	5.155e-05	4.9069e-06	2.286e-05	1.8964e-05	1.473e-07	4.7268e-06	
0.0097664	0.72453	0.00015577	0.0004441	0.0026669	0.12806	0.0075958	6.3411e-06	9.853e-07	0.035954	0.00064663	4.248e-07	0.00014181	7.9057e-06	0.00051716	0.016377	0.00031126	0.0011241	0.0036952	0.00013499	5.1915e-05	4.7228e-06	2.3052e-05	1.8761e-05	1.5418e-07	4.5899e-06	
0.0098155	0.721	0.00015657	0.00044336	0.0026534	0.12826	0.0076146	6.4242e-06	9.8594e-07	0.035874	0.00062931	4.3799e-07	0.00014169	7.9887e-06	0.0005107	0.016364	0.00031159	0.0011229	0.0040783	0.00013499	5.2316e-05	4.5536e-06	2.3269e-05	1.8594e-05	1.6235e-07	4.4571e-06	
0.0098646	0.7174	0.00015736	0.0004426	0.0026398	0.12847	0.0076335	6.5026e-06	9.8392e-07	0.035794	0.00061196	4.4739e-07	0.00014157	8.0656e-06	0.00050412	0.016352	0.00031191	0.0011217	0.0044382	0.00013499	5.27e-05	4.3764e-06	2.3477e-05	1.8414e-05	1.6815e-07	4.3148e-06	
0.009914	0.71404	0.00015816	0.00044185	0.0026265	0.12867	0.0076525	6.5845e-06	9.853e-07	0.035716	0.00059469	4.5695e-07	0.00014144	8.1455e-06	0.00049782	0.016339	0.00031223	0.0011205	0.004869	0.00013499	5.3117e-05	4.2121e-06	2.3708e-05	1.8266e-05	1.7506e-07	4.1756e-06	
0.0099633	0.7106	0.00015896	0.00044109	0.002613	0.12888	0.0076715	6.6615e-06	9.8393e-07	0.035638	0.00057751	4.6734e-07	0.00014132	8.2292e-06	0.0004914	0.016327	0.00031254	0.0011193	0.0052844	0.00013498	5.3516e-05	4.0398e-06	2.3929e-05	1.8105e-05	1.7954e-07	4.0268e-06	
0.010013	0.70708	0.00015974	0.00044031	0.0025995	0.12908	0.0076904	6.7336e-06	9.798e-07	0.03556	0.00056029	4.7384e-07	0.0001412	8.3066e-06	0.00048487	0.016314	0.00031284	0.0011181	0.0056741	0.00013497	5.3898e-05	3.8594e-06	2.4139e-05	1.7932e-05	1.8158e-07	3.8683e-06	
0.010062	0.70381	0.00016053	0.00043955	0.0025862	0.12929	0.0077096	6.8096e-06	9.7936e-07	0.035484	0.00054282	4.8077e-07	0.00014104	8.3878e-06	0.00047863	0.016302	0.00031313	0.0011169	0.0057132	0.00013496	5.4315e-05	3.6924e-06	2.4376e-05	1.7791e-05	1.8493e-07	3.7135e-06	
0.010112	0.7003	0.00016136	0.0004388	0.0025733	0.1295	0.007729	6.8903e-06	9.8361e-07	0.035408	0.00054399	4.8264e-07	0.00014088	8.4622e-06	0.00047271	0.01629	0.00031342	0.0011157	0.0055449	0.00013494	5.4778e-05	3.541e-06	2.4643e-05	1.7057e-05	1.9385e-07	3.5631e-06	
0.010161	0.6967	0.00016216	0.00043804	0.0025602	0.12971	0.0077483	6.966e-06	9.8513e-07	0.035332	0.00054512	4.8064e-07	0.00014071	8.5303e-06	0.00046667	0.016278	0.00031369	0.0011145	0.0053626	0.00013492	5.5223e-05	3.382e-06	2.4898e-05	1.6294e-05	2.0027e-07	3.4033e-06	
0.010211	0.69337	0.00016299	0.0004373	0.0025474	0.12993	0.0077679	7.046e-06	9.9045e-07	0.035257	0.00054626	4.7913e-07	0.00014055	8.6021e-06	0.00046092	0.016266	0.00031397	0.0011133	0.0052182	0.0001349	5.5705e-05	3.2352e-06	2.5183e-05	1.5619e-05	2.0832e-07	3.2469e-06	
0.010261	0.69028	0.00016384	0.00043656	0.0025348	0.13015	0.0077877	7.1303e-06	9.9962e-07	0.035183	0.00054741	4.7809e-07	0.00014039	8.6779e-06	0.00045543	0.016255	0.00031425	0.0011121	0.0044357	0.0001349	5.549e-05	3.2323e-06	2.5499e-05	1.3989e-05	2.1819e-07	3.0937e-06	
0.010311	0.68712	0.00016468	0.00043582	0.0025222	0.13037	0.0078075	7.2099e-06	1.0062e-06	0.035109	0.00054854	4.7329e-07	0.00014022	8.7475e-06	0.00044985	0.016244	0.00031451	0.0011109	0.0036073	0.00013488	5.5259e-05	3.2238e-06	2.5803e-05	1.2302e-05	2.2559e-07	2.9314e-06	
0.010362	0.68418	0.00016554	0.00043508	0.0025098	0.13059	0.0078275	7.2936e-06	1.0165e-06	0.035035	0.00054967	4.6886e-07	0.00014005	8.8209e-06	0.00044452	0.016233	0.00031478	0.0011097	0.0029212	0.00013487	5.5061e-05	3.222e-06	2.6139e-05	1.0802e-05	2.3475e-07	2.7719e-06	
0.010412	0.68119	0.00016641	0.00043437	0.0024981	0.13082	0.0078477	7.3816e-06	1.0309e-06	0.034963	0.00055081	4.6481e-07	0.0001399	8.898e-06	0.00043944	0.01614	0.00031503	0.0011085	0.0023813	0.00013486	5.4847e-05	3.2147e-06	2.6507e-05	9.2493e-06	2.3963e-07	2.615e-06	
0.010463	0.67839	0.00016731	0.00043366	0.0024867	0.13105	0.0078681	7.4734e-06	1.0489e-06	0.034891	0.00055195	4.6084e-07	0.00013974	8.9783e-06	0.00043458	0.016048	0.00031529	0.0011073	0.0019274	0.00013485	5.4662e-05	3.2134e-06	2.6908e-05	7.8558e-06	2.4601e-07	2.4598e-06	
0.010514	0.67554	0.00016819	0.00043294	0.0024751	0.13129	0.0078885	7.5606e-06	1.0644e-06	0.034819	0.00055307	4.5325e-07	0.00013958	9.0528e-06	0.00042965	0.015956	0.00031553	0.0011061	0.0014492	0.00013483	5.4463e-05	3.2069e-06	2.7297e-05	6.419e-06	2.5002e-07	2.2959e-06	
0.010565	0.67287	0.0001691	0.00043223	0.0024638	0.13152	0.0079091	7.6517e-06	1.0835e-06	0.034748	0.0005542	4.4599e-07	0.00013942	9.1311e-06	0.00042492	0.015865	0.00031578	0.0011049	0.001047	0.00013483	5.4292e-05	3.2063e-06	2.772e-05	5.1296e-06	2.556e-07	2.1336e-06	
0.010616	0.67015	0.00016999	0.00043151	0.0024524	0.13176	0.0079297	7.738e-06	1.1e-06	0.034677	0.00055529	4.3498e-07	0.00013926	9.2032e-06	0.00042011	0.015774	0.00031601	0.0011037	0.00062017	0.00013481	5.4107e-05	3.2003e-06	2.813e-05	3.7944e-06	2.5866e-07	1.9624e-06	
0.010667	0.66763	0.0001709	0.0004308	0.0024413	0.132	0.0079505	7.8289e-06	1.1208e-06	0.034607	0.0005564	4.2435e-07	0.0001391	9.2795e-06	0.00041553	0.015684	0.00031625	0.0011025	0.00026743	0.0001348	5.3953e-05	3.2011e-06	2.8579e-05	2.6097e-06	2.6367e-07	1.7935e-06	
0.010718	0.66504	0.00017184	0.00043011	0.00243	0.13223	0.0079712	7.9143e-06	1.1384e-06	0.034536	0.00055748	4.7499e-07	0.00013893	9.3482e-06	0.00041122	0.015594	0.00031647	0.0011013	0.00023302	0.00013478	5.3781e-05	3.1956e-06	2.9005e-05	1.3706e-06	2.6585e-07	1.6281e-06	
0.010769	0.66238	0.00017276	0.0004294	0.0024187	0.13247	0.0079919	7.9945e-06	1.1529e-06	0.034466	0.00055853	5.2134e-07	0.00013875	9.4104e-06	0.00040629	0.015503	0.00031669	0.0011001	0.00026717	0.00013476	5.3593e-05	3.184e-06	2.9416e-05	1.237e-06	2.6536e-07	1.7984e-06	
0.010821	0.65992	0.0001737	0.00042871	0.0024076	0.1327	0.0080128	8.0793e-06	1.1717e-06	0.034396	0.00055958	5.693e-07	0.00013858	9.4766e-06	0.00040159	0.015414	0.0003169	0.0010989	0.00030882	0.00013474	5.3435e-05	3.1791e-06	2.9865e-05	1.1187e-06	2.6674e-07	1.9707e-06	
0.010872	0.65739	0.00017463	0.000428	0.0023964	0.13294	0.0080336	8.1587e-06	1.1874e-06	0.034326	0.00056061	6.1286e-07	0.0001384	9.536e-06	0.00039679	0.015325	0.0003171	0.0010977	0.00034565	0.00013471	5.326e-05	3.1681e-06	3.0299e-05	9.9307e-07	2.654e-07	2.1335e-06	
0.010924	0.65479	0.00017555	0.00042728	0.002385	0.13317	0.0080543	8.2328e-06	1.2e-06	0.034255	0.0005616	6.5204e-07	0.00013821	9.5889e-06	0.00039188	0.015235	0.00031729	0.0010965	0.00037781	0.00013468	5.3067e-05	3.1508e-06	3.0717e-05	8.596e-07	2.6131e-07	2.2869e-06	
0.010975	0.65212	0.00017645	0.00042655	0.0023736	0.1334	0.008075	8.3011e-06	1.209e-06	0.034185	0.00056257	6.8664e-07	0.00013801	9.6347e-06	0.00038686	0.015144	0.00031747	0.0010953	0.00040543	0.00013463	5.5287e-05	3.1207e-06	3.1117e-05	7.1742e-07	2.5446e-07	2.4305e-06	
0.011027	0.64014	0.00017737	0.00042583	0.0023625	0.13363	0.0080959	8.3753e-06	1.2233e-06	0.034115	0.00056355	7.2359e-07	0.00013782	9.6857e-06	0.00038211	0.015055	0.00031765	0.0010941	0.0004426	0.0001346	5.6157e-05	3.2191e-06	3.1566e-05	3.9453e-07	2.5009e-07	2.5774e-06	
0.011079	0.6279	0.00017829	0.00042509	0.0023512	0.13387	0.0081168	8.4442e-06	1.2346e-06	0.034046	0.00056449	7.5626e-07	0.00013762	9.7302e-06	0.00037726	0.014966	0.00031782	0.0010929	0.00047519	0.00013456	5.7006e-05	3.3109e-06	3.2e-05	3.6592e-07	2.4309e-07	2.7152e-06	
0.01113	0.61537	0.00017918	0.00042434	0.0023399	0.13409	0.0081376	8.5081e-06	1.2428e-06	0.033977	0.00056545	7.9063e-07	0.00013743	9.7785e-06	0.00037232	0.014876	0.00031797	0.0010916	0.00050334	0.00013451	5.7833e-05	3.396e-06	3.2419e-05	3.339e-07	2.3345e-07	2.8437e-06	
0.011182	0.60373	0.0001801	0.00042361	0.0023288	0.13433	0.0081587	8.5766e-06	1.2556e-06	0.033909	0.00056642	8.2694e-07	0.00013724	9.8309e-06	0.00036761	0.014788	0.00031813	0.0010904	0.00046434	0.00013446	5.871e-05	3.4904e-06	3.2878e-05	3.0569e-07	2.257e-07	2.9745e-06	
0.011234	0.5929	0.00018104	0.00042288	0.002318	0.13457	0.00818	8.6498e-06	1.2729e-06	0.033841	0.00056739	8.6526e-07	0.00013706	9.8874e-06	0.00036312	0.014701	0.00031829	0.0010892	0.00043349	0.00013443	5.9638e-05	3.5941e-06	3.3379e-05	2.8074e-07	2.1967e-07	3.1075e-06	
0.011287	0.58186	0.00018197	0.00042215	0.002307	0.1348	0.0082012	8.7184e-06	1.2875e-06	0.033774	0.00056834	8.9954e-07	0.00013686	9.938e-06	0.00035855	0.014614	0.00031844	0.001088	0.00039882	0.00013439	6.0547e-05	3.6919e-06	3.3868e-05	2.5303e-07	2.113e-07	3.2319e-06	
0.011331	0.57174	0.00018292	0.00042143	0.0022963	0.13505	0.0082227	8.7917e-06	1.3067e-06	0.033708	0.00056929	9.359e-07	0.00013668	9.9926e-06	0.0003542	0.014528	0.00031859	0.0010868	0.0003714	0.00013415	6.1509e-05	3.7994e-06	3.44e-05	2.2828e-07	2.0455e-07	3.3586e-06	
0.011375	0.56141	0.00018386	0.00042069	0.0022855	0.13528	0.0082441	8.86e-06	1.3231e-06	0.033641	0.00057022	9.6805e-07	0.00013648	1.0041e-05	0.00034977	0.014442	0.00031873	0.0010856	0.00034012	0.0001339	6.245e-05	3.9005e-06	3.4918e-05	2.0071e-07	1.9539e-07	3.4764e-06	
0.011419	0.5509	0.00018479	0.00041994	0.0022747	0.13552	0.0082655	8.9238e-06	1.3368e-06	0.033574	0.00057112	9.9616e-07	0.00013628	1.0084e-05	0.00034526	0.014355	0.00031886	0.0010844	0.00030516	0.00013365	6.3372e-05	3.9957e-06	3.5422e-05	1.7044e-07	1.8391e-07	3.5856e-06	
0.011464	0.54106	0.00018573	0.00041921	0.002264	0.13576	0.0082872	8.9923e-06	1.3552e-06	0.033508	0.00057203	1.0264e-06	0.00013608	1.013e-05	0.00034096	0.01427	0.00031899	0.0010832	0.00027693	0.00013341	6.4348e-05	4.1009e-06	3.5972e-05	1.4292e-07	1.7398e-07	3.6971e-06	
0.011508	0.53102	0.00018667	0.00041846	0.0022533	0.136	0.0083087	9.0558e-06	1.3707e-06	0.033442	0.00057291	1.0524e-06	0.00013588	1.0171e-05	0.00033658	0.014185	0.0003191	0.0010819	0.00024498	0.00013315	6.5302e-05	4.1995e-06	3.6506e-05	1.1264e-07	1.6166e-07	3.7997e-06	
0.011552	0.52077	0.00018759	0.0004177	0.0022425	0.13624	0.0083303	9.1146e-06	1.3834e-06	0.033376	0.00057376	1.0742e-06	0.00013566	1.0205e-05	0.00033212	0.014099	0.00031921	0.0010807	0.00020922	0.00013289	6.6236e-05	4.2918e-06	3.7026e-05	7.9562e-08	1.4693e-07	3.8934e-06	
0.011596	0.51033	0.0001885	0.00041692	0.0022316	0.13647	0.0083517	9.1686e-06	1.3934e-06	0.033309	0.00057459	1.0919e-06	0.00013544	1.0234e-05	0.00032759	0.014013	0.0003193	0.0010795	0.00016981	0.00013263	6.715e-05	4.3781e-06	3.7532e-05	9.1087e-08	1.2988e-07	3.9784e-06	
0.011641	0.50057	0.00018943	0.00041616	0.002221	0.13671	0.0083734	9.2269e-06	1.4077e-06	0.033244	0.00057542	1.1114e-06	0.00013523	1.0266e-05	0.00032325	0.013928	0.0003194	0.0010783	0.00013638	0.00013236	6.8119e-05	4.4745e-06	3.808e-05	1.033e-07	1.1414e-07	4.0652e-06	
0.011686	0.49148	0.00019038	0.00041541	0.0022105	0.13696	0.0083954	9.2899e-06	1.4268e-06	0.033179	0.00057626	1.1332e-06	0.00013502	1.0302e-05	0.00031911	0.013845	0.0003195	0.001077	0.00010865	0.00013211	6.9144e-05	4.5814e-06	3.8677e-05	1.1655e-07	9.9728e-08	4.1547e-06	
0.011683	0.48298	0.00019136	0.00041467	0.0022003	0.13721	0.0084175	9.3573e-06	1.4505e-06	0.033115	0.00057711	1.157e-06	0.00013481	1.0341e-05	0.00031515	0.013762	0.0003196	0.0010758	8.4931e-05	0.00013187	7.0227e-05	4.6996e-06	3.9322e-05	1.3081e-07	8.6247e-08	4.2461e-06	
0.011681	0.47431	0.00019232	0.00041392	0.0021899	0.13745	0.0084397	9.4198e-06	1.4713e-06	0.03305	0.00057793	1.1764e-06	0.00013459	1.0375e-05	0.00031112	0.013679	0.00031968	0.0010746	5.8103e-05	0.00013161	7.1289e-05	4.8109e-06	3.995e-05	1.4268e-07	7.049e-08	4.3285e-06	
0.011678	0.46545	0.00019326	0.00041315	0.0021795	0.1377	0.0084617	9.4773e-06	1.489e-06	0.032986	0.00057872	1.1915e-06	0.00013437	1.0402e-05	0.000307	0.013596	0.00031976	0.0010734	2.8078e-05	0.00013135	7.2328e-05	4.9155e-06	4.0561e-05	1.5216e-07	5.2434e-08	4.4019e-06	
0.011675	0.45304	0.0001942	0.00041238	0.0021693	0.13794	0.0084837	9.5297e-06	1.5026e-06	0.032921	0.00057948	1.2024e-06	0.00013414	1.0423e-05	0.00030281	0.013515	0.00031983	0.0010722	2.5285e-05	0.0001311	7.3343e-05	5.0132e-06	4.1155e-05	1.5917e-07	5.776e-08	4.4661e-06	
0.011673	0.44149	0.00019515	0.00041161	0.0021593	0.13818	0.008506	9.5872e-06	1.5212e-06	0.032858	0.00058025	1.2155e-06	0.00013391	1.0448e-05	0.00029881	0.013434	0.00031991	0.0010709	2.2747e-05	0.00013085	7.4418e-05	5.1222e-06	4.0989e-05	1.6742e-07	6.3274e-08	4.5331e-06	
0.011671	0.43069	0.00019613	0.00041086	0.0021495	0.13844	0.0085285	9.649e-06	1.5445e-06	0.032795	0.00058103	1.2307e-06	0.00013369	1.0477e-05	0.00029499	0.013355	0.00031999	0.0010697	2.0243e-05	0.00013061	7.555e-05	5.2418e-06	4.085e-05	1.7677e-07	6.8908e-08	4.6022e-06	
0.011669	0.41968	0.00019709	0.00041009	0.0021399	0.13869	0.008551	9.706e-06	1.565e-06	0.032731	0.00058178	1.2418e-06	0.00013346	1.05e-05	0.00029109	0.013276	0.00032006	0.0010685	1.5852e-05	0.00013037	7.666e-05	5.3549e-06	4.0701e-05	1.8379e-07	7.2541e-08	4.6626e-06	
0.011667	0.40944	0.00019808	0.00040933	0.0021306	0.13894	0.0085737	9.7681e-06	1.5908e-06	0.032669	0.00058254	1.2553e-06	0.00013324	1.0527e-05	0.00028738	0.013199	0.00032013	0.0010673	1.1529e-05	0.00013013	7.7833e-05	5.4801e-06	4.0581e-05	1.9222e-07	7.6474e-08	4.7258e-06	
0.011665	0.39991	0.00019909	0.00040859	0.0021214	0.1392	0.0085967	9.8352e-06	1.6222e-06	0.032607	0.00058331	1.2712e-06	0.00013302	1.0558e-05	0.00028385	0.013123	0.0003202	0.0010661	7.1177e-06	0.0001299	7.9072e-05	5.6181e-06	4.0489e-05	2.0218e-07	8.0765e-08	4.792e-06	
0.011662	0.3902	0.00020009	0.00040784	0.0021121	0.13946	0.0086196	9.8976e-06	1.6507e-06	0.032546	0.00058405	1.283e-06	0.00013279	1.0583e-05	0.00028049	0.013047	0.00032026	0.0010649	1.417e-05	0.00012966	8.0397e-05	5.7717e-06	4.0384e-05	2.0545e-07	8.3014e-08	4.8612e-06	
0.011661	0.38117	0.00020111	0.0004071	0.0021028	0.13972	0.0086428	9.9651e-06	1.685e-06	0.032485	0.0005848	1.2973e-06	0.00013257	1.0613e-05	0.0002773	0.012971	0.00032032	0.0010637	2.1601e-05	0.00012943	8.1806e-05	5.6019e-06	4.0308e-05	2.1022e-07	8.5667e-08	4.9337e-06	
0.011659	0.37271	0.00020216	0.00040636	0.0020936	0.13999	0.0086662	1.0037e-05	1.7249e-06	0.032425	0.00058556	1.3138e-06	0.00013235	1.0646e-05	0.00027426	0.012895	0.00032038	0.0010625	2.9499e-05	0.00012921	8.3284e-05	5.4451e-06	4.0257e-05	2.1629e-07	8.8598e-08	5.0086e-06	
0.011603	0.36481	0.00020319	0.00040562	0.0020843	0.14026	0.0086896	1.0104e-05	1.7714e-06	0.032364	0.00058629	1.3261e-06	0.00013212	1.0673e-05	0.00027115	0.012819	0.00032044	0.0010613	3.8108e-05	0.000129	8.4835e-05	5.3006e-06	4.0197e-05	2.2372e-07	9.184e-08	5.0747e-06	
0.011547	0.32608	0.00020424	0.00040489	0.0020753	0.14053	0.0087133	1.0176e-05	1.8243e-06	0.032305	0.00058702	1.3406e-06	0.0001319	1.0704e-05	0.00026819	0.012745	0.00032051	0.0010601	4.7681e-05	0.00012879	8.6461e-05	5.1678e-06	4.0162e-05	2.326e-07	9.5428e-08	5.1434e-06	
