Tapirus_terrestris	Tapirus_indicus	Rhinoceros_unicornis	Equus_przewalskii	Equus_caballus	Equus_asinus	Diceros_bicornis	Dicerorhinus_sumatrensis	Ceratotherium_simum	
3.5391e-05	0.00031153	0.0022249	0.01	0.01	0.00012446	0.027292	0.0061442	8.8783e-05	
3.5495e-05	0.00031276	0.0022198	0.01	0.01	0.00012544	0.02725	0.0061609	8.8547e-05	
3.5593e-05	0.00031398	0.0022147	0.01	0.01	0.00012642	0.027207	0.0061775	8.8306e-05	
3.5687e-05	0.00031518	0.0022096	0.01	0.01	0.0001274	0.027164	0.0061941	8.8061e-05	
3.5785e-05	0.00031641	0.0022046	0.01	0.01	0.00012838	0.027122	0.0062109	8.7816e-05	
3.5879e-05	0.00031762	0.0021995	0.01	0.01	0.00012936	0.027079	0.0062276	8.7567e-05	
3.5977e-05	0.00031885	0.0021946	0.01	0.01	0.00013036	0.027037	0.0062446	8.7318e-05	
3.608e-05	0.00032009	0.0021899	0.01	0.01	0.00013138	0.026995	0.0062619	8.7071e-05	
3.6189e-05	0.00032136	0.0021854	0.01	0.01	0.00013241	0.026953	0.0062794	8.6824e-05	
3.6303e-05	0.00032264	0.002181	0.01	0.01	0.00013346	0.026912	0.0062972	8.6579e-05	
3.6421e-05	0.00032393	0.0021767	0.01	0.01	0.00013452	0.026871	0.0063153	8.6334e-05	
3.6544e-05	0.00032525	0.0021726	0.01	0.01	0.00013561	0.026831	0.0063336	8.609e-05	
3.6662e-05	0.00032655	0.0021687	0.01	0.01	0.00013671	0.02679	0.0063522	8.5846e-05	
3.6774e-05	0.00032783	0.0021647	0.01	0.01	0.0001378	0.02675	0.0063707	8.5598e-05	
3.6881e-05	0.0003291	0.0021606	0.01	0.01	0.00013888	0.026709	0.0063891	8.5344e-05	
3.6993e-05	0.00033039	0.0021567	0.01	0.01	0.00014002	0.026669	0.0064078	8.5092e-05	
3.711e-05	0.0003317	0.0021529	0.01	0.01	0.00014118	0.026629	0.0064268	8.4841e-05	
3.7231e-05	0.00033302	0.0021493	0.01	0.01	0.00014236	0.02659	0.006446	8.4589e-05	
3.7356e-05	0.00033436	0.0021458	0.01	0.01	0.00014355	0.02655	0.0064654	8.4338e-05	
3.7476e-05	0.00033568	0.0021422	0.01	0.01	0.00014474	0.026511	0.0064848	8.4082e-05	
3.7602e-05	0.00033702	0.0021388	0.01	0.01	0.00014594	0.026472	0.0065045	8.3828e-05	
3.7733e-05	0.00033838	0.0021356	0.01	0.01	0.00014717	0.026433	0.0065244	8.3574e-05	
3.7858e-05	0.00033973	0.0021323	0.01	0.01	0.00014838	0.026394	0.0065443	8.3315e-05	
3.7988e-05	0.00034109	0.0021291	0.01	0.01	0.00014962	0.026356	0.0065644	8.3057e-05	
3.8113e-05	0.00034244	0.0021259	0.01	0.01	0.00015084	0.026317	0.0065845	8.2793e-05	
3.8243e-05	0.00034381	0.0021228	0.01	0.01	0.00015209	0.026279	0.0066049	8.2531e-05	
3.8378e-05	0.00034519	0.0021199	0.01	0.01	0.00015335	0.026241	0.0066255	8.227e-05	
3.8519e-05	0.0003466	0.0021171	0.01	0.01	0.00015464	0.026203	0.0066465	8.2009e-05	
3.8655e-05	0.00034799	0.0021143	0.01	0.01	0.00015591	0.026165	0.0066674	8.1744e-05	
3.8796e-05	0.0003494	0.0021116	0.01	0.01	0.00015721	0.026128	0.0066886	8.1479e-05	
3.8932e-05	0.0003508	0.0021089	0.01	0.01	0.0001585	0.02609	0.0067097	8.1209e-05	
3.9073e-05	0.00035222	0.0021063	0.01	0.01	0.00015981	0.026053	0.0067311	8.0941e-05	
3.922e-05	0.00035365	0.0021038	0.01	0.01	0.00016114	0.026016	0.0067528	8.0673e-05	
3.9361e-05	0.00035508	0.0021013	0.01	0.01	0.00016246	0.025979	0.0067744	8.04e-05	
3.9497e-05	0.00035649	0.0020988	0.01	0.01	0.00016377	0.025942	0.006796	8.0123e-05	
3.9638e-05	0.00035791	0.0020963	0.01	0.01	0.0001651	0.025905	0.0068178	7.9846e-05	
3.9783e-05	0.00035936	0.002094	0.01	0.01	0.00016646	0.025869	0.0068399	7.9569e-05	
3.9923e-05	0.00036079	0.0020917	0.01	0.01	0.0001678	0.025832	0.006862	7.9288e-05	
4.0068e-05	0.00036223	0.0020895	0.01	0.01	0.00016916	0.025796	0.0068843	7.9007e-05	
4.0208e-05	0.00036367	0.0020872	0.01	0.01	0.00017051	0.02576	0.0069066	7.8721e-05	
4.0354e-05	0.00036512	0.0020851	0.01	0.01	0.00017189	0.025724	0.0069291	7.8436e-05	
4.0505e-05	0.0003666	0.0020831	0.01	0.01	0.00017329	0.025688	0.0069521	7.8152e-05	
4.0663e-05	0.00036809	0.0020813	0.01	0.01	0.00017471	0.025653	0.0069753	7.7869e-05	
4.0815e-05	0.00036958	0.0020794	0.01	0.01	0.00017612	0.025617	0.0069985	7.7581e-05	
4.0961e-05	0.00037104	0.0020774	0.01	0.01	0.00017752	0.025581	0.0070215	7.7288e-05	
4.1113e-05	0.00037253	0.0020756	0.01	0.01	0.00017895	0.025546	0.0070449	7.6996e-05	
4.126e-05	0.000374	0.0020738	0.01	0.01	0.00018036	0.025511	0.0070682	7.6699e-05	
4.14e-05	0.00037546	0.0020719	0.01	0.01	0.00018176	0.025475	0.0070914	7.6396e-05	
4.1534e-05	0.00037691	0.0020699	0.01	0.01	0.00018316	0.02544	0.0071145	7.6089e-05	
4.1675e-05	0.00037838	0.0020681	0.01	0.01	0.00018457	0.025405	0.007138	7.5783e-05	
4.1825e-05	0.00037987	0.0020664	0.01	0.01	0.00018602	0.02537	0.0071618	7.5479e-05	
4.1967e-05	0.00038135	0.0020647	0.01	0.01	0.00018746	0.025335	0.0071856	7.5169e-05	
4.2118e-05	0.00038285	0.0020631	0.01	0.01	0.00018892	0.025301	0.0072097	7.4861e-05	
4.2261e-05	0.00038434	0.0020615	0.01	0.01	0.00019037	0.025266	0.0072337	7.4548e-05	
4.2414e-05	0.00038586	0.0020601	0.01	0.01	0.00019179	0.025232	0.0072583	7.4237e-05	
4.258e-05	0.00038741	0.0020589	0.01	0.01	0.00019318	0.025198	0.0072834	7.393e-05	
4.2755e-05	0.000389	0.0020579	0.01	0.01	0.00019461	0.025164	0.007309	7.3625e-05	
4.2939e-05	0.00039062	0.0020571	0.01	0.01	0.00019607	0.025131	0.007335	7.3322e-05	
4.3113e-05	0.00039221	0.0020562	0.01	0.01	0.00019757	0.025098	0.0073608	7.3013e-05	
4.3299e-05	0.00039383	0.0020555	0.01	0.01	0.00019912	0.025065	0.0073872	7.2706e-05	
4.3495e-05	0.00039549	0.002055	0.01	0.01	0.0002007	0.025033	0.007388	7.2403e-05	
4.368e-05	0.00039713	0.0020544	0.01	0.01	0.00020226	0.025	0.0073886	7.2092e-05	
4.3875e-05	0.00039879	0.002054	0.01	0.01	0.00020385	0.024968	0.0073895	7.1783e-05	
4.406e-05	0.00040043	0.0020535	0.01	0.01	0.00020542	0.024936	0.0073902	7.1467e-05	
4.4257e-05	0.0004021	0.0020532	0.01	0.01	0.00020517	0.024904	0.0073912	7.1155e-05	
4.4445e-05	0.00040375	0.0020527	0.01	0.01	0.00020491	0.024872	0.0073921	7.0836e-05	
4.4642e-05	0.00040544	0.0020525	0.01	0.01	0.00020468	0.02484	0.0073932	7.0519e-05	
4.4829e-05	0.00040709	0.0020521	0.01	0.01	0.00020442	0.024808	0.0073942	7.0195e-05	
4.5028e-05	0.00040879	0.002052	0.01	0.01	0.00020419	0.024776	0.0073955	6.9875e-05	
4.4671e-05	0.00041186	0.0020521	0.01	0.01	0.00020395	0.024745	0.007397	6.9556e-05	
4.4324e-05	0.00041498	0.0020523	0.01	0.01	0.00020372	0.024714	0.0073987	6.924e-05	
4.3988e-05	0.00041814	0.0020527	0.01	0.01	0.00020352	0.024684	0.0074007	6.8925e-05	
4.3662e-05	0.00042134	0.0020533	0.01	0.01	0.00020334	0.024654	0.007403	6.8612e-05	
4.3326e-05	0.00042451	0.0020537	0.01	0.01	0.00020314	0.024623	0.0074051	6.8293e-05	
4.3e-05	0.00042772	0.0020544	0.01	0.01	0.00020296	0.024593	0.0074074	6.7975e-05	
4.2685e-05	0.00043098	0.0020552	0.01	0.01	0.0002028	0.024564	0.00741	6.766e-05	
4.2381e-05	0.00043429	0.0020562	0.01	0.01	0.00020267	0.024535	0.0074129	6.7346e-05	
4.2087e-05	0.00043765	0.0020575	0.01	0.01	0.00020256	0.024506	0.007416	6.7035e-05	
4.1803e-05	0.00044105	0.0020447	0.01	0.01	0.00020246	0.024477	0.0074193	6.6726e-05	
4.1527e-05	0.00044449	0.0020323	0.01	0.01	0.00020239	0.024449	0.0074229	6.6418e-05	
4.1242e-05	0.00044791	0.0020197	0.01	0.01	0.0002023	0.02442	0.0074264	6.6103e-05	
4.0949e-05	0.00045129	0.002007	0.01	0.01	0.0002022	0.024392	0.0074297	6.5783e-05	
4.0647e-05	0.00045465	0.0019941	0.01	0.01	0.00020208	0.024363	0.007433	6.5456e-05	
4.0338e-05	0.00045799	0.0019811	0.01	0.01	0.00020195	0.024335	0.0074361	6.5124e-05	
4.0021e-05	0.0004613	0.001968	0.01	0.01	0.00020181	0.024306	0.0074392	6.4786e-05	
3.9712e-05	0.00046466	0.0019552	0.01	0.01	0.00020169	0.024277	0.0074424	6.4449e-05	
3.9396e-05	0.00046799	0.0019422	0.01	0.01	0.00020156	0.024248	0.0074456	6.4107e-05	
3.9088e-05	0.00047136	0.0019296	0.01	0.01	0.00020144	0.02422	0.007449	6.3766e-05	
3.8789e-05	0.00047477	0.0019172	0.01	0.01	0.00020135	0.024192	0.0074526	6.3426e-05	
3.8482e-05	0.00047816	0.0019048	0.01	0.01	0.00020124	0.024164	0.0074561	6.3081e-05	
3.8167e-05	0.00048152	0.0018921	0.01	0.01	0.00020112	0.024136	0.0074595	6.2729e-05	
3.786e-05	0.00048493	0.0018798	0.01	0.01	0.00020101	0.024108	0.0074632	6.2379e-05	
3.7563e-05	0.00048838	0.0018678	0.01	0.01	0.00020093	0.02408	0.0074671	6.2031e-05	
3.7276e-05	0.00049189	0.0018562	0.01	0.01	0.00020087	0.024052	0.0074712	6.1673e-05	
3.7e-05	0.00049545	0.0018449	0.01	0.01	0.00020083	0.024025	0.0074757	6.1318e-05	
3.6733e-05	0.00049906	0.001834	0.01	0.01	0.00020082	0.023997	0.0074804	6.0965e-05	
3.6476e-05	0.00050273	0.0018229	0.01	0.01	0.00020082	0.02397	0.007485	6.0606e-05	
3.621e-05	0.00050636	0.0018116	0.01	0.01	0.00020081	0.023942	0.0074895	6.024e-05	
3.5953e-05	0.00051005	0.0018007	0.01	0.01	0.00020082	0.023915	0.0074942	5.9877e-05	
3.5706e-05	0.00051378	0.0017901	0.01	0.01	0.00020082	0.023889	0.0074992	5.9516e-05	
3.5449e-05	0.00051749	0.0017793	0.01	0.01	0.0002008	0.023862	0.0075041	5.9147e-05	
3.5184e-05	0.00052116	0.0017683	0.01	0.01	0.00020077	0.023834	0.0075088	5.8773e-05	
3.4927e-05	0.00052489	0.0017573	0.01	0.01	0.00020075	0.023807	0.0075135	5.8393e-05	
3.4662e-05	0.00052859	0.0017461	0.01	0.01	0.00020073	0.02378	0.007518	5.8007e-05	
3.4389e-05	0.00053226	0.0017347	0.01	0.01	0.00020069	0.023752	0.0075224	5.7614e-05	
3.4107e-05	0.00053589	0.0017237	0.01	0.01	0.00019937	0.023725	0.007527	5.7224e-05	
3.3815e-05	0.00053949	0.0017125	0.01	0.01	0.00019803	0.023698	0.0075316	5.6828e-05	
3.3531e-05	0.00054313	0.0017016	0.01	0.01	0.00019672	0.023671	0.0075364	5.6433e-05	
3.3239e-05	0.00054675	0.0016906	0.01	0.01	0.00019539	0.023644	0.007541	5.6032e-05	
3.294e-05	0.00055034	0.0016794	0.01	0.01	0.00019405	0.023617	0.0075456	5.5625e-05	
3.2648e-05	0.00055398	0.0016685	0.01	0.01	0.00019273	0.02359	0.0075504	5.522e-05	
3.2349e-05	0.00055759	0.0016575	0.01	0.01	0.0001914	0.023564	0.0075551	5.4816e-05	
3.2058e-05	0.00056125	0.0016468	0.01	0.01	0.0001901	0.023537	0.00756	5.4413e-05	
3.1773e-05	0.00056495	0.0016363	0.01	0.01	0.00018882	0.023511	0.0075651	5.401e-05	
3.1495e-05	0.00056869	0.0016261	0.01	0.01	0.00018756	0.023486	0.0075705	5.3609e-05	
3.1223e-05	0.00057248	0.001616	0.01	0.01	0.00018633	0.02346	0.007576	5.3208e-05	
3.0945e-05	0.00057625	0.0016059	0.01	0.01	0.00018509	0.023435	0.0075815	5.2802e-05	
3.0673e-05	0.00058005	0.001596	0.01	0.01	0.00018387	0.023409	0.0075872	5.2396e-05	
3.0395e-05	0.00058384	0.0015861	0.01	0.01	0.00018264	0.023384	0.0075928	5.1985e-05	
3.0123e-05	0.00058767	0.0015763	0.01	0.01	0.00018143	0.023359	0.0075986	5.1575e-05	
2.9857e-05	0.00059154	0.0015668	0.01	0.01	0.00018024	0.023334	0.0076046	5.1165e-05	
2.9596e-05	0.00059545	0.0015575	0.01	0.01	0.00017907	0.023309	0.0076109	5.0755e-05	
2.933e-05	0.00059935	0.0015481	0.01	0.01	0.0001779	0.023285	0.007617	5.0341e-05	
2.9069e-05	0.00060329	0.0015389	0.01	0.01	0.00017674	0.02326	0.0076234	4.9927e-05	
2.8803e-05	0.00060721	0.0015296	0.01	0.01	0.00017558	0.023236	0.0076297	4.9508e-05	
2.8541e-05	0.00061116	0.0015206	0.01	0.01	0.00017444	0.023211	0.0076362	4.9089e-05	
2.8274e-05	0.0006151	0.0015114	0.01	0.01	0.00017328	0.023187	0.0076426	4.8665e-05	
2.8011e-05	0.00061908	0.0015025	0.01	0.01	0.00017214	0.023163	0.0076492	4.8241e-05	
2.7743e-05	0.00062304	0.0014934	0.01	0.01	0.000171	0.023139	0.0076558	4.7813e-05	
2.7479e-05	0.00062704	0.0014846	0.01	0.01	0.00016987	0.023115	0.0076625	4.7384e-05	
2.7211e-05	0.00063102	0.0014757	0.01	0.01	0.00016873	0.023091	0.0076692	4.695e-05	
2.6937e-05	0.00063499	0.0014667	0.01	0.01	0.00016759	0.023067	0.0076758	4.6512e-05	
2.6667e-05	0.00063899	0.0014579	0.01	0.01	0.00016646	0.023043	0.0076826	4.6073e-05	
2.6402e-05	0.00064303	0.0014493	0.01	0.01	0.00016535	0.02302	0.0076896	4.5635e-05	
2.6142e-05	0.00064712	0.0014408	0.01	0.01	0.00016426	0.022996	0.0076968	4.5196e-05	
2.5886e-05	0.00065124	0.0014326	0.01	0.01	0.00016319	0.022973	0.0077042	4.4757e-05	
2.5634e-05	0.0006554	0.0014245	0.01	0.01	0.00016213	0.02295	0.0077117	4.4319e-05	
2.5387e-05	0.00065961	0.0014166	0.01	0.01	0.0001611	0.022928	0.0077195	4.388e-05	
2.5144e-05	0.00066386	0.0014088	0.01	0.01	0.00016008	0.022905	0.0077275	4.3441e-05	
2.4906e-05	0.00066815	0.0014012	0.01	0.01	0.00015908	0.022883	0.0077356	4.3002e-05	
2.4672e-05	0.00067248	0.0013938	0.01	0.01	0.00015809	0.022861	0.007744	4.2563e-05	
2.4442e-05	0.00067686	0.0013865	0.01	0.01	0.00015713	0.022839	0.0077526	4.2124e-05	
2.4207e-05	0.00068121	0.0013792	0.01	0.01	0.00015615	0.022817	0.0077611	4.168e-05	
2.3976e-05	0.00068561	0.001372	0.01	0.01	0.00015519	0.022796	0.0077698	4.1236e-05	
2.3739e-05	0.00068999	0.0013648	0.01	0.01	0.00015422	0.022774	0.0077784	4.0787e-05	
2.3497e-05	0.00069435	0.0013575	0.01	0.01	0.00015327	0.022752	0.007787	4.0333e-05	
2.3259e-05	0.00069876	0.0013503	0.01	0.01	0.00015234	0.022731	0.0077958	3.9878e-05	
2.3024e-05	0.0007032	0.0013433	0.01	0.01	0.00015142	0.022709	0.0078047	3.9424e-05	
2.2784e-05	0.00070763	0.0013363	0.01	0.01	0.0001505	0.022688	0.0078136	3.8964e-05	
2.2539e-05	0.00071204	0.0013292	0.01	0.01	0.00014956	0.022666	0.0078225	3.85e-05	
2.2299e-05	0.0007165	0.0013222	0.01	0.01	0.00014864	0.022645	0.0078315	3.8036e-05	
2.2053e-05	0.00072093	0.0013152	0.01	0.01	0.00014772	0.022624	0.0078405	3.7567e-05	
2.1811e-05	0.00072542	0.0013084	0.01	0.01	0.0001468	0.022603	0.0078497	3.7098e-05	
2.1563e-05	0.00072988	0.0013014	0.01	0.01	0.00014588	0.022582	0.0078588	3.6624e-05	
2.132e-05	0.00073439	0.0012947	0.01	0.01	0.00014498	0.022561	0.0078682	3.615e-05	
2.1082e-05	0.00073895	0.0012881	0.01	0.01	0.0001441	0.02254	0.0078777	3.5676e-05	
2.0849e-05	0.00074357	0.0012817	0.01	0.01	0.00014323	0.02252	0.0078876	3.5203e-05	
2.0621e-05	0.00074824	0.0012755	0.01	0.01	0.00014239	0.0225	0.0078976	3.473e-05	
2.0397e-05	0.00075297	0.0012694	0.01	0.01	0.00014156	0.02248	0.0079079	3.4257e-05	
2.0166e-05	0.00075766	0.0012635	0.01	0.01	0.00014072	0.02246	0.0079185	3.3785e-05	
1.9942e-05	0.00076242	0.0012578	0.01	0.01	0.00013989	0.022441	0.0079293	3.3313e-05	
1.971e-05	0.00076715	0.001252	0.01	0.01	0.00013909	0.022421	0.00794	3.2836e-05	
1.9484e-05	0.00077194	0.0012463	0.01	0.01	0.00013831	0.022402	0.007951	3.236e-05	
1.9252e-05	0.0007767	0.0012406	0.01	0.01	0.00013752	0.022383	0.0079619	3.1878e-05	
1.9025e-05	0.00078152	0.0012351	0.01	0.01	0.00013675	0.022364	0.0079731	3.1397e-05	
1.8802e-05	0.0007864	0.0012297	0.01	0.01	0.00013604	0.022345	0.0079573	3.0916e-05	
1.8573e-05	0.00079125	0.0012243	0.01	0.01	0.00013532	0.022326	0.0079415	3.0429e-05	
1.8338e-05	0.00079607	0.0012188	0.01	0.01	0.00013459	0.022307	0.0079256	2.9938e-05	
1.8096e-05	0.00080086	0.0012134	0.01	0.01	0.00013387	0.022289	0.0079099	2.9446e-05	
1.7848e-05	0.00080562	0.001208	0.01	0.01	0.00013315	0.02227	0.0078942	2.895e-05	
1.7605e-05	0.00081044	0.0012028	0.01	0.01	0.00013244	0.022251	0.0078788	2.8454e-05	
1.7357e-05	0.00081524	0.0011975	0.01	0.01	0.00013173	0.022233	0.0078633	2.7953e-05	
1.7103e-05	0.00082002	0.0011921	0.01	0.01	0.000131	0.022214	0.0078477	2.7448e-05	
1.6853e-05	0.00082486	0.0011869	0.01	0.01	0.0001303	0.022196	0.0078324	2.6942e-05	
1.6608e-05	0.00082975	0.0011818	0.01	0.01	0.0001296	0.022178	0.0078174	2.6436e-05	
1.6367e-05	0.0008347	0.0011769	0.01	0.01	0.00012893	0.02216	0.0078027	2.5931e-05	
1.613e-05	0.00083971	0.0011721	0.01	0.01	0.00012827	0.022142	0.0077882	2.5425e-05	
1.5888e-05	0.00084469	0.0011673	0.01	0.01	0.0001276	0.022124	0.0077736	2.4915e-05	
1.565e-05	0.00084973	0.0011626	0.01	0.01	0.00012694	0.022107	0.0077593	2.4404e-05	
1.5415e-05	0.00085483	0.001158	0.01	0.01	0.0001263	0.022089	0.0077453	2.3894e-05	
1.5174e-05	0.00085989	0.0011536	0.01	0.01	0.00012568	0.022072	0.0077316	2.3383e-05	
1.4929e-05	0.00086494	0.0011491	0.01	0.01	0.00012505	0.022055	0.0077177	2.2867e-05	
1.4687e-05	0.00087004	0.0011447	0.01	0.01	0.00012443	0.022038	0.0077042	2.2352e-05	
1.4449e-05	0.0008752	0.0011405	0.01	0.01	0.00012382	0.022022	0.0076908	2.1836e-05	
1.4214e-05	0.00088042	0.0011364	0.01	0.01	0.00012323	0.022005	0.0076778	2.132e-05	
1.3982e-05	0.00088569	0.0011325	0.01	0.01	0.00012266	0.021989	0.007665	2.0803e-05	
1.3753e-05	0.00089101	0.0011286	0.01	0.01	0.00012209	0.021973	0.0076524	2.0286e-05	
1.3527e-05	0.00089639	0.0011248	0.01	0.01	0.00012154	0.021957	0.00764	1.9768e-05	
1.3302e-05	0.00090181	0.0011212	0.01	0.01	0.000121	0.021942	0.0076278	1.9249e-05	
1.3073e-05	0.00090722	0.0011175	0.01	0.01	0.00012044	0.021926	0.0076156	1.8726e-05	
1.2839e-05	0.0009126	0.0011137	0.01	0.01	0.00011989	0.02191	0.0076033	1.8197e-05	
1.2608e-05	0.00091804	0.0011101	0.01	0.01	0.00011934	0.021895	0.0075912	1.7669e-05	
1.2379e-05	0.00092354	0.0011066	0.01	0.01	0.00011881	0.021879	0.0075793	1.714e-05	
1.2154e-05	0.0009291	0.0011032	0.01	0.01	0.00011829	0.021864	0.0075678	1.661e-05	
1.1924e-05	0.00093464	0.0010997	0.01	0.01	0.00011776	0.021849	0.0075561	1.6076e-05	
1.1697e-05	0.00094024	0.0010962	0.01	0.01	0.00011725	0.021829	0.0075443	1.641e-05	
1.1464e-05	0.00094582	0.0010927	0.01	0.01	0.00011672	0.021809	0.0075324	1.6739e-05	
1.1227e-05	0.00095138	0.001089	0.01	0.01	0.00011619	0.021789	0.0075205	1.7063e-05	
1.0985e-05	0.00095692	0.0010854	0.01	0.01	0.00011566	0.021769	0.0075085	1.7383e-05	
1.0746e-05	0.00096252	0.0010819	0.01	0.01	0.00011513	0.021749	0.0074968	1.7702e-05	
1.0509e-05	0.00096817	0.0010784	0.01	0.01	0.00011462	0.021729	0.0074852	1.8018e-05	
1.0275e-05	0.00097388	0.0010751	0.01	0.01	0.00011411	0.021709	0.0074739	1.8334e-05	
1.0035e-05	0.00097957	0.0010717	0.01	0.01	0.0001136	0.02169	0.0074625	1.8644e-05	
9.7974e-06	0.00098531	0.0010684	0.01	0.01	0.0001131	0.02167	0.0074513	1.8953e-05	
9.5628e-06	0.00099112	0.0010652	0.01	0.01	0.00011261	0.021651	0.0074404	1.9261e-05	
9.3232e-06	0.00099691	0.001062	0.01	0.01	0.00011212	0.021632	0.0074294	1.9564e-05	
9.0861e-06	0.0010028	0.0010589	0.01	0.01	0.00011164	0.021613	0.0074186	1.9866e-05	
8.8508e-06	0.0010087	0.0010559	0.01	0.01	0.00011116	0.021594	0.007408	2.0166e-05	
8.6173e-06	0.0010146	0.001053	0.01	0.01	0.0001107	0.021576	0.0073976	2.0465e-05	
8.3861e-06	0.0010206	0.0010502	0.01	0.01	0.00011025	0.021557	0.0073874	2.0762e-05	
7.0073e-06	0.0010268	0.0010475	0.01	0.01	0.00010981	0.021539	0.0073775	2.1058e-05	
5.6488e-06	0.001033	0.0010449	0.01	0.01	0.00010938	0.021521	0.0073677	2.1352e-05	
4.3075e-06	0.0010393	0.0010424	0.01	0.01	0.00010896	0.021503	0.0073582	2.1645e-05	
4.1959e-06	0.0010453	0.0010398	0.01	0.01	0.00010854	0.021485	0.0073486	2.1933e-05	
4.0843e-06	0.0010514	0.0010374	0.01	0.01	0.00010812	0.021468	0.0073392	2.222e-05	
3.9727e-06	0.0010576	0.001035	0.01	0.01	0.00010772	0.02145	0.00733	2.2506e-05	
3.8607e-06	0.0010638	0.0010328	0.01	0.01	0.00010733	0.021433	0.007321	2.279e-05	
3.7444e-06	0.00107	0.0010305	0.01	0.01	0.00010693	0.021416	0.007312	2.307e-05	
3.628e-06	0.0010762	0.0010283	0.01	0.01	0.00010654	0.021399	0.0073031	2.3348e-05	
3.5114e-06	0.0010825	0.0010262	0.01	0.01	0.00010616	0.021382	0.0072945	2.3625e-05	
3.3943e-06	0.0010889	0.0010241	0.01	0.01	0.00010579	0.021365	0.007286	2.3901e-05	
3.2767e-06	0.0010953	0.0010222	0.01	0.01	0.00010543	0.021349	0.0072778	2.4174e-05	
3.1549e-06	0.0011017	0.0010202	0.01	0.01	0.00010506	0.021332	0.0072694	2.4444e-05	
3.033e-06	0.0011082	0.0010184	0.01	0.01	0.0001047	0.021316	0.0072613	2.4712e-05	
2.9068e-06	0.0011147	0.0010165	0.01	0.01	0.00010434	0.0213	0.0072532	2.4975e-05	
2.7799e-06	0.0011212	0.0010146	0.01	0.01	0.00010398	0.021284	0.0072452	2.5237e-05	
2.6489e-06	0.0011277	0.0010127	0.01	0.01	0.00010362	0.021267	0.0072371	2.5494e-05	
2.5172e-06	0.0011343	0.0010109	0.01	0.01	0.00010326	0.021251	0.0072292	2.575e-05	
2.3852e-06	0.0011409	0.0010092	0.01	0.01	0.00010292	0.021236	0.0072215	2.6004e-05	
2.2528e-06	0.0011476	0.0010076	0.01	0.01	0.00010259	0.02122	0.0072141	2.6258e-05	
2.1163e-06	0.0011543	0.001006	0.01	0.01	0.00010225	0.021204	0.0072065	2.6506e-05	
1.9794e-06	0.001161	0.0010045	0.01	0.01	0.00010192	0.021189	0.0071992	2.6753e-05	
1.8421e-06	0.0011678	0.001003	0.01	0.01	0.0001016	0.021174	0.007192	2.7e-05	
1.7044e-06	0.0011747	0.0010016	0.01	0.01	0.00010129	0.021159	0.0071851	2.7245e-05	
1.5662e-06	0.0011817	0.0010004	0.01	0.01	0.00010099	0.021144	0.0071784	2.7489e-05	
1.4273e-06	0.0011887	0.0009992	0.01	0.01	0.0001007	0.021129	0.0071718	2.7731e-05	
1.2841e-06	0.0011957	0.00099797	0.01	0.01	0.00010041	0.021114	0.0071652	2.7969e-05	
1.3799e-06	0.0012024	0.0009967	0.01	0.01	0.0001001	0.0211	0.0071585	2.8202e-05	
1.4718e-06	0.0012091	0.0009954	0.01	0.01	9.979e-05	0.021085	0.0071518	2.8431e-05	
1.5626e-06	0.0012159	0.00099419	0.01	0.01	9.9489e-05	0.02107	0.0071452	2.8658e-05	
1.8779e-06	0.0012181	0.00099294	0.01	0.01	9.9198e-05	0.021056	0.0071387	2.8881e-05	
2.1886e-06	0.0012204	0.00099164	0.01	0.01	9.89e-05	0.021041	0.007132	2.9099e-05	
2.4946e-06	0.0012226	0.00099031	0.01	0.01	9.8594e-05	0.021026	0.0071253	2.9312e-05	
2.8023e-06	0.0012248	0.00098906	0.01	0.01	9.8298e-05	0.021012	0.0071188	2.9524e-05	
3.1117e-06	0.0012271	0.0009879	0.01	0.01	9.8009e-05	0.020997	0.0071124	2.9735e-05	
3.4162e-06	0.0012294	0.00098669	0.01	0.01	9.7714e-05	0.020983	0.007106	2.9941e-05	
3.7161e-06	0.0012316	0.00098544	0.01	0.01	9.7411e-05	0.020968	0.0070995	3.0142e-05	
4.0114e-06	0.0012339	0.00098415	0.01	0.01	9.7102e-05	0.020954	0.007093	3.0338e-05	
4.3091e-06	0.0012362	0.00098296	0.01	0.01	9.6803e-05	0.020939	0.0070867	3.0534e-05	
4.6091e-06	0.0012385	0.00098185	0.01	0.01	9.6514e-05	0.020925	0.0070805	3.0728e-05	
4.9117e-06	0.0012409	0.00098084	0.01	0.01	9.6234e-05	0.020911	0.0070746	3.0922e-05	
5.2167e-06	0.0012433	0.00097992	0.01	0.01	9.5965e-05	0.020898	0.0070689	3.1114e-05	
5.5237e-06	0.0012457	0.00097908	0.01	0.01	9.5703e-05	0.020884	0.0070633	3.1304e-05	
5.8257e-06	0.0012481	0.0009782	0.01	0.01	9.5434e-05	0.020871	0.0070576	3.149e-05	
6.1229e-06	0.0012506	0.00097727	0.01	0.01	9.5158e-05	0.020857	0.0070519	3.1672e-05	
6.4228e-06	0.001253	0.00097644	0.01	0.01	9.4891e-05	0.020844	0.0070464	3.1852e-05	
6.7178e-06	0.0012554	0.00097556	0.01	0.01	9.4618e-05	0.02083	0.0070408	3.2028e-05	
7.0078e-06	0.0012579	0.00097464	0.01	0.01	9.4337e-05	0.020816	0.0070352	3.2198e-05	
