Trachypithecus_francoisi	Theropithecus_gelada	Sapajus_apella	Saimiri_boliviensis	Rhinopithecus_roxellana	Rhinopithecus_bieti	Propithecus_coquereli	Prolemur_simus	Pongo_abelii	Piliocolobus_tephrosceles	Papio_anubis	Pan_troglodytes	Pan_paniscus	Otolemur_garnettii	Nomascus_leucogenys	Microcebus_murinus	Mandrillus_leucophaeus	Macaca_nemestrina	Macaca_mulatta	Macaca_fascicularis	Hylobates_moloch	Homo_sapiens	Gorilla_gorilla	Chlorocebus_sabaeus	Cercocebus_atys	Cebus_capucinus	Carlito_syrichta	Callithrix_jacchus	Aotus_nancymaae	
0.036641	0.0080799	0.00026465	0.74535	0.00055116	0.0081478	0.042459	1.306e-06	1.6628e-05	8.6675e-05	0.0011619	0.0027478	0.016466	0.00020262	0.043823	5.0307e-07	0.0060521	0.0083672	0.017394	0.0054359	7.504e-05	0.00077027	0.0033205	6.9794e-05	0.0010491	0.00014571	1.1574e-06	2.4069e-06	0.0002781	
0.036667	0.0080857	0.00026398	0.74345	0.00055092	0.0081465	0.042558	1.3583e-06	1.6922e-05	8.6137e-05	0.001161	0.002746	0.016471	0.00020461	0.043874	5.0155e-07	0.0060335	0.0083669	0.017377	0.0054371	7.5348e-05	0.00076809	0.0033355	6.9783e-05	0.001047	0.00014583	1.2726e-06	2.212e-06	0.00028262	
0.036692	0.0080915	0.0002633	0.74152	0.00055067	0.0081452	0.042656	1.4062e-06	1.7207e-05	8.5574e-05	0.0011601	0.0027442	0.016476	0.00020635	0.043924	4.9668e-07	0.006015	0.0083666	0.017361	0.0054382	7.5643e-05	0.00076589	0.0033503	6.9764e-05	0.0010449	0.00014594	1.379e-06	2.0114e-06	0.00028707	
0.036718	0.0080973	0.00026261	0.73956	0.0005504	0.0081439	0.042752	1.4499e-06	1.7483e-05	8.4988e-05	0.0011593	0.0027424	0.016482	0.00022731	0.043974	4.8862e-07	0.0059963	0.0083663	0.017345	0.0054392	7.5929e-05	0.00076368	0.0033651	6.9737e-05	0.0010427	0.00014603	1.4778e-06	1.8055e-06	0.00029146	
0.036744	0.0081031	0.00026193	0.73767	0.00055014	0.0081426	0.042852	1.4943e-06	1.7766e-05	8.4412e-05	0.0011584	0.0027406	0.016487	0.00025163	0.044024	4.8076e-07	0.0059778	0.008366	0.017329	0.0054404	7.6225e-05	0.00076149	0.0033801	6.9716e-05	0.0010406	0.00014614	1.5902e-06	1.6071e-06	0.00029599	
0.03677	0.0081089	0.00026123	0.73576	0.00054986	0.0081413	0.042951	1.5347e-06	1.804e-05	8.3813e-05	0.0011575	0.0027387	0.016492	0.00027475	0.044075	4.698e-07	0.0059593	0.0083657	0.017313	0.0054415	7.651e-05	0.00075928	0.003395	6.9687e-05	0.0010385	0.00014623	1.6954e-06	1.4038e-06	0.00030047	
0.036796	0.0081147	0.00026055	0.73391	0.0005496	0.00814	0.043054	1.5758e-06	1.832e-05	8.3224e-05	0.0011567	0.0027369	0.016497	0.00027929	0.044126	4.5889e-07	0.005941	0.0083654	0.017297	0.0054426	7.6803e-05	0.00075709	0.0034101	6.9663e-05	0.0010363	0.00014633	1.8144e-06	1.2073e-06	0.00030507	
0.036822	0.0081206	0.00025987	0.73211	0.00054935	0.0081387	0.04316	1.6172e-06	1.8604e-05	8.264e-05	0.0011558	0.0027351	0.016503	0.00028455	0.044178	4.4772e-07	0.0059227	0.0083652	0.017281	0.0054437	7.7105e-05	0.00075491	0.0034254	6.9643e-05	0.0010342	0.00014643	1.9465e-06	1.0164e-06	0.00030978	
0.036848	0.0081265	0.00025918	0.73029	0.00054908	0.0081374	0.043265	1.6546e-06	1.8881e-05	8.2035e-05	0.001155	0.0027333	0.016508	0.00028952	0.04423	4.3359e-07	0.0059045	0.0083649	0.017265	0.0054449	7.7395e-05	0.00075272	0.0034406	6.9616e-05	0.0010321	0.00014653	2.0714e-06	8.2117e-07	0.00031446	
0.036874	0.0081324	0.00025848	0.72847	0.00054879	0.0081361	0.043369	1.6883e-06	1.915e-05	8.1411e-05	0.0011541	0.0027315	0.016513	0.00029425	0.044281	4.1661e-07	0.0058862	0.0083646	0.017249	0.005446	7.7676e-05	0.00075051	0.0034557	6.9583e-05	0.0010299	0.00014662	2.19e-06	8.3519e-07	0.00031908	
0.0369	0.0081383	0.00025779	0.72669	0.00054852	0.0081349	0.043477	1.7225e-06	1.9425e-05	8.0793e-05	0.0011533	0.0027297	0.016519	0.00029978	0.044334	3.995e-07	0.005868	0.0083643	0.017233	0.0054472	7.7965e-05	0.00074832	0.003471	6.9554e-05	0.0010278	0.00014671	2.3232e-06	8.4958e-07	0.00032382	
0.036926	0.0081443	0.00025711	0.72496	0.00054826	0.0081336	0.043588	1.7569e-06	1.9704e-05	8.0181e-05	0.0011524	0.0027278	0.016524	0.00030611	0.044387	3.8199e-07	0.00585	0.008364	0.017217	0.0054483	7.8261e-05	0.00074614	0.0034865	6.9528e-05	0.0010257	0.0001468	2.4705e-06	8.6411e-07	0.00032867	
0.036953	0.0081504	0.00025643	0.72328	0.000548	0.0081324	0.043704	1.7918e-06	1.9988e-05	7.9575e-05	0.0011516	0.002726	0.01653	0.00031343	0.044441	3.6425e-07	0.0058321	0.0083637	0.017201	0.0054495	7.8565e-05	0.00074397	0.0035021	6.9507e-05	0.0010236	0.0001469	2.6353e-06	8.7903e-07	0.00033365	
0.036979	0.0081565	0.00025576	0.72165	0.00054775	0.0081313	0.043823	1.8273e-06	2.0278e-05	7.8976e-05	0.0011508	0.0027242	0.016535	0.00032188	0.044495	3.4625e-07	0.0058144	0.0083635	0.017185	0.0054507	7.8878e-05	0.0007418	0.0035178	6.9491e-05	0.0010215	0.00014701	2.8193e-06	8.9435e-07	0.00033876	
0.037006	0.0081626	0.00025509	0.72007	0.00054751	0.0081301	0.043947	1.8634e-06	2.0574e-05	7.8383e-05	0.00115	0.0027224	0.01654	0.0003316	0.044551	3.2794e-07	0.0057968	0.0083632	0.017169	0.005452	7.9198e-05	0.00073966	0.0035338	6.9478e-05	0.0010194	0.00014711	3.0246e-06	9.1008e-07	0.00034399	
0.037033	0.0081687	0.00025442	0.71848	0.00054726	0.008129	0.04407	1.8956e-06	2.0862e-05	7.777e-05	0.0011493	0.0027206	0.016546	0.00034089	0.044606	3.0678e-07	0.0057792	0.0083629	0.017154	0.0054532	7.9509e-05	0.0007375	0.0035497	6.9459e-05	0.0010173	0.00014721	3.2208e-06	9.2317e-07	0.00034919	
0.037059	0.0081749	0.00025375	0.71693	0.00054702	0.0081279	0.044196	1.9285e-06	2.1155e-05	7.7164e-05	0.0011485	0.0027188	0.016551	0.00035158	0.044662	2.8529e-07	0.0057617	0.0083626	0.017138	0.0054544	7.9828e-05	0.00073535	0.0035657	6.9444e-05	0.0010152	0.00014732	3.4398e-06	9.3671e-07	0.00035452	
0.037086	0.0081811	0.00025308	0.71537	0.00054676	0.0081267	0.044322	1.9574e-06	2.1441e-05	7.6537e-05	0.0011477	0.002717	0.016557	0.00036178	0.044718	2.6096e-07	0.0057442	0.0083624	0.017122	0.0054557	8.0136e-05	0.00073321	0.0035819	6.9423e-05	0.0010131	0.00014741	3.6492e-06	9.4757e-07	0.0003598	
0.037113	0.0081873	0.00025241	0.71385	0.00054649	0.0081256	0.044446	1.9825e-06	2.1719e-05	7.589e-05	0.0011469	0.0027152	0.016562	0.00037152	0.044773	2.3376e-07	0.0057266	0.0083621	0.017107	0.0054569	8.0435e-05	0.00073106	0.0035981	6.9394e-05	0.0010109	0.00014751	3.849e-06	9.5891e-07	0.00036522	
0.03714	0.0081934	0.00025173	0.71232	0.0005462	0.0081244	0.044569	2.0038e-06	2.199e-05	7.5223e-05	0.0011461	0.0027134	0.016568	0.00038087	0.044829	2.9743e-07	0.0057091	0.0083618	0.017091	0.0054581	8.0724e-05	0.0007289	0.0036142	6.9359e-05	0.0010088	0.00014761	4.0405e-06	9.6767e-07	0.0003706	
0.037166	0.0081995	0.00025104	0.71079	0.00054591	0.0081232	0.04469	2.0212e-06	2.2253e-05	7.4535e-05	0.0011453	0.0027116	0.016573	0.00038979	0.044884	9.1527e-07	0.0056914	0.0083615	0.017076	0.0054593	8.1002e-05	0.00072673	0.0036303	6.9318e-05	0.0010067	0.00014769	4.2228e-06	9.7376e-07	0.00037593	
0.037193	0.0082057	0.00025036	0.70929	0.00054562	0.008122	0.044816	2.0393e-06	2.2522e-05	7.3854e-05	0.0011445	0.0027098	0.016579	0.00040007	0.04494	1.5596e-06	0.0056739	0.0083612	0.01706	0.0054605	8.1289e-05	0.00072457	0.0036465	6.9281e-05	0.0010046	0.00014778	4.4277e-06	9.8032e-07	0.00038141	
0.03722	0.0082119	0.00024967	0.70779	0.00054531	0.0081209	0.04494	2.0536e-06	2.2783e-05	7.3154e-05	0.0011437	0.002708	0.016584	0.00040994	0.044996	2.1943e-06	0.0056564	0.0083609	0.017044	0.0054618	8.1567e-05	0.0007224	0.0036627	6.9237e-05	0.0010024	0.00014787	4.624e-06	9.843e-07	0.00038684	
0.037247	0.0082181	0.00024899	0.70632	0.00054502	0.0081197	0.045068	2.0682e-06	2.305e-05	7.2457e-05	0.0011429	0.0027061	0.01659	0.00042115	0.045052	2.8535e-06	0.005639	0.0083607	0.017029	0.005463	8.1851e-05	0.00072024	0.0036791	6.9197e-05	0.0010003	0.00014795	4.8418e-06	9.8853e-07	0.0003924	
0.037274	0.0082244	0.00024831	0.7049	0.00054473	0.0081186	0.0452	2.0832e-06	2.3321e-05	7.1766e-05	0.0011422	0.0027043	0.016596	0.00043385	0.045109	3.5384e-06	0.0056218	0.0083604	0.017013	0.0054643	8.2143e-05	0.00071809	0.0036956	6.916e-05	0.00099821	0.00014804	5.0831e-06	9.9301e-07	0.00039808	
0.037301	0.0082307	0.00024762	0.70346	0.00054443	0.0081175	0.045331	2.0944e-06	2.3585e-05	7.1054e-05	0.0011414	0.0027025	0.016601	0.00044607	0.045166	4.2131e-06	0.0056045	0.0083601	0.016998	0.0054655	8.2425e-05	0.00071593	0.003712	6.9118e-05	0.00099609	0.00014812	5.3148e-06	9.949e-07	0.00040373	
0.037328	0.008237	0.00024694	0.70207	0.00054413	0.0081164	0.045466	2.1059e-06	2.3857e-05	7.0347e-05	0.0011406	0.0027007	0.016607	0.00045991	0.045224	4.9143e-06	0.0055873	0.0083598	0.016982	0.0054667	8.2716e-05	0.00071376	0.0037284	6.9078e-05	0.00099398	0.00014821	5.5715e-06	9.9706e-07	0.00040951	
0.037355	0.0082433	0.00024625	0.70066	0.00054382	0.0081152	0.0456	2.1136e-06	2.4122e-05	6.962e-05	0.0011398	0.0026989	0.016612	0.00047315	0.045282	5.6039e-06	0.0055701	0.0083595	0.016967	0.005468	8.2996e-05	0.00071158	0.0037448	6.9032e-05	0.00099186	0.00014828	5.8172e-06	9.9654e-07	0.00041524	
0.037383	0.0082496	0.00024556	0.69929	0.00054352	0.0081141	0.045738	2.1216e-06	2.4391e-05	6.8897e-05	0.0011391	0.0026971	0.016618	0.00048814	0.04534	6.3206e-06	0.005553	0.0083592	0.016951	0.0054692	8.3284e-05	0.0007094	0.0037613	6.8989e-05	0.00098975	0.00014836	6.0891e-06	9.9627e-07	0.00042111	
0.03741	0.008256	0.00024487	0.69791	0.00054321	0.008113	0.045875	2.1257e-06	2.4653e-05	6.8153e-05	0.0011383	0.0026952	0.016624	0.00050249	0.045399	7.0255e-06	0.0055359	0.0083589	0.016936	0.0054705	8.3561e-05	0.00070722	0.0037778	6.894e-05	0.00098762	0.00014844	6.3496e-06	9.9333e-07	0.00042692	
0.037437	0.0082623	0.00024418	0.69656	0.0005429	0.0081119	0.046016	2.1301e-06	2.492e-05	6.7414e-05	0.0011375	0.0026934	0.016629	0.00051872	0.045458	7.7583e-06	0.0055189	0.0083587	0.016921	0.0054717	8.3846e-05	0.00070505	0.0037944	6.8894e-05	0.00098551	0.00014851	6.6379e-06	9.9064e-07	0.00043287	
0.037465	0.0082688	0.0002435	0.69526	0.0005426	0.0081109	0.046162	2.1353e-06	2.5193e-05	6.668e-05	0.0011368	0.0026916	0.016635	0.00053733	0.045517	8.5238e-06	0.005502	0.0083584	0.016905	0.005473	8.4139e-05	0.00070288	0.0038112	6.8853e-05	0.00098341	0.00014859	6.9603e-06	9.8842e-07	0.00043898	
0.037492	0.0082753	0.00024282	0.69399	0.00054231	0.0081099	0.046313	2.1411e-06	2.5473e-05	6.5953e-05	0.0011361	0.0026898	0.01664	0.00055865	0.045578	9.3237e-06	0.0054853	0.0083581	0.01689	0.0054744	8.4441e-05	0.00070073	0.0038282	6.8815e-05	0.00098131	0.00014868	7.3206e-06	9.8668e-07	0.00044525	
0.03752	0.0082818	0.00024215	0.69276	0.00054203	0.0081089	0.046322	2.1474e-06	2.5758e-05	6.5229e-05	0.0011354	0.002688	0.016646	0.00058278	0.045533	1.0159e-05	0.0054687	0.0083578	0.016875	0.0054757	8.4756e-05	0.00069859	0.0038454	6.8782e-05	0.00097922	0.00014876	7.3133e-06	9.8521e-07	0.00045166	
0.037548	0.0082884	0.00024147	0.69152	0.00054174	0.0081079	0.04633	2.1498e-06	2.6035e-05	6.4485e-05	0.0011347	0.0026862	0.016652	0.00060589	0.045488	1.0981e-05	0.0054521	0.0083575	0.01686	0.005477	8.506e-05	0.00069644	0.0038624	6.8742e-05	0.00097712	0.00014884	7.2989e-06	9.8107e-07	0.00045802	
0.037576	0.0082949	0.00024078	0.69027	0.00054143	0.0081068	0.046337	2.1483e-06	2.6304e-05	6.3721e-05	0.0011339	0.0026843	0.016658	0.00062803	0.045443	1.179e-05	0.0054354	0.0083573	0.016844	0.0054783	8.5355e-05	0.00069427	0.0038795	6.8694e-05	0.00097502	0.00014892	7.2774e-06	9.7425e-07	0.00046432	
0.037603	0.0083014	0.0002401	0.68905	0.00054112	0.0081059	0.046227	2.1471e-06	2.6579e-05	6.296e-05	0.0011332	0.0026825	0.016663	0.00065305	0.045398	1.2632e-05	0.0054189	0.008357	0.016829	0.0054796	8.5656e-05	0.00069212	0.0038967	6.8651e-05	0.00097292	0.00014899	7.2696e-06	9.6767e-07	0.00047078	
0.037631	0.008308	0.00023941	0.68783	0.00054081	0.0081048	0.046115	2.142e-06	2.6846e-05	6.218e-05	0.0011325	0.0026807	0.016669	0.00067703	0.045353	1.3461e-05	0.0054023	0.0083567	0.016814	0.005481	8.5947e-05	0.00068995	0.0039138	6.8601e-05	0.00097081	0.00014906	7.2547e-06	9.5842e-07	0.00047718	
0.037659	0.0083146	0.00023872	0.68663	0.0005405	0.0081039	0.046007	2.1377e-06	2.7119e-05	6.1405e-05	0.0011318	0.0026789	0.016675	0.00070446	0.045309	1.4327e-05	0.0053859	0.0083564	0.016799	0.0054823	8.6248e-05	0.0006878	0.0039312	6.8555e-05	0.00096872	0.00014913	7.2551e-06	9.4964e-07	0.00048375	
0.037687	0.0083212	0.00023802	0.68544	0.00054018	0.0081029	0.045898	2.1296e-06	2.7385e-05	6.061e-05	0.0011311	0.0026771	0.01668	0.00073091	0.045265	1.518e-05	0.0053694	0.0083561	0.016784	0.0054837	8.6538e-05	0.00068563	0.0039485	6.8502e-05	0.00096661	0.0001492	7.2492e-06	9.3829e-07	0.00049027	
0.037715	0.0083279	0.00023734	0.68427	0.00053987	0.0081019	0.045793	2.1222e-06	2.7658e-05	5.9821e-05	0.0011304	0.0026752	0.016686	0.00076117	0.045222	1.6073e-05	0.005353	0.0083559	0.016769	0.005485	8.6838e-05	0.00068348	0.0039659	6.8454e-05	0.00096451	0.00014927	7.2586e-06	9.2739e-07	0.00049696	
0.037743	0.0083346	0.00023665	0.68315	0.00053957	0.0081009	0.045692	2.1155e-06	2.7937e-05	5.9037e-05	0.0011297	0.0026734	0.016692	0.00079579	0.045179	1.7006e-05	0.0053368	0.0083556	0.016754	0.0054864	8.7146e-05	0.00068133	0.0039836	6.841e-05	0.00096243	0.00014934	7.2834e-06	9.1694e-07	0.00050382	
0.037772	0.0083413	0.00023598	0.68205	0.00053927	0.0081	0.045609	2.1247e-06	2.8222e-05	5.8257e-05	0.001129	0.0026716	0.016698	0.00080488	0.045137	1.7136e-05	0.0053207	0.0083553	0.016739	0.0054878	8.7462e-05	0.0006792	0.0040014	6.837e-05	0.00096035	0.00014942	7.0591e-06	9.067e-07	0.00051084	
0.0378	0.0083481	0.00023529	0.68094	0.00053896	0.0080991	0.045525	2.13e-06	2.85e-05	5.7457e-05	0.0011284	0.0026698	0.016704	0.00081352	0.045094	1.7259e-05	0.0053046	0.008355	0.016724	0.0054892	8.7768e-05	0.00067705	0.0040191	6.8323e-05	0.00095826	0.00014949	6.8241e-06	8.938e-07	0.00051781	
0.037828	0.0083549	0.00023461	0.67987	0.00053866	0.0080982	0.045444	2.136e-06	2.8784e-05	5.6661e-05	0.0011277	0.002668	0.016709	0.0008236	0.045053	1.7395e-05	0.0052886	0.0083548	0.01671	0.0054906	8.8083e-05	0.00067492	0.0040371	6.8281e-05	0.00095618	0.00014956	6.6158e-06	8.8132e-07	0.00052496	
0.037857	0.0083617	0.00023392	0.67879	0.00053835	0.0080973	0.045362	2.1382e-06	2.9061e-05	5.5847e-05	0.001127	0.0026662	0.016715	0.00083324	0.045011	1.7524e-05	0.0052726	0.0083545	0.016695	0.005492	8.8388e-05	0.00067277	0.004055	6.8232e-05	0.00095409	0.00014963	6.3984e-06	8.6628e-07	0.00053206	
0.037885	0.0083685	0.00023324	0.67774	0.00053804	0.0080964	0.045283	2.1408e-06	2.9343e-05	5.5035e-05	0.0011264	0.0026644	0.016721	0.00084429	0.04497	1.7664e-05	0.0052567	0.0083542	0.01668	0.0054934	8.8701e-05	0.00067064	0.0040731	6.8186e-05	0.00095201	0.00014969	6.2036e-06	8.5141e-07	0.00053932	
0.037914	0.0083753	0.00023254	0.67669	0.00053772	0.0080955	0.045203	2.1395e-06	2.9618e-05	5.4203e-05	0.0011257	0.0026626	0.016727	0.00085481	0.044928	1.7797e-05	0.0052408	0.0083539	0.016665	0.0054948	8.9004e-05	0.00066849	0.0040911	6.8134e-05	0.00094992	0.00014976	5.9988e-06	8.3389e-07	0.00054653	
0.037942	0.0083822	0.00023184	0.67562	0.00053741	0.0080947	0.045126	2.1389e-06	2.9885e-05	5.3375e-05	0.0011251	0.0026607	0.016733	0.00086421	0.044887	1.7942e-05	0.0052249	0.0083537	0.016651	0.0054963	8.9297e-05	0.00066633	0.0041091	6.8085e-05	0.00094784	0.00014981	5.7836e-06	1.0199e-06	0.00055366	
0.037971	0.0083891	0.00023113	0.67454	0.00053708	0.0080938	0.045048	2.1343e-06	3.0144e-05	5.2526e-05	0.0011244	0.0026589	0.016739	0.00087315	0.044845	1.8079e-05	0.0052091	0.0083534	0.016636	0.0054977	8.9579e-05	0.00066417	0.004127	6.8029e-05	0.00094575	0.00014986	5.5581e-06	1.2018e-06	0.00056074	
0.038	0.0083959	0.00023042	0.67346	0.00053674	0.0080929	0.04497	2.1258e-06	3.0395e-05	5.1658e-05	0.0011238	0.0026571	0.016745	0.00088164	0.044803	1.8211e-05	0.0051932	0.0083531	0.016621	0.0054991	8.9851e-05	0.00066199	0.0041449	6.7967e-05	0.00094365	0.0001499	5.3221e-06	1.3796e-06	0.00056776	
0.038028	0.0084029	0.0002297	0.67241	0.00053641	0.008092	0.044894	2.118e-06	3.0653e-05	5.0794e-05	0.0011231	0.0026552	0.01675	0.00089156	0.044762	1.8354e-05	0.0051774	0.0083528	0.016606	0.0055006	9.0132e-05	0.00065982	0.0041424	6.7909e-05	0.00094156	0.00014994	5.1119e-06	1.563e-06	0.00057496	
0.038057	0.0084098	0.00022898	0.67135	0.00053607	0.0080911	0.044817	2.1063e-06	3.0903e-05	4.991e-05	0.0011224	0.0026534	0.016756	0.000901	0.044721	1.8491e-05	0.0051616	0.0083525	0.016592	0.005502	9.0403e-05	0.00065764	0.0041399	6.7845e-05	0.00093946	0.00014997	4.8919e-06	1.7423e-06	0.0005821	
0.038086	0.0084167	0.00022827	0.67032	0.00053573	0.0080903	0.044743	2.0953e-06	3.116e-05	4.9031e-05	0.0011218	0.0026516	0.016762	0.00091198	0.04468	1.864e-05	0.0051459	0.0083523	0.016577	0.0055034	9.0683e-05	0.00065547	0.0041375	6.7784e-05	0.00093737	0.00015001	4.6958e-06	1.9273e-06	0.00058943	
0.038115	0.0084236	0.00022755	0.66928	0.00053538	0.0080894	0.044669	2.0806e-06	3.141e-05	4.8132e-05	0.0011211	0.0026497	0.016768	0.00092251	0.044639	1.8784e-05	0.0051302	0.008352	0.016563	0.0055049	9.0954e-05	0.0006533	0.0041351	6.7718e-05	0.00093528	0.00015005	4.4915e-06	2.1085e-06	0.00059671	
0.038144	0.0084306	0.00022683	0.66827	0.00053504	0.0080885	0.044597	2.0661e-06	3.1665e-05	4.7236e-05	0.0011205	0.0026479	0.016774	0.00093453	0.044599	1.8938e-05	0.0051147	0.0083517	0.016548	0.0055063	9.1232e-05	0.00065113	0.0041327	6.7654e-05	0.00093318	0.00015008	4.3072e-06	2.2949e-06	0.00060415	
0.038173	0.0084377	0.00022611	0.66729	0.0005347	0.0080877	0.044528	2.052e-06	3.1927e-05	4.6343e-05	0.0011199	0.0026461	0.01678	0.00094821	0.04456	1.9104e-05	0.0050992	0.0083514	0.016534	0.0055078	9.1517e-05	0.00064897	0.0041304	6.7594e-05	0.0009311	0.00015012	4.1413e-06	2.4868e-06	0.00061177	
0.038202	0.0084448	0.00022541	0.66634	0.00053437	0.0080869	0.044461	2.0381e-06	3.2194e-05	4.5452e-05	0.0011193	0.0026443	0.016786	0.00096375	0.044521	1.9281e-05	0.0050838	0.0083512	0.016519	0.0055093	9.1811e-05	0.00064681	0.0041282	6.7538e-05	0.00092903	0.00015016	3.9924e-06	2.6843e-06	0.00061956	
0.038231	0.0084519	0.0002247	0.66542	0.00053405	0.0080862	0.044396	2.0245e-06	3.2468e-05	4.4563e-05	0.0011187	0.0026424	0.016792	0.00098137	0.044482	1.947e-05	0.0050686	0.0083509	0.016505	0.0055108	9.2112e-05	0.00064467	0.0041261	6.7484e-05	0.00092696	0.00015021	3.8591e-06	2.8877e-06	0.00062754	
0.038261	0.0084591	0.00022399	0.66449	0.00053372	0.0080854	0.044331	2.0072e-06	3.2734e-05	4.3654e-05	0.0011181	0.0026406	0.016798	0.00099833	0.044444	1.9653e-05	0.0050533	0.0083506	0.01649	0.0055124	9.2403e-05	0.00064252	0.0041239	6.7425e-05	0.00092488	0.00015025	3.7191e-06	3.087e-06	0.00063546	
0.03829	0.0084662	0.00022328	0.66359	0.00053339	0.0080846	0.044269	1.9904e-06	3.3007e-05	4.275e-05	0.0011175	0.0026388	0.016804	0.00099939	0.044406	1.9849e-05	0.0050382	0.0083504	0.016476	0.0055139	9.2704e-05	0.00064037	0.0041218	6.7369e-05	0.00092281	0.00015029	3.5957e-06	3.2932e-06	0.00064358	
0.038319	0.0084734	0.00022257	0.66268	0.00053305	0.0080839	0.044205	1.9699e-06	3.3273e-05	4.1826e-05	0.0011169	0.002637	0.01681	0.0010002	0.044368	2.0039e-05	0.005023	0.0083501	0.016462	0.0055154	9.2994e-05	0.00063822	0.0041197	6.7307e-05	0.00092073	0.00015032	3.465e-06	3.495e-06	0.00065164	
0.038349	0.0084807	0.00022186	0.66179	0.00053272	0.0080831	0.044145	1.9499e-06	3.3546e-05	4.0906e-05	0.0011163	0.0026351	0.016816	0.0010018	0.044331	2.0243e-05	0.0050079	0.0083498	0.016448	0.005517	9.3294e-05	0.00063608	0.0041177	6.7249e-05	0.00091866	0.00015036	3.35e-06	3.704e-06	0.00065991	
0.038379	0.0084879	0.00022115	0.66094	0.0005324	0.0080824	0.044086	1.9301e-06	3.3825e-05	3.9987e-05	0.0011157	0.0026333	0.016822	0.0010041	0.044294	2.0459e-05	0.004993	0.0083495	0.016433	0.0055185	9.3602e-05	0.00063394	0.0041157	6.7194e-05	0.0009166	0.0001504	3.2478e-06	3.9196e-06	0.00066837	
0.038408	0.0084952	0.00022044	0.66008	0.00053206	0.0080817	0.044027	1.9065e-06	3.4097e-05	3.9049e-05	0.0011152	0.0026315	0.016828	0.0010062	0.044257	2.0668e-05	0.004978	0.0083493	0.016419	0.0055201	9.3899e-05	0.00063179	0.0041137	6.7133e-05	0.00091453	0.00015044	3.1389e-06	4.1305e-06	0.00067676	
0.038438	0.0085025	0.00021973	0.65924	0.00053173	0.008081	0.043971	1.8835e-06	3.4376e-05	3.8115e-05	0.0011146	0.0026297	0.016834	0.0010091	0.044221	2.0892e-05	0.0049631	0.008349	0.016405	0.0055217	9.4206e-05	0.00062966	0.0041118	6.7076e-05	0.00091247	0.00015047	3.0438e-06	4.3492e-06	0.00068537	
0.038468	0.0085099	0.00021901	0.6584	0.00053139	0.0080803	0.043913	1.8565e-06	3.4647e-05	3.716e-05	0.001114	0.0026278	0.01684	0.0010117	0.044185	2.1108e-05	0.0049482	0.0083487	0.016391	0.0055232	9.4525e-05	0.00062751	0.0041099	6.7012e-05	0.0009104	0.00015051	2.9421e-06	4.5629e-06	0.00069391	
0.038498	0.0085172	0.00021829	0.65755	0.00053103	0.0080796	0.043855	1.8257e-06	3.4909e-05	3.6186e-05	0.0011135	0.002626	0.016847	0.001014	0.04415	2.1317e-05	0.0049333	0.0083485	0.016377	0.0055248	9.4834e-05	0.00062535	0.0041079	6.6942e-05	0.00090832	0.00015053	2.8335e-06	4.7718e-06	0.00070238	
0.038527	0.0085245	0.00021757	0.65672	0.00053068	0.0080789	0.043799	1.7955e-06	3.5179e-05	3.5215e-05	0.0011129	0.0026242	0.016853	0.0010172	0.044115	2.1542e-05	0.0049185	0.0083482	0.016363	0.0055264	9.5153e-05	0.0006232	0.0041061	6.6875e-05	0.00090625	0.00015056	2.7388e-06	4.9889e-06	0.00071108	
0.038557	0.0085319	0.00021685	0.65593	0.00053035	0.0080782	0.043746	1.7658e-06	3.5458e-05	3.4247e-05	0.0011123	0.0026224	0.016859	0.0010214	0.04408	2.1781e-05	0.0049038	0.0083479	0.016349	0.005528	9.5481e-05	0.00062107	0.0041043	6.6813e-05	0.00090419	0.00015059	2.6559e-06	5.214e-06	0.00071999	
0.038587	0.0085393	0.00021613	0.65512	0.00052999	0.0080775	0.043692	1.7318e-06	3.5726e-05	3.3258e-05	0.0011118	0.0026205	0.016865	0.0010251	0.044046	2.2011e-05	0.004889	0.0083477	0.016335	0.0055296	9.5797e-05	0.00061892	0.0041024	6.6743e-05	0.00090211	0.00015061	2.5654e-06	5.433e-06	0.00072881	
0.038618	0.0085468	0.00021541	0.65434	0.00052965	0.0080769	0.043641	1.6992e-06	3.6006e-05	3.2276e-05	0.0011113	0.0026187	0.016871	0.00103	0.044012	2.226e-05	0.0048745	0.0083474	0.016321	0.0055312	9.6126e-05	0.00061678	0.0041007	6.668e-05	0.00090005	0.00015064	2.49e-06	5.6629e-06	0.00073792	
0.038648	0.0085543	0.00021471	0.65129	0.00052932	0.0080763	0.043593	1.6683e-06	3.6298e-05	3.1303e-05	0.0011107	0.0026169	0.016877	0.0010364	0.043979	2.2068e-05	0.00486	0.0083471	0.016307	0.0055328	9.6471e-05	0.00061466	0.0040991	6.6623e-05	0.000898	0.00015068	2.1449e-06	5.9052e-06	0.00074734	
0.038678	0.008562	0.00021401	0.64835	0.00052901	0.0080758	0.043548	1.639e-06	3.6603e-05	3.0339e-05	0.0011103	0.0026151	0.016884	0.0010446	0.043947	2.1896e-05	0.0048458	0.0083469	0.016293	0.0055345	9.6832e-05	0.00061255	0.0040976	6.6574e-05	0.00089597	0.00015072	1.8436e-06	6.1604e-06	0.00075709	
