Vicugna_pacos	Tursiops_truncatus	Sus_scrofa	Rangifer_tarandus	Platanista_minor	Platanista_gangetica	Physeter_catodon	Ovis_aries	Orcinus_orca	Neophocaena_asiaeorientalis	Muntiacus_muntjak	Monodon_monoceros	Lipotes_vexillifer	Hippopotamus_amphibius	Giraffa_camelopardalis	Cervus_elaphus	Catagonus_wagneri	Capra_hircus	Camelus_ferus	Camelus_bactrianus	Bubalus_bubalis	Bos_taurus	Bos_mutus	Bison_bison	Balaenoptera_acutorostrata	Axis_porcinus	
0.00016949	0.017206	2.0013e-05	9.993e-06	0.01	0.0029372	7.1054e-05	0.10196	6.9877e-05	0.0001203	0.053693	0.00031989	0.0021527	0.057884	7.2123e-05	0.00035258	7.9059e-06	0.00030876	0.01	0.01	0.0038957	0.0002178	0.95271	0.0019873	0.0001201	0.040307	
0.00016923	0.017256	2.0001e-05	9.7225e-06	0.01	0.0029354	7.0341e-05	0.10184	6.9131e-05	0.00011994	0.053779	0.00032187	0.0021378	0.060854	7.3854e-05	0.00035261	7.863e-06	0.00030752	0.01	0.01	0.0039005	0.00021756	0.95327	0.001984	0.00011742	0.04036	
0.00016896	0.017303	1.9978e-05	9.43e-06	0.01	0.0029336	6.9604e-05	0.10171	6.8378e-05	0.00011956	0.053863	0.00032382	0.0021228	0.063704	7.5559e-05	0.00035262	7.81e-06	0.00030627	0.01	0.01	0.0039054	0.0002173	0.95383	0.0019807	0.00011471	0.040414	
0.00016868	0.017347	1.9947e-05	9.1167e-06	0.01	0.0029318	6.8846e-05	0.10159	6.7616e-05	0.00011917	0.053947	0.00032573	0.0021077	0.066462	7.7244e-05	0.00035262	7.7478e-06	0.00030501	0.01	0.01	0.0039101	0.00021702	0.95439	0.0019774	0.00011197	0.040467	
0.00016842	0.017394	1.9934e-05	8.804e-06	0.01	0.00293	6.8131e-05	0.10146	6.6855e-05	0.0001188	0.054034	0.00032131	0.0020929	0.069562	7.8992e-05	0.00035263	7.6947e-06	0.00030377	0.01	0.01	0.0039151	0.00021676	0.95496	0.0019741	0.00010932	0.040521	
0.00016817	0.017443	1.9939e-05	8.4896e-06	0.01	0.0029282	6.7453e-05	0.10134	6.6094e-05	0.00011844	0.054124	0.00031697	0.0020784	0.072998	8.0798e-05	0.00035265	7.6489e-06	0.00030254	0.01	0.01	0.0039202	0.00021651	0.95553	0.0019708	0.00010676	0.040575	
0.00016794	0.017495	1.9963e-05	8.1749e-06	0.01	0.0029264	6.6814e-05	0.10122	6.5332e-05	0.0001181	0.054217	0.00031269	0.0020643	0.076849	8.267e-05	0.00035269	7.6115e-06	0.00030133	0.01	0.01	0.0039255	0.00021627	0.95611	0.0019676	0.00010427	0.04063	
0.00016773	0.01755	2.0005e-05	7.8596e-06	0.01	0.0029246	6.6214e-05	0.1011	6.4571e-05	0.00011776	0.054313	0.00030849	0.0020504	0.081162	8.4609e-05	0.00035274	7.5824e-06	0.00030014	0.01	0.01	0.003931	0.00021604	0.95669	0.0019643	0.00010187	0.040686	
0.00016754	0.017608	2.0066e-05	7.5434e-06	0.01	0.0029228	6.5652e-05	0.10099	6.381e-05	0.00011744	0.054413	0.00030436	0.0020369	0.085994	8.6618e-05	0.0003528	7.5616e-06	0.00029896	0.01	0.01	0.0039368	0.00021582	0.95729	0.0019611	9.955e-05	0.040742	
0.00016733	0.017663	2.0118e-05	7.2064e-06	0.01	0.002921	6.5069e-05	0.10087	6.304e-05	0.00011711	0.054512	0.00030019	0.0020232	0.09066	8.8603e-05	0.00035285	7.5315e-06	0.00029777	0.01	0.01	0.0039424	0.00021559	0.95787	0.0019578	9.7202e-05	0.040798	
0.00016715	0.017721	2.0189e-05	6.8686e-06	0.01	0.0029193	6.4524e-05	0.10076	6.2271e-05	0.00011678	0.054614	0.00029609	0.0020099	0.095898	9.0661e-05	0.00035291	7.5099e-06	0.0002966	0.01	0.01	0.0039482	0.00021537	0.95847	0.0019546	9.4933e-05	0.040854	
0.00016695	0.017776	2.025e-05	6.5301e-06	0.01	0.0029175	6.3957e-05	0.10065	6.1494e-05	0.00011646	0.05472	0.00029194	0.0019965	0.10094	9.2796e-05	0.00035298	7.4786e-06	0.00029545	0.01	0.01	0.0039543	0.00021517	0.95907	0.0019513	9.2635e-05	0.040912	
0.00016674	0.017827	2.03e-05	6.1894e-06	0.01	0.0029157	6.3368e-05	0.10054	6.0708e-05	0.00011612	0.05483	0.00028776	0.0019829	0.10578	9.5003e-05	0.00035307	7.4376e-06	0.00029431	0.01	0.01	0.0039605	0.00021497	0.95968	0.0019481	9.0306e-05	0.040969	
0.00016652	0.017875	2.0341e-05	7.1028e-06	0.01	0.0029139	6.2759e-05	0.10043	5.9915e-05	0.00011577	0.054939	0.00028354	0.0019693	0.11047	9.7185e-05	0.00035314	7.3873e-06	0.00029316	0.01	0.01	0.0039667	0.00021476	0.96029	0.0019449	8.795e-05	0.041027	
0.00016628	0.017919	2.0371e-05	7.9911e-06	0.01	0.0029121	6.2127e-05	0.10032	5.9114e-05	0.00011541	0.055046	0.00027927	0.0019556	0.11496	9.9337e-05	0.00035319	7.327e-06	0.00029204	0.01	0.01	0.0039728	0.00021454	0.9609	0.0019416	8.5562e-05	0.041084	
0.00016607	0.017967	2.0387e-05	8.8917e-06	0.01	0.0029104	6.1535e-05	0.09977	5.8313e-05	0.00011507	0.055157	0.00027508	0.0019422	0.12004	0.00010157	0.00035326	7.2547e-06	0.00029094	0.01	0.01	0.0039621	0.00021432	0.96151	0.0019384	8.3258e-05	0.041143	
0.00016584	0.018011	2.0395e-05	9.7692e-06	0.01	0.0029086	6.0924e-05	0.099218	5.7504e-05	0.00011472	0.055268	0.00027085	0.0019287	0.12496	0.00010378	0.00035331	7.1734e-06	0.00028984	0.01	0.01	0.0039513	0.0002141	0.96213	0.0019351	8.093e-05	0.041201	
0.00016563	0.018058	2.0419e-05	1.0655e-05	0.01	0.0029068	6.0345e-05	0.098674	5.6695e-05	0.00011438	0.055381	0.00026668	0.0019154	0.13042	0.00010607	0.00035337	7.0993e-06	0.00028875	0.01	0.01	0.0039407	0.00021388	0.96275	0.0019319	7.8671e-05	0.041259	
0.00016543	0.018108	2.0461e-05	1.155e-05	0.01	0.002905	5.9799e-05	0.098138	5.5885e-05	0.00011405	0.055499	0.00026258	0.0019025	0.13645	0.00010843	0.00035345	7.0321e-06	0.00028768	0.01	0.01	0.0039303	0.00021367	0.96337	0.0019287	7.6479e-05	0.041318	
0.00016523	0.018155	2.0494e-05	1.2422e-05	0.01	0.0029032	5.9234e-05	0.0976	5.5067e-05	0.00011371	0.055615	0.00025843	0.0018895	0.14232	0.00011076	0.0003535	6.9563e-06	0.00028659	0.01	0.01	0.0039199	0.00021345	0.964	0.0019254	7.4265e-05	0.041377	
0.00016504	0.018204	2.0544e-05	1.3303e-05	0.01	0.0029015	5.8701e-05	0.09707	5.4249e-05	0.00011338	0.055735	0.00025435	0.0018767	0.14881	0.00011317	0.00035357	6.8873e-06	0.00028552	0.01	0.01	0.0039097	0.00021324	0.96463	0.0019222	7.2116e-05	0.041437	
0.00016484	0.01825	2.0584e-05	1.416e-05	0.01	0.0028997	5.8148e-05	0.096548	5.3423e-05	0.00011305	0.055854	0.00025023	0.0018638	0.15509	0.00011555	0.00035362	6.8091e-06	0.00028447	0.01	0.01	0.0038995	0.00021301	0.96526	0.001919	6.9942e-05	0.041496	
0.00016466	0.018298	2.0642e-05	1.5027e-05	0.01	0.0028979	5.7625e-05	0.096034	5.2596e-05	0.00011272	0.055976	0.00024617	0.0018512	0.16203	0.00011801	0.00035369	6.7377e-06	0.00028343	0.01	0.01	0.0038894	0.00021279	0.9659	0.0019157	6.7832e-05	0.041556	
0.00016446	0.018344	2.069e-05	1.5869e-05	0.01	0.0028961	5.7083e-05	0.095518	5.1761e-05	0.00011238	0.056098	0.00024207	0.0018385	0.16875	0.00012044	0.00035373	6.657e-06	0.00028238	0.01	0.01	0.0038793	0.00021256	0.96653	0.0019125	6.5696e-05	0.041616	
0.00016428	0.018391	2.0755e-05	1.6722e-05	0.01	0.0028944	5.6572e-05	0.09501	5.0926e-05	0.00011206	0.056223	0.00023803	0.0018261	0.17619	0.00012296	0.00035379	6.5832e-06	0.00028134	0.01	0.01	0.0038694	0.00021234	0.96718	0.0019093	6.3625e-05	0.041676	
0.00016412	0.018443	2.0842e-05	1.7589e-05	0.01	0.0028926	5.6097e-05	0.09451	5.0091e-05	0.00011175	0.056352	0.00023406	0.001814	0.18458	0.00012556	0.00035387	6.518e-06	0.00028032	0.01	0.01	0.0038598	0.00021213	0.96783	0.001906	6.1626e-05	0.041737	
0.00016398	0.018498	2.0951e-05	1.8475e-05	0.01	0.0028909	5.566e-05	0.094018	4.9257e-05	0.00011145	0.056487	0.00023016	0.0018022	0.19411	0.00012827	0.00035396	6.462e-06	0.00027932	0.01	0.01	0.0038505	0.00021194	0.96848	0.0019028	5.9703e-05	0.041799	
0.00016382	0.018556	2.1086e-05	1.9379e-05	0.01	0.0028892	5.5262e-05	0.093548	4.8423e-05	0.00011116	0.056626	0.00022634	0.0017907	0.20496	0.00013107	0.00035407	6.4157e-06	0.00027295	0.01	0.01	0.0038048	0.00021176	0.96915	0.0018996	5.7854e-05	0.041862	
0.00016365	0.018611	2.1204e-05	2.0252e-05	0.01	0.0028874	5.4835e-05	0.093073	4.758e-05	0.00011087	0.056763	0.00022246	0.001779	0.21518	0.00013384	0.00035415	6.3572e-06	0.00026656	0.01	0.01	0.0037588	0.00021156	0.96981	0.0018964	5.5965e-05	0.041924	
0.00016346	0.018661	2.1307e-05	2.1149e-05	0.01	0.0028857	5.4379e-05	0.092609	4.6727e-05	0.00011056	0.056906	0.00021852	0.0017672	0.2248	0.00013423	0.00035426	6.2864e-06	0.00026023	0.01	0.01	0.0037139	0.00021138	0.97048	0.0018932	5.4035e-05	0.041987	
0.00016329	0.018715	2.1434e-05	2.2307e-05	0.01	0.0028839	5.3963e-05	0.092153	4.5876e-05	0.00011026	0.057044	0.00021466	0.0017557	0.23578	0.00013319	0.00035435	6.2255e-06	0.00025398	0.01	0.01	0.00367	0.00021122	0.97116	0.00189	5.2181e-05	0.04205	
0.00016311	0.018764	2.1547e-05	2.3432e-05	0.01	0.0028822	5.352e-05	0.091694	4.5015e-05	0.00010995	0.057179	0.00021075	0.0017441	0.24622	0.00013214	0.00035441	6.1533e-06	0.0002477	0.01	0.01	0.0036258	0.00021104	0.97184	0.0018868	5.0291e-05	0.042112	
0.00016294	0.018818	2.1686e-05	2.4584e-05	0.01	0.0028805	5.3117e-05	0.091244	4.4155e-05	0.00010966	0.05732	0.00020692	0.0017328	0.25809	0.00013113	0.00035449	6.0907e-06	0.00024148	0.01	0.01	0.0035825	0.00021087	0.97253	0.0018837	4.8476e-05	0.042176	
0.00016277	0.018868	2.1812e-05	2.5707e-05	0.01	0.0028787	5.2691e-05	0.090791	4.3287e-05	0.00010936	0.057459	0.00020304	0.0017214	0.26951	0.00013011	0.00035456	6.0183e-06	0.00023524	0.01	0.01	0.003539	0.00021069	0.97321	0.0018805	4.6632e-05	0.042239	
0.00016258	0.018922	2.1964e-05	2.6859e-05	0.01	0.002877	5.2303e-05	0.090347	4.242e-05	0.00010907	0.057603	0.00019923	0.0017102	0.28247	0.00012914	0.00035464	5.9551e-06	0.00022907	0.01	0.01	0.0034964	0.00021053	0.9739	0.0018773	4.4859e-05	0.042302	
0.00016241	0.01898	2.2141e-05	2.8039e-05	0.01	0.0028753	5.1951e-05	0.089911	4.1553e-05	0.0001088	0.057753	0.0001955	0.0016994	0.29714	0.00012821	0.00035474	5.9007e-06	0.00022296	0.01	0.01	0.0034546	0.00021037	0.97461	0.0018741	4.3152e-05	0.042367	
0.00016222	0.019041	2.2343e-05	2.9244e-05	0.01	0.0028736	5.163e-05	0.089482	4.0686e-05	0.00010853	0.057755	0.00019182	0.0016889	0.3005	0.00012733	0.00035485	5.8536e-06	0.00021691	0.01	0.01	0.0034137	0.00021023	0.97531	0.0018709	4.1503e-05	0.042432	
0.00016203	0.019099	2.2532e-05	3.042e-05	0.01	0.0028719	5.1289e-05	0.089051	3.9811e-05	0.00010826	0.057757	0.00018811	0.0016782	0.30373	0.00012643	0.00035495	5.7973e-06	0.00021084	0.01	0.01	0.0033725	0.00021008	0.97602	0.0018678	3.9831e-05	0.042497	
0.00016185	0.01916	2.2745e-05	3.1621e-05	0.01	0.0028702	5.0978e-05	0.088626	3.8936e-05	0.000108	0.05776	0.00018445	0.0016678	0.30735	0.00012557	0.00035505	5.7478e-06	0.00020483	0.01	0.01	0.0033321	0.00020994	0.97674	0.0018646	3.8212e-05	0.042563	
0.00016166	0.019218	2.2949e-05	3.2797e-05	0.01	0.0028685	5.065e-05	0.088201	3.8053e-05	0.00010773	0.057764	0.00018076	0.0016574	0.31088	0.00012469	0.00035515	5.6902e-06	0.0001988	0.01	0.01	0.0032916	0.00020978	0.97745	0.0018614	3.6576e-05	0.042629	
0.00016148	0.019278	2.3173e-05	3.3992e-05	0.01	0.0028668	5.0347e-05	0.087782	3.7169e-05	0.00010747	0.057768	0.00017712	0.0016471	0.31478	0.00012386	0.00035525	5.6378e-06	0.00019282	0.01	0.01	0.0032517	0.00020963	0.97817	0.0018583	3.4986e-05	0.042695	
0.0001613	0.019335	2.3387e-05	3.5162e-05	0.01	0.0028651	5.0027e-05	0.087361	3.6277e-05	0.00010721	0.057773	0.00017345	0.0016368	0.31855	0.000123	0.00035534	5.5769e-06	0.00018682	0.01	0.01	0.0032117	0.00020947	0.97889	0.0018551	3.3377e-05	0.042761	
0.00016113	0.01939	2.3592e-05	3.6306e-05	0.01	0.0028634	4.9692e-05	0.086939	3.5378e-05	0.00010693	0.057777	0.00016974	0.0016264	0.32223	0.00012214	0.00035541	5.5081e-06	0.00018081	0.01	0.01	0.0031715	0.00020929	0.97961	0.0018519	3.1751e-05	0.042827	
0.00016095	0.019441	2.3786e-05	3.7425e-05	0.01	0.0028617	4.9339e-05	0.086516	3.4471e-05	0.00010665	0.05778	0.000166	0.0016159	0.32579	0.00012126	0.00035547	5.4309e-06	0.00017478	0.01	0.01	0.0031311	0.0002091	0.98033	0.0018487	3.0106e-05	0.042893	
0.00016076	0.019489	2.3971e-05	3.8517e-05	0.01	0.00286	4.8969e-05	0.086091	3.3557e-05	0.00010636	0.057783	0.00016223	0.0016054	0.32924	0.00012037	0.00035551	5.3453e-06	0.00016874	0.01	0.01	0.0030905	0.0002089	0.98105	0.0018455	2.8443e-05	0.042958	
0.00016055	0.01954	2.4178e-05	3.9632e-05	0.01	0.0028583	4.8627e-05	0.085673	3.2642e-05	0.00010608	0.057788	0.0001585	0.0015951	0.33309	0.00011951	0.00035556	5.2659e-06	0.00016274	0.01	0.01	0.0030507	0.0002087	0.98178	0.0018423	2.683e-05	0.043025	
0.00016034	0.019588	2.4375e-05	4.0722e-05	0.01	0.0028566	4.8268e-05	0.085253	3.1719e-05	0.00010579	0.057792	0.00015475	0.0015848	0.33683	0.00011864	0.0003556	5.1782e-06	0.00015674	0.01	0.01	0.0030107	0.0002085	0.9825	0.0018391	2.5198e-05	0.043091	
0.00016014	0.019639	2.4595e-05	4.1835e-05	0.01	0.0028549	4.7937e-05	0.08484	3.0795e-05	0.00010552	0.057798	0.00015105	0.0015746	0.341	0.00011781	0.00035565	5.0965e-06	0.00015078	0.01	0.01	0.0029714	0.0002083	0.98323	0.0018359	2.3615e-05	0.043158	
0.00015994	0.019671	2.4806e-05	4.2924e-05	0.01	0.0028532	4.759e-05	0.084426	3.1541e-05	0.00010523	0.057804	0.00014731	0.0015644	0.34507	0.00011697	0.00035568	5.007e-06	0.00014481	0.01	0.01	0.002932	0.00020809	0.98397	0.0018327	2.2017e-05	0.043225	
0.00015974	0.019705	2.5038e-05	4.4033e-05	0.01	0.0028515	4.7266e-05	0.084018	3.2285e-05	0.00010496	0.057812	0.00014363	0.0015545	0.34956	0.00011616	0.00035573	4.9223e-06	0.00013889	0.01	0.01	0.0028933	0.00020788	0.98471	0.0018295	2.0461e-05	0.043292	
0.00015957	0.019741	2.5292e-05	4.5167e-05	0.01	0.0028498	4.6965e-05	0.083615	3.3026e-05	0.00010469	0.057821	0.00013998	0.0015447	0.35452	0.00011539	0.00035579	4.8424e-06	0.00013301	0.01	0.01	0.0028552	0.00020769	0.98545	0.0018263	1.8946e-05	0.04336	
0.0001594	0.01978	2.5569e-05	4.6323e-05	0.01	0.0028481	4.6688e-05	0.083219	3.3766e-05	0.00010443	0.057832	0.00013639	0.0015351	0.35999	0.00011465	0.00035585	4.7671e-06	0.00012719	0.01	0.01	0.0028177	0.00020751	0.98556	0.0018232	1.7472e-05	0.043429	
0.00015926	0.019821	2.5869e-05	4.7501e-05	0.01	0.0028464	4.6433e-05	0.082827	3.4504e-05	0.00010418	0.057845	0.00013283	0.0015257	0.36604	0.00011395	0.00035593	4.6962e-06	0.00012141	0.01	0.01	0.0027809	0.00020734	0.98567	0.00182	1.6038e-05	0.043498	
0.0001591	0.019859	2.6159e-05	4.8654e-05	0.01	0.0028447	4.6163e-05	0.082435	3.5234e-05	0.00010393	0.057857	0.00012924	0.0015162	0.37193	0.00011323	0.000356	4.6176e-06	0.00011562	0.01	0.01	0.0027439	0.00020715	0.98578	0.0018168	1.4588e-05	0.043567	
0.00015896	0.019901	2.6476e-05	4.9835e-05	0.01	0.0028431	4.5918e-05	0.082049	3.5963e-05	0.00010368	0.057872	0.00012571	0.001507	0.3785	0.00011254	0.00035607	4.5443e-06	0.00010987	0.01	0.01	0.0027076	0.00020697	0.9859	0.0018136	1.318e-05	0.043637	
0.0001588	0.019939	2.6782e-05	5.0988e-05	0.01	0.0028414	4.5657e-05	0.081661	3.6684e-05	0.00010343	0.057885	0.00012214	0.0014977	0.38487	0.00011185	0.00035614	4.4629e-06	0.00010411	0.01	0.01	0.0026711	0.00020678	0.98601	0.0018105	1.1756e-05	0.043706	
0.00015867	0.019981	2.7115e-05	5.2169e-05	0.01	0.0028397	4.5421e-05	0.08128	3.7404e-05	0.00010318	0.057901	0.00011861	0.0014886	0.39198	0.00011118	0.00035621	4.3869e-06	9.8403e-05	0.01	0.01	0.0026353	0.0002066	0.98613	0.0018073	1.0374e-05	0.043776	
0.00015855	0.020025	2.7475e-05	5.3374e-05	0.01	0.0028381	4.5208e-05	0.080904	3.8123e-05	0.00010295	0.057918	0.00011513	0.0014797	0.39985	0.00011055	0.00035629	4.3152e-06	9.2739e-05	0.01	0.01	0.0026001	0.00020643	0.98625	0.0018041	9.028e-06	0.043847	
0.00015842	0.020065	2.7822e-05	5.4551e-05	0.01	0.0028364	4.4977e-05	0.080526	3.8833e-05	0.0001027	0.057935	0.00011162	0.0014707	0.40744	0.00010991	0.00035636	4.2349e-06	8.7057e-05	0.01	0.01	0.0025647	0.00020625	0.98637	0.0018009	7.6645e-06	0.043918	
0.0001583	0.020109	2.8202e-05	5.5762e-05	0.01	0.0028347	4.4774e-05	0.080155	3.9543e-05	0.00010247	0.057954	0.00010816	0.001462	0.41602	0.0001093	0.00035644	4.161e-06	8.1429e-05	0.01	0.01	0.00253	0.00020608	0.98649	0.0017978	6.3446e-06	0.043989	
0.00015818	0.02015	2.8527e-05	5.6936e-05	0.01	0.0028331	4.4549e-05	0.079761	4.0244e-05	0.00010223	0.057973	0.00010465	0.0014531	0.42416	0.00010867	0.00035651	4.641e-06	8.1e-05	0.01	0.01	0.002495	0.00020588	0.98661	0.0017946	6.2708e-06	0.044061	
0.00015803	0.020186	2.8835e-05	5.8075e-05	0.01	0.0028314	4.4301e-05	0.079365	4.0936e-05	0.00010198	0.05799	0.0001011	0.0014441	0.43192	0.00010802	0.00035655	5.1042e-06	8.0561e-05	0.01	0.01	0.0024598	0.00020568	0.98674	0.0017914	6.1879e-06	0.044132	
0.00015791	0.020226	2.918e-05	5.9254e-05	0.01	0.0028298	4.4086e-05	0.078976	4.1629e-05	0.00010174	0.05801	9.7613e-05	0.0014354	0.4408	0.00010741	0.00035661	5.5934e-06	8.0128e-05	0.01	0.01	0.0024253	0.00020548	0.98686	0.0017882	6.1109e-06	0.044203	
0.00015781	0.02027	2.956e-05	6.047e-05	0.01	0.0028281	4.3902e-05	0.078594	4.2321e-05	0.00010151	0.058032	9.418e-05	0.001427	0.45088	0.00010685	0.00035668	6.1084e-06	7.9701e-05	0.01	0.01	0.0023916	0.0002053	0.98699	0.0017851	6.0388e-06	0.044276	
0.00015769	0.02031	2.9868e-05	6.1736e-05	0.01	0.0028265	4.369e-05	0.07822	4.3004e-05	0.00010126	0.058056	9.542e-05	0.0014184	0.46031	0.00010632	0.00035678	9.3843e-06	7.9283e-05	0.01	0.01	0.0023587	0.00020514	0.98712	0.0017819	5.957e-06	0.044349	
0.00015756	0.020354	3.0217e-05	6.3052e-05	0.01	0.0028248	4.3516e-05	0.077854	4.3687e-05	0.00010103	0.058084	9.6691e-05	0.0014101	0.47129	0.00010584	0.0003569	1.2869e-05	7.8873e-05	0.01	0.01	0.0023266	0.000205	0.98726	0.0017788	5.8816e-06	0.044424	
0.00015741	0.020394	3.0547e-05	6.4328e-05	0.01	0.0028232	4.598e-05	0.077486	4.4362e-05	0.00010079	0.058111	9.7927e-05	0.0014016	0.48168	0.00010534	0.000357	1.6273e-05	7.8451e-05	0.01	0.01	0.0022943	0.00020484	0.98739	0.0017756	5.7973e-06	0.044498	
0.00015728	0.020439	3.0914e-05	6.5649e-05	0.01	0.0028215	4.8559e-05	0.077124	4.5037e-05	0.00010056	0.05814	9.9191e-05	0.0013935	0.49357	0.00010488	0.00035712	1.987e-05	7.8036e-05	0.01	0.01	0.0022626	0.00020469	0.98753	0.0017725	5.7182e-06	0.044573	
0.00015714	0.020479	3.126e-05	6.6927e-05	0.01	0.0028199	5.1075e-05	0.076759	4.5702e-05	0.00010032	0.058168	0.00010042	0.0013851	0.50474	0.0001044	0.00035722	2.337e-05	7.7609e-05	0.01	0.01	0.0022307	0.00020452	0.98767	0.0017693	5.6295e-06	0.044648	
0.00015701	0.020523	3.1644e-05	6.8251e-05	0.01	0.0028183	5.371e-05	0.076402	4.6368e-05	0.00010009	0.058198	0.00010167	0.0013771	0.51753	0.00010395	0.00035733	2.7071e-05	7.7188e-05	0.01	0.01	0.0021994	0.00020437	0.98781	0.0017662	5.546e-06	0.044723	
0.00015687	0.020562	3.2006e-05	6.9529e-05	0.01	0.0028166	5.6276e-05	0.076041	4.7024e-05	9.985e-05	0.058227	0.00010288	0.0013689	0.52951	0.00010348	0.00035742	3.0668e-05	7.6755e-05	0.01	0.01	0.0021679	0.0002042	0.98795	0.001763	5.4527e-06	0.044798	
0.00015676	0.020607	3.2414e-05	7.0865e-05	0.01	0.002815	5.8988e-05	0.075689	4.7681e-05	9.9626e-05	0.05826	0.00010413	0.001361	0.54357	0.00010306	0.00035753	3.4511e-05	7.633e-05	0.01	0.01	0.0021371	0.00020405	0.98809	0.0017599	5.3663e-06	0.044874	
0.00015667	0.020658	3.2229e-05	7.2266e-05	0.01	0.0028134	6.1867e-05	0.075344	4.834e-05	9.9419e-05	0.058295	0.00010542	0.0013534	0.56032	0.00010268	0.00035767	3.8679e-05	7.5916e-05	0.01	0.01	0.0021072	0.00020392	0.98824	0.0017567	5.2875e-06	0.044952	
0.00015662	0.020715	3.2088e-05	8.3001e-05	0.01	0.0028118	6.4934e-05	0.074997	4.9002e-05	9.9232e-05	0.058329	0.00010676	0.001346	0.58048	0.00010228	0.00035778	4.3177e-05	7.5488e-05	0.01	0.01	0.002077	0.00020376	0.98839	0.0017536	5.2167e-06	0.045028	
0.00015654	0.020765	3.192e-05	9.3504e-05	0.01	0.0028102	6.8202e-05	0.074645	4.9648e-05	9.9063e-05	0.058362	0.00010814	0.001339	0.60886	0.00010185	0.00035787	4.7496e-05	7.5045e-05	0.01	0.01	0.0020451	0.00020401	0.98837	0.0017517	5.1539e-06	0.045105	
0.00015649	0.020821	3.1792e-05	0.00010441	0.01	0.0028087	7.1662e-05	0.074302	5.0295e-05	9.891e-05	0.058398	0.00010956	0.0013323	0.64242	0.00010146	0.000358	5.2126e-05	7.4611e-05	0.01	0.01	0.0020127	0.00020423	0.98836	0.0017499	5.0976e-06	0.0451	
0.00015641	0.020871	3.1637e-05	0.00011507	0.01	0.0028072	7.5007e-05	0.073954	5.0932e-05	9.8743e-05	0.058432	0.00011093	0.0013254	0.67304	0.00010104	0.0003581	5.6577e-05	7.4163e-05	0.01	0.01	0.0019799	0.00020443	0.98835	0.001748	5.0302e-06	0.045096	
0.00015637	0.020927	3.1527e-05	0.00012619	0.01	0.0028056	7.5832e-05	0.073615	5.1572e-05	9.8594e-05	0.058469	0.00011235	0.0013188	0.70993	0.00010068	0.00035823	6.1386e-05	7.3725e-05	0.01	0.01	0.001948	0.00020465	0.98834	0.0017461	4.9704e-06	0.045092	
0.00015636	0.020978	3.1473e-05	0.00013773	0.01	0.0028041	7.6729e-05	0.073284	5.2201e-05	9.8431e-05	0.05851	0.00011373	0.0013119	0.72201	0.00010035	0.00035839	6.289e-05	7.3297e-05	0.01	0.01	0.0019169	0.00020489	0.98833	0.0017442	4.9169e-06	0.045089	
0.00015632	0.021024	3.1397e-05	0.00014907	0.01	0.0028026	7.7581e-05	0.07295	5.2821e-05	9.8255e-05	0.058549	0.00011506	0.0013048	0.7332	0.00010001	0.00035852	6.4335e-05	7.2854e-05	0.01	0.01	0.0018855	0.0002051	0.98832	0.0017423	4.8533e-06	0.045085	
0.00015627	0.021064	3.1299e-05	0.00016019	0.01	0.002801	7.8391e-05	0.072613	5.3431e-05	9.8066e-05	0.058587	0.00011635	0.0012977	0.74355	9.9634e-05	0.00035863	6.5723e-05	7.2399e-05	0.01	0.01	0.0018537	0.0002053	0.98832	0.0017404	4.7798e-06	0.045082	
0.0001562	0.02111	3.1178e-05	0.00017173	0.01	0.0027995	7.9272e-05	0.072283	5.4043e-05	9.7893e-05	0.058628	0.00011768	0.0012907	0.74933	9.9304e-05	0.00035876	6.7052e-05	7.1952e-05	0.01	0.01	0.0018228	0.00020551	0.98831	0.0017386	4.7127e-06	0.045078	
0.0001561	0.021151	3.1035e-05	0.00018307	0.01	0.002798	8.0109e-05	0.07195	5.4645e-05	9.7706e-05	0.058668	0.00011897	0.0012837	0.75469	9.8951e-05	0.00035886	6.8326e-05	7.1493e-05	0.01	0.01	0.0017915	0.00020571	0.98831	0.0017367	4.6357e-06	0.045075	
0.00015599	0.021186	3.0866e-05	0.00019417	0.01	0.0027965	8.0898e-05	0.071613	5.5236e-05	9.7505e-05	0.058706	0.00012021	0.0012765	0.75959	9.8569e-05	0.00035894	6.9541e-05	7.1019e-05	0.01	0.01	0.0017597	0.00020587	0.98831	0.0017347	4.5479e-06	0.045071	
0.0001559	0.021227	3.0654e-05	0.00020497	0.01	0.002795	8.1757e-05	0.071284	5.5829e-05	9.732e-05	0.058742	0.00012148	0.0012696	0.76538	9.823e-05	0.00035899	7.0641e-05	7.0553e-05	0.01	0.01	0.0017288	0.00020606	0.9883	0.0017328	4.466e-06	0.045067	
0.00015579	0.021262	3.0419e-05	0.00021559	0.01	0.0027935	8.2574e-05	0.070952	5.6412e-05	9.7122e-05	0.058777	0.00012272	0.0012625	0.77075	9.7868e-05	0.00035901	7.1695e-05	7.0075e-05	0.01	0.01	0.0016975	0.00020623	0.9883	0.0017309	4.3746e-06	0.045063	
0.00015567	0.021293	3.0162e-05	0.00022602	0.01	0.0027919	8.3352e-05	0.070617	5.6986e-05	9.6911e-05	0.058811	0.00012392	0.0012553	0.77575	9.7483e-05	0.00035901	7.2704e-05	6.9584e-05	0.01	0.01	0.0016659	0.00020637	0.9883	0.001729	4.7992e-06	0.045059	
