Rousettus_aegyptiacus	Rhinolophus_ferrumequinum	Pteropus_giganteus	Pipistrellus_pipistrellus	Phyllostomus_discolor	Myotis_myotis	Myotis_lucifugus	Molossus_molossus	Miniopterus_natalensis	Megaderma_lyra	Hipposideros_armiger	Eptesicus_fuscus	Desmodus_rotundus	Artibeus_jamaicensis	Aeorestes_cinereus	
9.696e-05	1.2643e-06	4.7434e-05	8.3629e-07	0.97864	0.0011718	0.054855	0.0027629	0.00058964	0.01432	1.1065e-06	6.4887e-06	6.6846e-07	2.2732e-05	0.13436	
9.8166e-05	1.2752e-06	4.7656e-05	8.1337e-07	0.97848	0.0011848	0.054252	0.0029428	0.00056447	0.015017	1.0628e-06	6.6435e-06	6.9407e-07	2.3513e-05	0.13398	
9.9457e-05	1.2916e-06	4.7896e-05	7.9381e-07	0.97838	0.0011982	0.053671	0.0031682	0.00054372	0.015843	1.0251e-06	6.8041e-06	7.2101e-07	2.4343e-05	0.13364	
0.00010089	1.313e-06	4.7142e-05	7.695e-07	0.97833	0.0012115	0.053083	0.0031997	0.0005329	0.016806	9.9219e-07	6.9566e-06	7.4933e-07	2.5226e-05	0.13329	
0.00010228	1.3302e-06	4.6377e-05	7.4074e-07	0.97828	0.0012247	0.05249	0.0032239	0.00052004	0.017723	9.5417e-07	7.1014e-06	7.7379e-07	2.6071e-05	0.13293	
0.00010366	1.3436e-06	4.5601e-05	7.0769e-07	0.97821	0.0012377	0.051893	0.0032414	0.00050524	0.018602	9.1122e-07	7.2389e-06	7.9453e-07	2.6881e-05	0.13256	
0.000105	1.3531e-06	4.4815e-05	6.7038e-07	0.97813	0.0012507	0.051291	0.0032524	0.00048852	0.019445	8.6339e-07	7.3691e-06	8.1159e-07	2.7657e-05	0.13218	
0.00010643	1.3671e-06	4.4053e-05	6.3537e-07	0.97696	0.001264	0.050707	0.0032799	0.00047445	0.019548	8.1971e-07	7.5034e-06	8.2971e-07	2.8483e-05	0.13183	
0.00010792	1.3848e-06	4.3313e-05	6.0192e-07	0.97591	0.0012776	0.050137	0.0033227	0.00046247	0.019681	7.7913e-07	7.6407e-06	8.485e-07	2.935e-05	0.13151	
0.00010939	1.3991e-06	4.2563e-05	5.6456e-07	0.97483	0.0012911	0.049564	0.0033595	0.00044883	0.019805	7.3416e-07	7.7713e-06	8.6379e-07	3.0185e-05	0.13118	
0.00011094	1.4177e-06	4.1836e-05	5.2905e-07	0.97388	0.001305	0.049008	0.0034142	0.00043748	0.019964	6.9266e-07	7.9058e-06	8.801e-07	3.1069e-05	0.13089	
0.00011258	1.4409e-06	4.1132e-05	4.9523e-07	0.97304	0.0013192	0.048467	0.0034883	0.00042831	0.020162	6.5435e-07	8.0443e-06	8.9749e-07	3.2003e-05	0.13063	
0.00011419	1.4682e-06	4.0419e-05	4.5756e-07	0.97219	0.0013333	0.047923	0.0035558	0.00041752	0.020409	6.1853e-07	8.176e-06	9.1136e-07	3.2904e-05	0.13036	
0.00011385	1.5005e-06	3.9735e-05	4.2145e-07	0.9713	0.0013478	0.047394	0.0036446	0.00040883	0.020704	5.8545e-07	8.3118e-06	9.2083e-07	3.3771e-05	0.13011	
0.00011356	1.5372e-06	3.9069e-05	3.8632e-07	0.97051	0.0013626	0.046878	0.0037549	0.00040186	0.021046	5.5435e-07	8.4511e-06	9.3102e-07	3.4683e-05	0.1299	
0.00011325	1.5702e-06	3.8395e-05	3.4742e-07	0.9697	0.0013773	0.04636	0.0038574	0.00039332	0.021373	5.1913e-07	8.5834e-06	9.377e-07	3.5562e-05	0.12967	
0.00011298	1.6077e-06	3.774e-05	3.0939e-07	0.96899	0.0013924	0.045855	0.0039834	0.00038645	0.021751	4.8576e-07	8.7192e-06	9.4511e-07	3.6487e-05	0.12947	
0.00011275	1.65e-06	3.7103e-05	2.7207e-07	0.96836	0.0014078	0.045363	0.004136	0.0003812	0.022186	4.5407e-07	8.8586e-06	9.5327e-07	3.746e-05	0.12929	
0.00011256	1.6982e-06	3.6486e-05	2.3568e-07	0.96492	0.0014236	0.044885	0.0043232	0.00037779	0.022691	4.2436e-07	9.0025e-06	9.626e-07	3.8495e-05	0.12914	
0.00011235	1.7421e-06	3.586e-05	1.955e-07	0.96137	0.0014392	0.044403	0.0044986	0.00037275	0.023174	3.9049e-07	9.1392e-06	9.6827e-07	3.9492e-05	0.12897	
0.00011213	1.7819e-06	3.5224e-05	1.5149e-07	0.95769	0.0014548	0.043918	0.0046625	0.00036604	0.023635	3.5239e-07	9.2685e-06	9.7025e-07	4.0453e-05	0.12881	
0.00011189	1.8173e-06	3.4578e-05	1.8331e-07	0.95389	0.0014702	0.043429	0.0048147	0.00035759	0.024074	3.0989e-07	9.3875e-06	9.6842e-07	4.1375e-05	0.12863	
0.0001117	1.8591e-06	3.3954e-05	2.1567e-07	0.95052	0.0014861	0.042955	0.0047604	0.00035114	0.024588	2.6963e-07	9.5116e-06	9.6798e-07	4.2359e-05	0.12848	
0.00011154	1.9067e-06	3.3347e-05	2.4842e-07	0.9475	0.0015023	0.042494	0.0047258	0.00034635	0.025181	2.3087e-07	9.6401e-06	9.6855e-07	4.3401e-05	0.12835	
0.00011137	1.9495e-06	3.2731e-05	2.7725e-07	0.94436	0.0015184	0.042028	0.0046827	0.00033978	0.025743	1.8774e-07	9.7607e-06	9.6521e-07	4.4401e-05	0.12822	
0.00011118	1.9849e-06	3.2102e-05	3.0257e-07	0.94107	0.0015344	0.041558	0.0046298	0.00033128	0.026272	2.2491e-07	9.8728e-06	9.5778e-07	4.5356e-05	0.12808	
0.00011103	2.0269e-06	3.1494e-05	3.2867e-07	0.93816	0.0015508	0.041102	0.0045982	0.00032468	0.026889	2.6451e-07	9.9903e-06	9.5172e-07	4.6375e-05	0.12796	
0.00011092	2.0759e-06	3.0906e-05	3.5569e-07	0.93559	0.0015676	0.04066	0.0042781	0.0003199	0.02761	3.061e-07	1.0113e-05	9.47e-07	4.7463e-05	0.12786	
0.0001108	2.1199e-06	3.0308e-05	3.7864e-07	0.93291	0.0015843	0.040213	0.0039368	0.00031332	0.028292	3.4314e-07	1.0228e-05	9.3831e-07	4.8506e-05	0.12776	
0.00011066	2.1588e-06	2.9698e-05	3.9752e-07	0.93011	0.0016008	0.039762	0.0035724	0.00030492	0.028937	3.7564e-07	1.0334e-05	9.2564e-07	4.9505e-05	0.12765	
0.00011049	2.1926e-06	2.9077e-05	4.1228e-07	0.92718	0.0016171	0.039307	0.0031818	0.00029463	0.029546	4.0355e-07	1.0432e-05	9.0889e-07	5.0458e-05	0.12754	
0.0001103	2.2208e-06	2.8443e-05	4.227e-07	0.9241	0.0016333	0.038846	0.003181	0.00028226	0.030115	4.2663e-07	1.0522e-05	8.8781e-07	5.136e-05	0.12741	
0.00011017	2.2573e-06	2.7833e-05	4.3465e-07	0.92143	0.00165	0.038401	0.0032001	0.00027224	0.030796	4.5242e-07	1.0618e-05	8.6881e-07	5.2344e-05	0.12731	
0.00010845	2.1687e-06	2.726e-05	4.4953e-07	0.9193	0.0016674	0.037977	0.0032466	0.00026525	0.031653	4.8332e-07	1.0725e-05	8.534e-07	5.1631e-05	0.12673	
0.00010687	2.0944e-06	2.6716e-05	4.6753e-07	0.91756	0.0016854	0.037571	0.0033243	0.0002611	0.032725	5.1947e-07	1.0843e-05	8.4118e-07	5.1017e-05	0.12622	
0.00010522	2.0115e-06	2.6156e-05	4.8025e-07	0.91533	0.0017032	0.037158	0.0034916	0.00026647	0.033702	5.4934e-07	1.095e-05	8.5281e-07	5.009e-05	0.12568	
0.00010352	1.92e-06	2.558e-05	4.8776e-07	0.91291	0.0017207	0.036737	0.003636	0.00026943	0.034593	5.7306e-07	1.1046e-05	8.5945e-07	4.9096e-05	0.12511	
0.00010194	1.8427e-06	2.5029e-05	4.9841e-07	0.91093	0.0017389	0.036335	0.0038367	0.00027524	0.035706	6.0211e-07	1.1152e-05	8.6923e-07	4.8209e-05	0.12462	
0.00010031	1.7571e-06	2.4463e-05	5.0384e-07	0.90878	0.0017568	0.035926	0.0040109	0.00027863	0.036723	6.2494e-07	1.1248e-05	8.7402e-07	4.7257e-05	0.12409	
9.8811e-05	1.7221e-06	2.3929e-05	5.166e-07	0.90643	0.0017744	0.035508	0.004157	0.00027917	0.03714	5.8941e-07	1.1378e-05	8.7348e-07	4.6231e-05	0.12368	
9.7273e-05	1.6814e-06	2.3382e-05	5.2468e-07	0.90393	0.0017917	0.035085	0.004287	0.00027767	0.037523	5.4826e-07	1.1498e-05	8.6851e-07	4.515e-05	0.12325	
9.5696e-05	1.6353e-06	2.2824e-05	5.2829e-07	0.90129	0.0018089	0.034656	0.0044037	0.00027424	0.037878	5.0172e-07	1.161e-05	8.5929e-07	4.4017e-05	0.1228	
9.4209e-05	1.596e-06	2.2285e-05	5.2752e-07	0.899	0.0018258	0.034222	0.0045654	0.00026301	0.038306	4.5878e-07	1.1712e-05	8.5158e-07	4.296e-05	0.12233	
9.2805e-05	1.5628e-06	2.1764e-05	5.2814e-07	0.897	0.0018433	0.033802	0.0047665	0.00025367	0.038814	4.1889e-07	1.1821e-05	8.4524e-07	4.1972e-05	0.12191	
9.148e-05	1.5352e-06	2.1259e-05	5.301e-07	0.89525	0.0018612	0.033395	0.0050141	0.00024605	0.039412	3.8162e-07	1.1936e-05	8.4021e-07	4.1049e-05	0.12153	
9.023e-05	1.5132e-06	2.0771e-05	5.3345e-07	0.89337	0.001879	0.032984	0.0052212	0.00023449	0.040112	3.4669e-07	1.2058e-05	9.6246e-07	4.0045e-05	0.12119	
8.8951e-05	1.4866e-06	2.0273e-05	5.326e-07	0.8914	0.0018966	0.032568	0.005413	0.00022108	0.040776	3.0715e-07	1.2172e-05	1.0795e-06	3.8997e-05	0.12084	
8.7746e-05	1.4655e-06	1.9792e-05	5.3317e-07	0.88969	0.0019146	0.032166	0.00565	0.0002095	0.041552	2.6986e-07	1.2292e-05	1.2021e-06	3.8017e-05	0.12052	
8.6516e-05	1.4404e-06	1.9302e-05	5.2978e-07	0.88791	0.0019326	0.03176	0.0058728	0.00019629	0.042296	2.2831e-07	1.2405e-05	1.3198e-06	3.6996e-05	0.1202	
8.5358e-05	1.4205e-06	1.8828e-05	5.2777e-07	0.88636	0.001951	0.031367	0.0061462	0.00018475	0.043161	1.8875e-07	1.2524e-05	1.4434e-06	3.6041e-05	0.1199	
8.4269e-05	1.4059e-06	1.8369e-05	5.2718e-07	0.88503	0.00197	0.030986	0.0064802	0.00017477	0.044168	1.5089e-07	1.2651e-05	1.5733e-06	3.5148e-05	0.11964	
8.3241e-05	1.3958e-06	1.7925e-05	5.2771e-07	0.87846	0.0019894	0.030617	0.0064996	0.00016604	0.044264	1.1413e-07	1.2784e-05	1.7094e-06	3.4312e-05	0.11826	
8.2188e-05	1.3814e-06	1.7471e-05	5.2406e-07	0.87163	0.0020087	0.030243	0.0065097	0.00015567	0.044342	7.3135e-08	1.2908e-05	1.8398e-06	3.3436e-05	0.11683	
8.1199e-05	1.3721e-06	1.7032e-05	5.2185e-07	0.86558	0.0020285	0.029882	0.0065444	0.00014664	0.044472	3.3364e-08	1.304e-05	1.9773e-06	3.2618e-05	0.11553	
8.0185e-05	1.3567e-06	1.6584e-05	5.1547e-07	0.85929	0.0020482	0.029517	0.0065696	0.000136	0.044583	3.6405e-08	1.3163e-05	2.1092e-06	3.1759e-05	0.11419	
7.9227e-05	1.3457e-06	1.6149e-05	5.1012e-07	0.85367	0.0020683	0.029163	0.0066175	0.00012642	0.044743	3.7793e-08	1.3292e-05	2.2475e-06	3.095e-05	0.11295	
7.8332e-05	1.3397e-06	1.5729e-05	5.0582e-07	0.84864	0.002089	0.028819	0.0066898	0.00011782	0.04496	3.7694e-08	1.3428e-05	2.3943e-06	3.0191e-05	0.1118	
7.7414e-05	1.3283e-06	1.53e-05	4.9748e-07	0.84343	0.0021095	0.028472	0.0067526	0.00010773	0.045158	9.0725e-08	1.3556e-05	2.5355e-06	2.9394e-05	0.11063	
7.655e-05	1.3211e-06	1.4883e-05	4.9016e-07	0.83878	0.0021305	0.028136	0.0068412	9.8528e-05	0.04541	1.4577e-07	1.369e-05	2.6839e-06	2.8643e-05	0.10955	
7.5743e-05	1.319e-06	1.4481e-05	4.8424e-07	0.83469	0.0021522	0.02781	0.006962	9.0301e-05	0.045728	2.0388e-07	1.3833e-05	2.8413e-06	2.7945e-05	0.10856	
7.4914e-05	1.3127e-06	1.4069e-05	4.7424e-07	0.83043	0.0021736	0.027481	0.0070712	8.0619e-05	0.046025	2.5722e-07	1.3967e-05	2.9926e-06	2.721e-05	0.10755	
7.4055e-05	1.3125e-06	1.3646e-05	4.6595e-07	0.82673	0.0021957	0.027163	0.0072183	7.1966e-05	0.045857	3.151e-07	1.411e-05	3.154e-06	2.6531e-05	0.10663	
7.3259e-05	1.318e-06	1.3239e-05	4.5937e-07	0.82352	0.0022186	0.026857	0.0074105	6.4214e-05	0.045749	3.7768e-07	1.4263e-05	3.3263e-06	2.5905e-05	0.10579	
6.9324e-05	1.3287e-06	1.285e-05	4.5418e-07	0.82072	0.0022421	0.026561	0.007368	5.7138e-05	0.045695	4.4515e-07	1.4425e-05	3.2789e-06	2.5329e-05	0.10504	
6.5306e-05	1.3343e-06	1.2451e-05	4.4443e-07	0.81775	0.0022653	0.026261	0.0073123	4.8526e-05	0.045618	5.0635e-07	1.4576e-05	3.2253e-06	2.4709e-05	0.10425	
6.1201e-05	1.3348e-06	1.2042e-05	4.3006e-07	0.81462	0.0022882	0.025956	0.007243	3.8341e-05	0.045517	5.6139e-07	1.4717e-05	3.1657e-06	2.4045e-05	0.10343	
5.7333e-05	1.3415e-06	1.1648e-05	4.1767e-07	0.8113	0.0023119	0.025664	0.0072066	2.9025e-05	0.045477	6.2252e-07	1.4868e-05	3.0993e-06	2.3338e-05	0.10269	
5.3381e-05	1.3433e-06	1.1244e-05	4.0073e-07	0.80778	0.0023348	0.025638	0.007157	1.8193e-05	0.045414	6.7738e-07	1.5009e-05	3.0268e-06	2.2586e-05	0.10193	
4.9645e-05	1.3508e-06	1.0854e-05	3.8567e-07	0.80475	0.0023584	0.025614	0.0071426	8.0155e-06	0.045408	7.3821e-07	1.5163e-05	2.9611e-06	2.1888e-05	0.10125	
4.5825e-05	1.3532e-06	1.0454e-05	3.6585e-07	0.80153	0.0023817	0.025589	0.0071031	7.723e-06	0.045378	7.9255e-07	1.5306e-05	2.8891e-06	2.1146e-05	0.10054	
4.2206e-05	1.3611e-06	1.0067e-05	3.4737e-07	0.79874	0.0024057	0.025566	0.0070916	7.0138e-06	0.045402	8.5281e-07	1.5458e-05	2.8234e-06	2.0453e-05	0.099899	
3.8503e-05	1.3638e-06	9.6702e-06	3.2434e-07	0.79577	0.0024294	0.025542	0.0070669	5.2034e-06	0.045402	9.0637e-07	1.56e-05	2.7515e-06	1.9715e-05	0.099229	
3.4991e-05	1.3719e-06	9.2855e-06	3.0252e-07	0.7932	0.0024538	0.02552	0.0067382	2.9576e-06	0.044715	9.6606e-07	1.5751e-05	2.6855e-06	1.9025e-05	0.098621	
3.1402e-05	1.3749e-06	8.891e-06	2.7623e-07	0.79047	0.0024779	0.025497	0.006381	5.3963e-06	0.043981	1.0191e-06	1.5891e-05	2.6134e-06	1.8291e-05	0.097989	
2.801e-05	1.3839e-06	8.5098e-06	2.5132e-07	0.78813	0.0025028	0.025476	0.0060952	7.4586e-06	0.043368	1.0792e-06	1.6042e-05	2.5478e-06	1.7607e-05	0.09742	
2.4554e-05	1.3882e-06	8.1198e-06	3.2482e-07	0.78567	0.0025275	0.025455	0.0057875	8.4443e-06	0.042717	1.133e-06	1.6183e-05	2.4767e-06	1.6885e-05	0.096831	
2.1033e-05	1.3879e-06	7.7212e-06	3.9309e-07	0.78308	0.0025518	0.025433	0.0054566	8.3585e-06	0.042029	1.1807e-06	1.6314e-05	2.4001e-06	1.6124e-05	0.096223	
1.7437e-05	1.3827e-06	7.313e-06	4.5592e-07	0.78033	0.002576	0.02541	0.0050974	7.1786e-06	0.041295	1.2219e-06	1.6435e-05	2.3175e-06	1.5323e-05	0.09559	
1.7038e-05	1.3727e-06	6.883e-06	5.1358e-07	0.77731	0.0025999	0.025386	0.0047093	1.5379e-05	0.040516	1.257e-06	1.6546e-05	2.2289e-06	1.621e-05	0.094935	
1.6622e-05	1.3576e-06	6.443e-06	5.6591e-07	0.7741	0.0026235	0.025362	0.004735	2.2218e-05	0.039683	1.2858e-06	1.6647e-05	2.1342e-06	1.7056e-05	0.094253	
1.6231e-05	1.3477e-06	6.0153e-06	6.2162e-07	0.77131	0.0026477	0.025339	0.0045607	2.9282e-05	0.038974	1.3201e-06	1.6756e-05	2.0452e-06	1.7947e-05	0.093633	
1.5865e-05	1.3428e-06	5.5993e-06	6.8101e-07	0.76888	0.0026727	0.025318	0.0044218	3.6665e-05	0.038369	1.3603e-06	1.6875e-05	1.9616e-06	1.8887e-05	0.09089	
1.5485e-05	1.3335e-06	5.1747e-06	7.353e-07	0.76823	0.0026974	0.025297	0.0042699	4.2704e-05	0.037729	1.3946e-06	1.6984e-05	1.972e-06	1.9033e-05	0.088072	
1.5091e-05	1.3197e-06	4.7418e-06	7.8463e-07	0.76753	0.0027219	0.025275	0.0041043	4.7421e-05	0.037052	1.423e-06	1.7084e-05	1.9776e-06	1.9147e-05	0.085176	
1.4643e-05	1.3017e-06	4.8195e-06	8.2912e-07	0.76676	0.0027462	0.025252	0.0039245	0.00010973	0.036337	1.4458e-06	1.7174e-05	1.9787e-06	1.923e-05	0.082202	
1.4184e-05	1.2798e-06	4.8919e-06	8.6917e-07	0.76595	0.0027704	0.025229	0.003732	0.00016923	0.035589	1.4634e-06	1.7257e-05	1.9756e-06	1.9284e-05	0.07916	
1.3747e-05	1.2622e-06	4.9665e-06	9.1215e-07	0.7653	0.0027951	0.025208	0.0035746	0.00023458	0.034943	1.486e-06	1.7347e-05	1.9753e-06	1.9362e-05	0.076352	
1.3329e-05	1.2481e-06	5.043e-06	9.5762e-07	0.76478	0.0028204	0.025187	0.0034441	0.00030567	0.034379	1.5127e-06	1.7443e-05	1.9773e-06	1.946e-05	0.073739	
1.2901e-05	1.2304e-06	5.1143e-06	9.9874e-07	0.76423	0.0028455	0.025167	0.0033042	0.00037386	0.03379	1.5345e-06	1.7532e-05	1.9753e-06	1.953e-05	0.071072	
1.2462e-05	1.209e-06	5.1806e-06	1.0355e-06	0.76363	0.0028705	0.025146	0.0031544	0.00043919	0.033175	1.5514e-06	1.7612e-05	1.9692e-06	1.9572e-05	0.068348	
1.2044e-05	1.1842e-06	5.2492e-06	1.0755e-06	0.76319	0.0028961	0.025126	0.0030327	0.00043855	0.032509	1.5635e-06	1.77e-05	1.9659e-06	1.9638e-05	0.065832	
1.1645e-05	1.1634e-06	5.3202e-06	1.1187e-06	0.76289	0.0029224	0.025108	0.0029351	0.0004399	0.031934	1.5806e-06	1.7796e-05	1.9653e-06	1.9728e-05	0.063507	
1.1266e-05	1.1465e-06	5.3935e-06	1.1654e-06	0.76273	0.0029493	0.025091	0.0028584	0.00044323	0.031439	1.6027e-06	1.7899e-05	1.9675e-06	1.984e-05	0.06136	
1.0878e-05	1.1262e-06	5.462e-06	1.2079e-06	0.76254	0.002976	0.025074	0.0027753	0.000445	0.030925	1.62e-06	1.7994e-05	1.9658e-06	1.9927e-05	0.059172	
1.0508e-05	1.1098e-06	5.5329e-06	1.254e-06	0.76249	0.0030034	0.025059	0.0027111	0.00044877	0.030485	1.6425e-06	1.8097e-05	1.9668e-06	2.0037e-05	0.057151	
1.0129e-05	1.0899e-06	5.5988e-06	1.2958e-06	0.76241	0.0030307	0.025043	0.0026409	0.00045096	0.030026	1.6603e-06	1.8192e-05	1.964e-06	2.0121e-05	0.055093	
9.7409e-06	1.0667e-06	5.6599e-06	1.3334e-06	0.76229	0.0030578	0.025027	0.0025645	0.00045158	0.029548	1.6733e-06	1.828e-05	1.9573e-06	2.0178e-05	0.052997	
9.3686e-06	1.0467e-06	5.7229e-06	1.374e-06	0.75909	0.0030856	0.025012	0.0025041	0.00045394	0.029133	1.6907e-06	1.8375e-05	1.9529e-06	2.0257e-05	0.051045	
9.0115e-06	1.0297e-06	5.7878e-06	1.418e-06	0.75623	0.0031139	0.024998	0.0024583	0.00045805	0.028775	1.7126e-06	1.8475e-05	1.9506e-06	2.0356e-05	0.049228	
8.6449e-06	1.0093e-06	5.8475e-06	1.4574e-06	0.75327	0.0031421	0.024984	0.0024065	0.0004605	0.028399	1.7295e-06	1.8568e-05	1.9443e-06	2.0428e-05	0.047374	
8.2949e-06	9.9237e-07	5.9099e-06	1.5009e-06	0.73826	0.003171	0.024971	0.0023699	0.00046501	0.028081	1.7518e-06	1.8669e-05	1.9408e-06	2.0525e-05	0.04566	
7.9363e-06	9.7215e-07	5.9673e-06	1.54e-06	0.72282	0.0031997	0.024958	0.002328	0.00046793	0.027749	1.7693e-06	1.8762e-05	1.9334e-06	2.0596e-05	0.043915	
7.5689e-06	9.4862e-07	6.0198e-06	1.5747e-06	0.70694	0.0032283	0.024945	0.0022808	0.00046926	0.0274	1.782e-06	1.8848e-05	1.9221e-06	2.0641e-05	0.042137	
7.2158e-06	9.2801e-07	6.0743e-06	1.613e-06	0.69258	0.0032575	0.024933	0.0022467	0.00047238	0.027103	1.7993e-06	1.894e-05	1.913e-06	2.0706e-05	0.040482	
6.8783e-06	9.1072e-07	6.1314e-06	1.6556e-06	0.67973	0.0032874	0.024922	0.0022261	0.00047762	0.026856	1.8222e-06	1.904e-05	1.9066e-06	2.0795e-05	0.038953	
6.5323e-06	8.9017e-07	6.1835e-06	1.6937e-06	0.66651	0.0033172	0.024911	0.0022005	0.00048125	0.026595	1.8402e-06	1.9132e-05	1.8964e-06	2.0858e-05	0.037396	
6.1995e-06	8.7238e-07	6.2378e-06	1.7357e-06	0.65456	0.0033477	0.024901	0.0021868	0.00048676	0.025059	1.8631e-06	1.9231e-05	1.8883e-06	2.0942e-05	0.035947	
5.8813e-06	8.5775e-07	6.2948e-06	1.7824e-06	0.64389	0.0033789	0.024893	0.0021858	0.00049451	0.023718	1.8919e-06	1.9339e-05	1.883e-06	2.1051e-05	0.034609	
5.5546e-06	8.3983e-07	6.3468e-06	1.8245e-06	0.63289	0.0034099	0.024884	0.0021798	0.00050058	0.022329	1.9156e-06	1.9438e-05	1.8737e-06	2.1133e-05	0.033245	
5.2189e-06	1.0307e-06	6.3936e-06	1.8618e-06	0.62152	0.0034407	0.024875	0.0021685	0.00050491	0.020885	1.9335e-06	1.953e-05	1.8604e-06	2.1186e-05	0.031851	
4.873e-06	1.2146e-06	6.4348e-06	1.894e-06	0.6097	0.0034713	0.024866	0.002151	0.00050732	0.019371	1.9457e-06	1.9612e-05	1.8427e-06	2.1209e-05	0.03042	
4.5446e-06	1.4155e-06	6.4798e-06	1.9312e-06	0.59734	0.0035027	0.024858	0.002112	0.00049129	0.018082	1.9652e-06	1.9704e-05	1.8203e-06	2.1201e-05	0.029105	
4.2327e-06	1.6353e-06	6.5289e-06	1.9745e-06	0.58654	0.0035351	0.024851	0.0020893	0.00047834	0.016983	1.9922e-06	1.9806e-05	1.8016e-06	2.1225e-05	0.027909	
3.9027e-06	1.6579e-06	6.5675e-06	1.8331e-06	0.53975	0.0035684	0.024846	0.0020821	0.00046833	0.016101	2.0346e-06	1.9919e-05	1.7867e-06	2.1285e-05	0.02682	
3.5882e-06	1.6866e-06	6.6099e-06	1.7019e-06	0.49097	0.0036026	0.024843	0.0020891	0.00046096	0.015344	2.0852e-06	2.0043e-05	1.7659e-06	2.1312e-05	0.025825	
3.2649e-06	1.7112e-06	6.6469e-06	1.5649e-06	0.44056	0.0036366	0.024839	0.0020907	0.00045182	0.014555	2.13e-06	2.0158e-05	1.741e-06	2.131e-05	0.024807	
2.9329e-06	1.7319e-06	6.6787e-06	1.4221e-06	0.38852	0.0036704	0.024835	0.002087	0.00044093	0.013735	2.1695e-06	2.0265e-05	1.712e-06	2.128e-05	0.023768	
2.5922e-06	1.7487e-06	6.7053e-06	1.2734e-06	0.33481	0.003704	0.024831	0.0020796	0.00042831	0.012882	2.2035e-06	2.0363e-05	1.6789e-06	2.1223e-05	0.022706	
2.2634e-06	1.7702e-06	6.7343e-06	1.1328e-06	0.28638	0.0037383	0.024828	0.0020837	0.00041769	0.012131	2.2437e-06	2.047e-05	1.6482e-06	2.1187e-05	0.02172	
1.9257e-06	1.7876e-06	6.7579e-06	9.8614e-07	0.23624	0.0037725	0.024824	0.0020823	0.00040528	0.011347	2.2782e-06	2.0568e-05	1.6133e-06	2.1123e-05	0.020711	
1.5788e-06	1.8009e-06	6.7762e-06	8.3339e-07	0.18431	0.0038064	0.02482	0.0020753	0.00039104	0.010528	2.307e-06	2.0657e-05	1.5742e-06	2.1029e-05	0.019678	
1.2456e-06	1.8198e-06	6.7976e-06	6.8975e-07	0.13812	0.0038412	0.024818	0.0020813	0.00037913	0.0098193	2.3432e-06	2.0756e-05	1.538e-06	2.0962e-05	0.018728	
9.2572e-07	1.8448e-06	6.8226e-06	5.5492e-07	0.09724	0.0038769	0.024817	0.0021013	0.00036953	0.0092098	2.3875e-06	2.0864e-05	1.5049e-06	2.0925e-05	0.017858	
9.0727e-07	1.8814e-06	6.8122e-06	4.2819e-07	0.092284	0.0039136	0.024817	0.0021134	0.00035714	0.0084578	2.4478e-06	2.0983e-05	1.4668e-06	2.0846e-05	0.017062	
8.8261e-07	1.9126e-06	6.7955e-06	4.486e-07	0.091949	0.00395	0.024817	0.0021182	0.00034254	0.0076558	2.5005e-06	2.109e-05	1.4238e-06	2.0729e-05	0.016237	
8.584e-07	1.9503e-06	6.7822e-06	4.7033e-07	0.091723	0.0039873	0.024818	0.0021364	0.0003302	0.0069642	2.5621e-06	2.1208e-05	1.3837e-06	2.064e-05	0.01548	
8.2816e-07	1.9828e-06	6.7628e-06	4.8767e-07	0.091448	0.0040243	0.024819	0.0021477	0.00031578	0.0062301	2.6163e-06	2.1315e-05	1.3389e-06	2.0517e-05	0.014698	
7.9188e-07	2.0101e-06	6.7372e-06	5.0064e-07	0.091122	0.0040609	0.024819	0.0021519	0.00029924	0.0054503	2.6634e-06	2.1412e-05	1.2893e-06	2.0361e-05	0.01389	
7.4969e-07	2.0325e-06	6.7057e-06	5.0938e-07	0.090748	0.0040972	0.024819	0.0021496	0.00028066	0.0046253	2.7036e-06	2.15e-05	1.2352e-06	2.0171e-05	0.013058	
7.0816e-07	2.0617e-06	6.6779e-06	5.1961e-07	0.090489	0.0041346	0.02482	0.0019927	0.00026453	0.0039193	2.7532e-06	2.1597e-05	1.1842e-06	2.0013e-05	0.012297	
6.678e-07	2.0994e-06	6.6547e-06	5.3203e-07	0.088354	0.0041731	0.024823	0.0018698	0.00025103	0.0033275	2.8143e-06	2.1708e-05	1.1371e-06	1.9894e-05	0.011611	
6.213e-07	2.1314e-06	6.6251e-06	5.3985e-07	0.088667	0.0042112	0.024825	0.0017389	0.0002354	0.0026949	2.8673e-06	2.1808e-05	1.085e-06	1.9732e-05	0.010899	
5.7549e-07	2.1713e-06	6.5996e-06	5.4956e-07	0.0891	0.0042504	0.024829	0.001635	0.00022201	0.0021575	2.9313e-06	2.1919e-05	1.036e-06	1.9603e-05	0.010252	
5.235e-07	2.2052e-06	6.5675e-06	5.5457e-07	0.089477	0.0042892	0.024833	0.0015192	0.00020649	0.0015815	2.9869e-06	2.202e-05	9.8219e-07	1.9438e-05	0.0095793	
4.7242e-07	2.2481e-06	6.5401e-06	5.6186e-07	0.089988	0.0043293	0.024838	0.0014295	0.00019329	0.0010975	3.0549e-06	2.2133e-05	9.318e-07	1.9308e-05	0.0089726	
