Vombatus_ursinus	Trichosurus_vulpecula	Thylacinus_cynocephalus	Tachyglossus_aculeatus	Sarcophilus_harrisii	Phascolarctos_cinereus	Ornithorhynchus_anatinus	Monodelphis_domestica	Macropus_eugenii	Gracilinanus_agilis	Dromiciops_gliroides	Antechinus_flavipes	
1.041e-05	0.0015115	2.6345e-06	9.0608e-06	0.00023119	0.00027377	0.033896	4.0827e-05	1.4678e-06	6.7085e-05	1.7127e-06	1.884e-05	
1.059e-05	0.0015364	2.6555e-06	8.4595e-06	0.0002353	0.00027255	0.03375	4.0684e-05	1.4186e-06	6.7833e-05	1.7548e-06	1.8746e-05	
1.0757e-05	0.0015605	2.6645e-06	7.812e-06	0.00023934	0.00027128	0.033575	4.0503e-05	1.3602e-06	6.8547e-05	1.7808e-06	1.8638e-05	
1.094e-05	0.0015863	2.6773e-06	7.2123e-06	0.00024352	0.00027009	0.033446	4.038e-05	1.3096e-06	6.9316e-05	1.8185e-06	1.8538e-05	
1.1146e-05	0.0016115	2.679e-06	6.5732e-06	0.00024764	0.00026905	0.033293	4.0224e-05	1.2506e-06	7.0054e-05	1.8416e-06	1.8426e-05	
1.1364e-05	0.001638	2.6819e-06	5.9716e-06	0.00025185	0.00026807	0.033177	4.011e-05	1.1965e-06	7.0835e-05	1.872e-06	1.8318e-05	
1.1594e-05	0.0016659	2.6859e-06	5.334e-06	0.00025618	0.00026714	0.033041	4.0036e-05	1.1468e-06	7.1657e-05	1.9096e-06	1.8216e-05	
1.1815e-05	0.0016934	2.6804e-06	4.6675e-06	0.00026046	0.00026619	0.032891	3.9939e-05	1.0907e-06	7.2457e-05	1.9352e-06	1.8103e-05	
1.2029e-05	0.0017205	2.665e-06	4.701e-06	0.00026469	0.00026522	0.03253	3.9819e-05	1.028e-06	7.3234e-05	1.9485e-06	1.7979e-05	
1.2255e-05	0.001749	2.651e-06	4.7456e-06	0.00026903	0.0002643	0.032215	3.974e-05	9.6978e-07	7.4055e-05	1.9695e-06	1.786e-05	
1.2473e-05	0.0017771	2.6275e-06	4.7695e-06	0.00027333	0.00026336	0.031883	3.9638e-05	9.0534e-07	7.4855e-05	1.9787e-06	1.773e-05	
1.2703e-05	0.0018068	2.6052e-06	4.8039e-06	0.00027774	0.00026248	0.031595	3.9578e-05	8.4501e-07	7.5699e-05	1.9956e-06	1.7605e-05	
1.2945e-05	0.0018378	2.5831e-06	4.8462e-06	0.00028225	0.00026165	0.031342	3.9551e-05	7.8754e-07	7.6581e-05	2.0182e-06	1.7484e-05	
1.3179e-05	0.0018684	2.5516e-06	4.8679e-06	0.00028671	0.00026079	0.031073	3.9502e-05	7.2402e-07	7.7441e-05	2.0291e-06	1.7352e-05	
1.3404e-05	0.0018986	2.5105e-06	4.8689e-06	0.00029114	0.00025991	0.030789	3.9432e-05	6.5441e-07	7.828e-05	2.0281e-06	1.721e-05	
1.3643e-05	0.0019304	2.4707e-06	4.8779e-06	0.00029567	0.00025909	0.03054	3.9403e-05	5.8848e-07	7.9165e-05	2.0349e-06	1.7072e-05	
1.3895e-05	0.0019639	2.4319e-06	4.898e-06	0.00030032	0.00025832	0.030329	3.9413e-05	5.2586e-07	8.0096e-05	2.0497e-06	1.694e-05	
1.4162e-05	0.0019992	2.3944e-06	4.9293e-06	0.00030509	0.00025762	0.030157	3.9463e-05	4.6621e-07	8.1077e-05	2.0725e-06	1.6812e-05	
1.4442e-05	0.0020052	2.3569e-06	4.9375e-06	0.00030997	0.00025696	0.029967	3.9549e-05	4.0892e-07	8.2102e-05	2.102e-06	1.6689e-05	
1.4738e-05	0.0020115	2.3207e-06	4.9576e-06	0.00031498	0.00025636	0.029815	3.9677e-05	3.5403e-07	8.318e-05	2.1404e-06	1.657e-05	
1.5025e-05	0.0020178	2.2751e-06	4.957e-06	0.00031994	0.00025574	0.029648	3.9783e-05	2.9354e-07	8.4235e-05	2.1667e-06	1.6441e-05	
1.5326e-05	0.002013	2.2298e-06	4.9326e-06	0.00032501	0.00025517	0.029464	3.8287e-05	2.3478e-07	8.5459e-05	2.2007e-06	1.6316e-05	
1.5617e-05	0.0020081	2.1747e-06	4.922e-06	0.00033004	0.00025457	0.029319	3.6751e-05	1.7017e-07	8.6655e-05	2.2217e-06	1.618e-05	
1.5899e-05	0.0020031	2.1098e-06	4.8894e-06	0.00033501	0.00025395	0.029158	3.5174e-05	9.9689e-08	8.7824e-05	2.2298e-06	1.6032e-05	
1.6172e-05	0.0019979	2.0352e-06	4.8345e-06	0.00033993	0.00025329	0.02898	3.3707e-05	1.1256e-07	8.9065e-05	2.2248e-06	1.5873e-05	
1.646e-05	0.0019931	1.9617e-06	4.7918e-06	0.00034498	0.0002527	0.028839	3.2332e-05	1.2413e-07	9.0368e-05	2.229e-06	1.5719e-05	
1.674e-05	0.0019881	1.8888e-06	4.7283e-06	0.00035015	0.00025208	0.028684	3.0922e-05	1.3106e-07	9.1645e-05	2.2211e-06	1.557e-05	
1.7012e-05	0.0019831	1.8066e-06	4.6442e-06	0.00035527	0.00025144	0.028516	2.9479e-05	1.3338e-07	9.2897e-05	2.2012e-06	1.5409e-05	
1.7297e-05	0.0019784	1.7243e-06	4.5689e-06	0.00036051	0.00025084	0.028378	2.8113e-05	1.3408e-07	9.4203e-05	2.1884e-06	1.5252e-05	
1.76e-05	0.0019741	1.6429e-06	4.5065e-06	0.0003659	0.00025031	0.028278	2.6831e-05	1.335e-07	9.5573e-05	2.1848e-06	1.51e-05	
1.7917e-05	0.0019702	1.5612e-06	4.4525e-06	0.0003714	0.00024982	0.028208	2.5618e-05	1.3132e-07	9.7002e-05	2.1883e-06	1.4952e-05	
1.8251e-05	0.0019666	1.4792e-06	4.407e-06	0.00037704	0.00024938	0.028168	2.4471e-05	1.2755e-07	9.8491e-05	2.1992e-06	1.4807e-05	
1.8604e-05	0.0019634	1.3978e-06	4.3733e-06	0.00038284	0.00024901	0.028162	2.3399e-05	1.2255e-07	0.00010005	2.2198e-06	1.4667e-05	
1.8976e-05	0.0019606	1.3163e-06	4.5011e-06	0.00038878	0.00024868	0.027606	2.2275e-05	1.1612e-07	0.00010156	2.2499e-06	1.4532e-05	
1.9337e-05	0.0019576	1.2251e-06	4.6058e-06	0.00039466	0.00024833	0.027026	2.1115e-05	1.0486e-07	0.00010303	2.2664e-06	1.4385e-05	
1.9685e-05	0.0019545	1.1237e-06	4.6856e-06	0.00040046	0.00024794	0.026414	1.9912e-05	8.8578e-08	0.00010446	2.2682e-06	1.4226e-05	
2.002e-05	0.0019511	1.0236e-06	4.7811e-06	0.00040643	0.00024752	0.025871	1.8662e-05	1.381e-07	0.00010584	2.8566e-06	1.4073e-05	
2.0379e-05	0.0019482	9.2496e-07	4.8957e-06	0.00041259	0.00024717	0.025397	1.7505e-05	1.8965e-07	0.00010732	3.5074e-06	1.3926e-05	
2.0156e-05	0.0019291	8.2749e-07	5.0302e-06	0.00041896	0.00024701	0.024984	1.6435e-05	2.4819e-07	0.00010888	3.5937e-06	1.3787e-05	
1.9921e-05	0.0019096	7.31e-07	5.1387e-06	0.00042553	0.0002468	0.024546	1.5325e-05	3.0029e-07	0.0001104	3.6626e-06	1.3654e-05	
1.9676e-05	0.0018897	6.2531e-07	5.2247e-06	0.00043203	0.00024658	0.024087	1.4181e-05	3.4667e-07	0.00011189	3.7169e-06	1.351e-05	
1.9422e-05	0.0018695	5.1055e-07	5.2888e-06	0.00043847	0.00024633	0.023608	1.3007e-05	3.875e-07	0.00011335	3.7571e-06	1.3355e-05	
1.9159e-05	0.001849	6.1046e-07	5.3313e-06	0.00044485	0.00024605	0.023108	1.3221e-05	4.2285e-07	0.00011472	3.7833e-06	1.3189e-05	
1.891e-05	0.0018295	7.0846e-07	5.3835e-06	0.00045138	0.00024582	0.022654	1.3455e-05	4.5899e-07	0.00011615	3.8211e-06	1.3027e-05	
1.8653e-05	0.0018096	7.9763e-07	5.4144e-06	0.00045785	0.00024556	0.022181	1.3672e-05	4.8969e-07	0.00011754	3.8452e-06	1.2853e-05	
1.8386e-05	0.0017895	8.7802e-07	5.4244e-06	0.00046426	0.00024529	0.02169	1.3872e-05	5.1502e-07	0.00011892	3.8558e-06	1.267e-05	
1.8135e-05	0.0017704	9.571e-07	5.4464e-06	0.00047084	0.00024506	0.021247	1.4095e-05	5.4168e-07	0.00012035	3.88e-06	1.249e-05	
1.7899e-05	0.0017523	1.035e-06	5.4806e-06	0.00047759	0.00024489	0.020849	1.4342e-05	5.6983e-07	0.00012186	3.9178e-06	1.2313e-05	
1.7676e-05	0.001735	1.1112e-06	5.4919e-06	0.00048448	0.00024476	0.020432	1.4609e-05	5.9894e-07	0.00012343	3.967e-06	1.2139e-05	
1.7445e-05	0.0017175	1.1785e-06	5.4823e-06	0.00049132	0.0002446	0.019998	1.4859e-05	6.2257e-07	0.00012497	4.0026e-06	1.1954e-05	
1.7226e-05	0.0017008	1.2441e-06	5.4817e-06	0.0004983	0.0002445	0.019603	1.513e-05	6.4725e-07	0.00012657	4.0497e-06	1.1772e-05	
1.6998e-05	0.0016838	1.3008e-06	5.4602e-06	0.00050523	0.00024436	0.019191	1.5383e-05	6.6643e-07	0.00012814	4.0832e-06	1.1579e-05	
1.6762e-05	0.0016666	1.3487e-06	5.4177e-06	0.0005121	0.00024421	0.018763	1.5619e-05	6.8012e-07	0.00012969	4.1031e-06	1.1376e-05	
1.6518e-05	0.0016491	1.3879e-06	5.3552e-06	0.00051892	0.00024404	0.018318	1.5839e-05	6.8851e-07	0.00013121	4.1101e-06	1.1164e-05	
1.6289e-05	0.0016326	1.4262e-06	5.3018e-06	0.00052592	0.00024391	0.017913	1.6084e-05	6.9865e-07	0.0001328	4.1312e-06	1.0954e-05	
1.6073e-05	0.001617	1.4636e-06	5.224e-06	0.00053309	0.00024384	0.017486	1.6355e-05	7.1059e-07	0.00013446	4.1668e-06	1.0748e-05	
1.585e-05	0.0016011	1.4923e-06	5.156e-06	0.00054021	0.00024374	0.017098	1.661e-05	7.172e-07	0.0001361	4.1893e-06	1.0532e-05	
1.5639e-05	0.001586	1.5194e-06	5.0967e-06	0.00054749	0.00024369	0.016744	1.6886e-05	7.2496e-07	0.00013781	4.2238e-06	1.0318e-05	
1.542e-05	0.0015706	1.5379e-06	5.0174e-06	0.00055471	0.00024362	0.016376	1.7146e-05	7.2738e-07	0.00013949	4.2451e-06	1.0094e-05	
1.5213e-05	0.001556	1.5548e-06	4.9468e-06	0.00056209	0.0002436	0.016042	1.743e-05	7.3099e-07	0.00014123	4.2785e-06	9.8718e-06	
1.4997e-05	0.0015412	1.5714e-06	4.8556e-06	0.00056967	0.00024355	0.015693	1.7694e-05	7.2901e-07	0.00014295	4.2978e-06	9.6528e-06	
1.4795e-05	0.0015271	1.5875e-06	4.776e-06	0.00057743	0.00024355	0.015382	1.7987e-05	7.2895e-07	0.00014474	4.3321e-06	9.4368e-06	
1.4606e-05	0.0015138	1.6028e-06	4.7076e-06	0.0005854	0.0002436	0.015104	1.831e-05	7.3081e-07	0.00014662	4.3816e-06	9.2236e-06	
1.4409e-05	0.0015019	1.6094e-06	4.6874e-06	0.0005933	0.00024363	0.014893	1.8614e-05	7.3758e-07	0.00014847	4.4177e-06	9.0005e-06	
1.4223e-05	0.0014905	1.6146e-06	4.6747e-06	0.00060138	0.00024371	0.014707	1.8944e-05	7.4562e-07	0.00015039	4.4665e-06	8.779e-06	
1.4049e-05	0.0014797	1.6192e-06	4.6725e-06	0.00060967	0.00024384	0.014548	1.9306e-05	7.5568e-07	0.0001524	4.531e-06	8.5601e-06	
1.3885e-05	0.0014695	1.6223e-06	4.6777e-06	0.00061814	0.00024401	0.01441	1.9694e-05	7.6708e-07	0.00015449	4.6089e-06	8.3425e-06	
1.3714e-05	0.0014591	1.6165e-06	4.6623e-06	0.00062654	0.00024416	0.014262	2.0063e-05	7.7285e-07	0.00015654	4.6724e-06	8.1148e-06	
1.3555e-05	0.0014493	1.6101e-06	4.6574e-06	0.00063516	0.00024436	0.014138	2.0465e-05	7.8077e-07	0.00015869	4.7526e-06	7.8896e-06	
1.3405e-05	0.00144	1.6024e-06	4.8341e-06	0.00064397	0.0002446	0.013471	1.984e-05	7.9022e-07	0.00016096	4.8475e-06	7.6657e-06	
1.3268e-05	0.0014313	1.5942e-06	5.0251e-06	0.00065301	0.0002449	0.012863	1.9257e-05	8.0198e-07	0.00016334	4.9606e-06	7.4441e-06	
1.3123e-05	0.0014224	1.5772e-06	5.195e-06	0.00066198	0.00024518	0.012235	1.8654e-05	8.0821e-07	0.00016568	5.0594e-06	7.2128e-06	
1.297e-05	0.0014134	1.5513e-06	5.3766e-06	0.00067088	0.00024544	0.011658	1.8212e-05	8.0889e-07	0.00016525	5.1405e-06	6.9716e-06	
1.2829e-05	0.0014049	1.5248e-06	5.5737e-06	0.00068002	0.00024575	0.011132	1.7803e-05	8.1187e-07	0.00016487	5.2399e-06	6.7326e-06	
1.2699e-05	0.0013969	1.4977e-06	5.787e-06	0.00068938	0.00024611	0.010655	1.7427e-05	8.1716e-07	0.00016454	4.7913e-06	6.4956e-06	
1.258e-05	0.0013894	1.4699e-06	6.0174e-06	0.00069899	0.00024652	0.01022	1.71e-05	8.2477e-07	0.00015998	4.3798e-06	6.2605e-06	
1.2453e-05	0.0013818	1.4331e-06	6.2253e-06	0.00070852	0.00024691	0.0097696	1.6754e-05	8.2668e-07	0.00015536	3.9485e-06	6.0155e-06	
1.232e-05	0.001374	1.3876e-06	6.4118e-06	0.00071798	0.00024728	0.0093037	1.6391e-05	8.2313e-07	0.00015069	3.4984e-06	5.7609e-06	
1.2197e-05	0.0013667	1.3413e-06	5.8848e-06	0.00072769	0.00024771	0.0089475	1.6057e-05	8.2186e-07	0.00014619	3.0838e-06	5.5081e-06	
1.2066e-05	0.0013592	1.2861e-06	5.3312e-06	0.00073732	0.00024811	0.0085771	1.5705e-05	8.1491e-07	0.00014164	2.6497e-06	5.2453e-06	
1.1946e-05	0.0013523	1.23e-06	4.8083e-06	0.00074719	0.00024856	0.0082409	1.5381e-05	8.1023e-07	0.00013726	2.2487e-06	4.9842e-06	
1.1836e-05	0.0013457	1.173e-06	4.6868e-06	0.00075731	0.00024906	0.0073351	1.5084e-05	8.078e-07	0.00013304	1.8779e-06	4.7246e-06	
1.1736e-05	0.0013396	1.115e-06	4.577e-06	0.00076769	0.00024963	0.0065064	1.4814e-05	8.0762e-07	0.00012899	1.5343e-06	4.4663e-06	
1.1646e-05	0.0013339	1.0558e-06	4.4785e-06	0.00077833	0.00025024	0.0057481	1.4569e-05	8.0967e-07	0.00012509	1.2154e-06	4.2093e-06	
1.1565e-05	0.0013286	9.9543e-07	4.3909e-06	0.00078924	0.00025091	0.0050544	1.4348e-05	8.1401e-07	0.00012135	9.1872e-07	3.9534e-06	
1.1495e-05	0.0013236	9.3378e-07	4.314e-06	0.00080043	0.00025164	0.0044203	1.4152e-05	8.2073e-07	0.00011774	6.4226e-07	3.6986e-06	
1.1416e-05	0.0013186	8.631e-07	4.2493e-06	0.00081153	0.00025235	0.003844	1.3937e-05	8.2152e-07	0.00011409	6.6935e-07	3.4338e-06	
1.1348e-05	0.0013139	7.9127e-07	4.1954e-06	0.00082292	0.00025311	0.0033185	1.3746e-05	8.2491e-07	0.00011057	6.9865e-07	3.1701e-06	
1.1288e-05	0.0013095	7.1754e-07	4.1497e-06	0.00083458	0.00025393	0.002834	1.3577e-05	8.3024e-07	0.00010721	7.2932e-07	2.9067e-06	
1.1236e-05	0.0013055	6.4183e-07	4.112e-06	0.00084652	0.0002548	0.0023876	1.3428e-05	8.3759e-07	0.00010397	7.6167e-07	2.6434e-06	
1.1177e-05	0.0013013	5.5715e-07	4.0231e-06	0.00085835	0.00025564	0.0023779	1.3264e-05	8.3894e-07	0.00010068	7.8324e-07	2.3702e-06	
1.1128e-05	0.0012975	4.7126e-07	3.9463e-06	0.00087052	0.00025655	0.0023773	1.3125e-05	8.4335e-07	9.7527e-05	8.0822e-07	2.0982e-06	
1.1071e-05	0.0012936	5.8525e-07	3.8466e-06	0.00088255	0.00025743	0.0023694	1.2966e-05	8.4138e-07	9.4316e-05	8.2178e-07	1.8156e-06	
1.1024e-05	0.00129	6.9929e-07	3.7594e-06	0.00089494	0.00025837	0.0023707	1.2776e-05	8.4263e-07	9.0962e-05	8.3928e-07	1.5345e-06	
1.0989e-05	0.0012868	8.1371e-07	3.6842e-06	0.00090768	0.00025939	0.0023813	1.2612e-05	8.4717e-07	8.7755e-05	8.6081e-07	1.2545e-06	
1.0945e-05	0.0012835	9.1837e-07	3.5869e-06	0.00092011	0.00026037	0.0023849	1.2428e-05	8.4542e-07	8.4492e-05	8.71e-07	1.3417e-06	
1.0912e-05	0.0012805	1.0238e-06	3.5019e-06	0.00093291	0.00026143	0.0023981	1.227e-05	8.4719e-07	8.1375e-05	8.857e-07	1.426e-06	
1.087e-05	0.0012774	1.1189e-06	3.3927e-06	0.00094555	0.00026244	0.0024034	1.2091e-05	8.4208e-07	7.8192e-05	8.8805e-07	1.501e-06	
1.084e-05	0.0012747	1.2161e-06	3.299e-06	0.00095862	0.00026355	0.0024199	1.1942e-05	8.4147e-07	7.517e-05	8.9658e-07	1.5738e-06	
1.0802e-05	0.0012717	1.3004e-06	3.2548e-06	0.00097142	0.00026459	0.0024627	1.1761e-05	8.3184e-07	7.2041e-05	8.8928e-07	1.6359e-06	
1.0781e-05	0.0012692	1.3891e-06	3.1753e-06	0.00098476	0.00026573	0.0024917	1.1619e-05	8.2863e-07	6.9106e-05	8.9133e-07	1.6971e-06	
1.0751e-05	0.0012665	1.4653e-06	3.1135e-06	0.00099785	0.00026682	0.0025348	1.1516e-05	8.1682e-07	6.6373e-05	8.7782e-07	1.7477e-06	
1.0709e-05	0.0012635	1.5459e-06	3.0225e-06	0.0010114	0.00026784	0.0025664	1.1385e-05	7.9638e-07	6.3548e-05	8.4899e-07	1.7967e-06	
1.068e-05	0.001261	1.63e-06	2.9474e-06	0.0010255	0.00026897	0.0026117	1.1285e-05	7.8118e-07	6.088e-05	8.2758e-07	1.8441e-06	
1.0668e-05	0.0012589	1.7195e-06	2.8881e-06	0.0010401	0.0002702	0.0026719	1.1221e-05	7.7226e-07	5.838e-05	8.1527e-07	1.8908e-06	
1.067e-05	0.0012573	1.8133e-06	2.8436e-06	0.0010553	0.00027153	0.0027477	1.1187e-05	7.6826e-07	5.6018e-05	8.0981e-07	1.9359e-06	
1.0659e-05	0.0012554	1.8932e-06	2.8192e-06	0.0010702	0.00027279	0.0028445	1.1122e-05	7.5524e-07	5.3565e-05	7.8851e-07	1.9701e-06	
1.0664e-05	0.0012539	1.9793e-06	2.93e-06	0.0010857	0.00027417	0.0028306	1.1093e-05	7.4835e-07	5.1268e-05	7.7602e-07	2.0037e-06	
1.0685e-05	0.0012529	2.072e-06	3.0055e-06	0.0011019	0.00027567	0.0028023	1.1098e-05	7.4748e-07	4.9117e-05	7.7206e-07	2.0367e-06	
1.0693e-05	0.0012517	2.1505e-06	3.1034e-06	0.0011177	0.0002771	0.0027911	1.1073e-05	7.3765e-07	4.6882e-05	7.5244e-07	2.0587e-06	
1.0718e-05	0.0012509	2.2357e-06	3.1702e-06	0.0011342	0.00027865	0.0027677	1.1083e-05	7.3379e-07	4.4788e-05	7.4122e-07	2.0802e-06	
1.0759e-05	0.0012505	2.3282e-06	3.2015e-06	0.0011513	0.00028032	0.0027298	1.1128e-05	7.3583e-07	4.2827e-05	7.3813e-07	2.1011e-06	
1.0787e-05	0.00125	2.407e-06	3.2038e-06	0.0011682	0.00028193	0.0026799	1.1145e-05	7.2954e-07	4.0797e-05	7.2052e-07	2.1115e-06	
1.0833e-05	0.0012498	2.4933e-06	3.2261e-06	0.0011857	0.00028366	0.0026468	1.1197e-05	7.2913e-07	3.8896e-05	7.1091e-07	2.1213e-06	
1.0893e-05	0.00125	2.5633e-06	3.2647e-06	0.001203	0.00028551	0.0026275	1.128e-05	7.3343e-07	3.71e-05	7.0736e-07	2.1204e-06	
1.097e-05	0.0012507	2.6415e-06	3.3204e-06	0.0012074	0.0002875	0.0026217	1.0832e-05	7.4372e-07	3.5513e-05	7.117e-07	2.1218e-06	
1.0697e-05	0.0012518	2.7258e-06	3.3432e-06	0.0012121	0.00028963	0.0026034	1.0428e-05	7.5895e-07	3.4015e-05	7.2207e-07	2.1219e-06	
1.0447e-05	0.0012532	2.8188e-06	3.3301e-06	0.001217	0.00029191	0.0025709	1.0074e-05	7.8059e-07	3.2614e-05	7.4059e-07	2.1216e-06	
1.0182e-05	0.0012545	2.8974e-06	3.3353e-06	0.0012218	0.00029412	0.0025526	9.686e-06	7.936e-07	3.1159e-05	7.4447e-07	2.1105e-06	
9.9373e-06	0.0012562	2.9828e-06	3.3077e-06	0.0012269	0.00029645	0.0025217	9.3381e-06	8.1189e-07	2.9786e-05	7.5469e-07	2.0982e-06	
9.7117e-06	0.0012583	3.0754e-06	3.2471e-06	0.0012322	0.00029893	0.0024779	9.0275e-06	8.3568e-07	2.8491e-05	7.7141e-07	2.0846e-06	
9.4711e-06	0.0012601	3.1534e-06	3.2085e-06	0.0012375	0.00030132	0.0024505	8.6855e-06	8.5067e-07	2.7145e-05	7.7337e-07	2.0602e-06	
9.2523e-06	0.0012625	3.2408e-06	3.1865e-06	0.001243	0.00030387	0.0024363	8.3855e-06	8.7263e-07	2.5885e-05	7.8386e-07	2.0353e-06	
9.0541e-06	0.0012653	3.338e-06	3.1847e-06	0.0012488	0.00030658	0.002437	8.1243e-06	9.0192e-07	2.4705e-05	8.031e-07	2.0099e-06	
8.8754e-06	0.0012622	3.4455e-06	3.2029e-06	0.0012549	0.00030947	0.0024527	7.8992e-06	9.4058e-07	2.3602e-05	8.3152e-07	1.9839e-06	
8.7128e-06	0.0012595	3.5616e-06	3.1888e-06	0.0012614	0.00031251	0.0024562	7.7029e-06	9.8623e-07	2.256e-05	8.6759e-07	1.9565e-06	
8.5679e-06	0.0012574	3.6891e-06	3.1948e-06	0.0012681	0.00031574	0.0024748	7.5387e-06	1.0411e-06	2.1586e-05	9.1416e-07	1.9284e-06	
8.4088e-06	0.0012549	3.7844e-06	3.2218e-06	0.0012752	0.00031887	0.0025092	7.4079e-06	1.0853e-06	2.0683e-05	9.412e-07	1.8996e-06	
8.2364e-06	0.0012523	3.8316e-06	3.2703e-06	0.0012827	0.0003219	0.0025603	7.2518e-06	1.1196e-06	1.9743e-05	9.5265e-07	1.8719e-06	
8.0817e-06	0.0012501	3.8889e-06	3.34e-06	0.0012906	0.00032512	0.002629	7.1249e-06	1.1632e-06	1.8862e-05	9.7447e-07	1.8433e-06	
7.9129e-06	0.0012477	3.9303e-06	3.3777e-06	0.0012983	0.00032823	0.0026841	6.971e-06	1.1961e-06	1.7941e-05	9.7965e-07	1.8038e-06	
7.7614e-06	0.0012457	3.982e-06	3.4368e-06	0.0013064	0.00033154	0.0027573	6.8457e-06	1.2385e-06	1.7078e-05	9.9534e-07	1.7635e-06	
7.5959e-06	0.0012435	4.8255e-06	3.4636e-06	0.0013143	0.00033473	0.0028165	6.7016e-06	1.2701e-06	1.617e-05	9.9427e-07	1.7122e-06	
7.4473e-06	0.0012323	5.0415e-06	3.4542e-06	0.0013225	0.00033812	0.0028603	6.5852e-06	1.3134e-06	1.5319e-05	1.0039e-06	1.6601e-06	
7.2861e-06	0.0012206	5.2394e-06	3.4636e-06	0.0013306	0.00034142	0.0029203	6.4446e-06	1.3465e-06	1.4432e-05	9.9783e-07	1.5975e-06	
7.1413e-06	0.0012099	5.4549e-06	3.4416e-06	0.001339	0.00034491	0.0029671	6.331e-06	1.3898e-06	1.3601e-05	1.0023e-06	1.534e-06	
7.0099e-06	0.0012002	5.6857e-06	3.4364e-06	0.0013478	0.00034858	0.0030295	6.2389e-06	1.4422e-06	1.2814e-05	1.0152e-06	1.4687e-06	
6.8911e-06	0.0011912	5.9329e-06	3.4479e-06	0.001357	0.00035244	0.0031085	6.1677e-06	1.5043e-06	1.2068e-05	1.0366e-06	1.4014e-06	
6.7607e-06	0.0011818	6.1608e-06	3.4298e-06	0.001366	0.0003562	0.0031744	6.0735e-06	1.5555e-06	1.1291e-05	1.0423e-06	1.3238e-06	
6.645e-06	0.0011733	6.409e-06	3.4981e-06	0.0013754	0.00036017	0.0031062	6.0039e-06	1.6188e-06	1.0561e-05	8.7123e-07	1.245e-06	
6.5165e-06	0.0011644	6.636e-06	3.5913e-06	0.0013845	0.00036403	0.0030579	5.9092e-06	1.6698e-06	9.7951e-06	9.3536e-07	1.1556e-06	
6.4043e-06	0.0011563	6.8839e-06	3.7083e-06	0.0013941	0.0003681	0.0030274	5.8387e-06	1.7335e-06	9.0753e-06	1.0123e-06	1.0648e-06	
6.2796e-06	0.0011477	7.1103e-06	3.7919e-06	0.0014035	0.00037206	0.0029835	5.7437e-06	1.7848e-06	8.3213e-06	1.0713e-06	9.6348e-07	
6.1689e-06	0.00114	7.3581e-06	3.9e-06	0.0014133	0.00037625	0.0029568	5.6724e-06	1.8492e-06	7.6117e-06	1.1437e-06	8.6076e-07	
6.0716e-06	0.001133	7.6286e-06	4.034e-06	0.0014235	0.00038067	0.002947	5.6241e-06	1.9277e-06	6.9437e-06	1.0541e-06	7.5654e-07	
5.9873e-06	0.0011268	7.9233e-06	4.1957e-06	0.0014342	0.00038535	0.0029537	5.5985e-06	2.0217e-06	6.3146e-06	9.7914e-07	6.5067e-07	
5.8911e-06	0.0011202	8.1947e-06	4.383e-06	0.0014446	0.00038989	0.0029751	5.5488e-06	2.1016e-06	5.6544e-06	8.9067e-07	5.3431e-07	
5.7828e-06	0.0011132	8.443e-06	4.5329e-06	0.0014549	0.00039429	0.0029833	5.3968e-06	2.1679e-06	5.5816e-06	9.9932e-07	4.0743e-07	
5.6876e-06	0.0011069	8.7157e-06	4.714e-06	0.0014655	0.00039895	0.0030084	5.2179e-06	2.2497e-06	5.4895e-06	1.1258e-06	2.7892e-07	
5.5805e-06	0.0011002	8.9637e-06	4.9294e-06	0.0014756	0.00040346	0.0030516	5.0675e-06	2.3175e-06	5.4118e-06	1.228e-06	2.9727e-07	
5.4862e-06	0.0010942	9.2367e-06	5.1811e-06	0.0014862	0.00040824	0.0031134	4.9413e-06	2.4015e-06	5.3455e-06	1.3488e-06	3.1078e-07	
5.4041e-06	0.0010889	9.536e-06	5.4662e-06	0.0014972	0.00041329	0.0031925	4.838e-06	2.5031e-06	5.2904e-06	1.4909e-06	3.1947e-07	
5.3115e-06	0.0010833	9.813e-06	5.7945e-06	0.0015081	0.0004182	0.0032936	4.757e-06	2.5909e-06	5.2468e-06	1.6107e-06	3.1939e-07	
5.2309e-06	0.0010782	1.0117e-05	6.435e-06	0.0015194	0.00042339	0.0032771	4.697e-06	2.6971e-06	5.2139e-06	1.7533e-06	3.1449e-07	
5.1619e-06	0.0010739	1.045e-05	7.0077e-06	0.0015312	0.00042888	0.0032451	4.6574e-06	2.6283e-06	5.1917e-06	1.9218e-06	3.0478e-07	
5.0817e-06	0.0010692	1.0756e-05	7.5246e-06	0.0015424	0.00043421	0.003199	5.2722e-06	2.5448e-06	5.1317e-06	3.1919e-06	4.6188e-07	
5.0112e-06	0.001065	1.1087e-05	8.1111e-06	0.0015541	0.0004398	0.0031715	5.9417e-06	2.4757e-06	5.0801e-06	4.6336e-06	6.1762e-07	
4.9499e-06	0.0010612	1.1445e-05	8.9201e-06	0.0015662	0.00044566	0.0029725	6.671e-06	2.4242e-06	5.037e-06	6.2713e-06	7.7218e-07	
4.8978e-06	0.0010579	1.183e-05	9.8139e-06	0.0015787	0.00045181	0.0028009	7.4658e-06	2.3854e-06	5.0021e-06	8.1328e-06	9.2574e-07	
