Trachemys_scripta	Terrapene_carolina	Pelodiscus_sinensis	Mauremys_reevesii	Gopherus_evgoodei	Dermochelys_coriacea	Chrysemys_picta	Chelonoidis_abingdonii	Chelonia_mydas	
0.00036254	1.8485e-05	1.6618e-05	7.0437e-05	0.00015991	4.1397e-06	0.00018954	2.4727e-05	3.2647e-06	
0.00036318	1.8727e-05	1.8363e-05	7.0025e-05	0.00015886	4.0624e-06	0.00018791	2.4699e-05	3.1982e-06	
0.00036381	1.8961e-05	2.003e-05	6.9604e-05	0.0001578	3.9813e-06	0.00018625	2.4666e-05	3.1268e-06	
0.00036444	1.9194e-05	2.1905e-05	6.9194e-05	0.00015675	3.9002e-06	0.00018461	2.4636e-05	3.0567e-06	
0.00036508	1.9426e-05	2.4066e-05	6.8799e-05	0.00015571	3.8196e-06	0.00018299	2.461e-05	2.9885e-06	
0.00036572	1.9657e-05	2.4493e-05	6.8416e-05	0.00015468	3.7392e-06	0.00018137	2.4587e-05	2.9215e-06	
0.00036636	1.988e-05	2.4888e-05	6.8022e-05	0.00015364	3.6547e-06	0.00017974	2.4558e-05	2.8495e-06	
0.00036699	2.0102e-05	2.5352e-05	6.7641e-05	0.0001526	3.5704e-06	0.00017812	2.4532e-05	2.7787e-06	
0.00036762	2.0317e-05	2.578e-05	6.7248e-05	0.00015156	3.482e-06	0.00017647	2.4499e-05	2.7028e-06	
0.00036825	2.053e-05	2.6284e-05	6.6868e-05	0.00015053	3.3939e-06	0.00017484	2.4471e-05	2.6282e-06	
0.00036889	2.0743e-05	2.6873e-05	6.6502e-05	0.0001495	3.306e-06	0.00017323	2.4445e-05	2.5551e-06	
0.00036951	2.0947e-05	2.7416e-05	6.6123e-05	0.00014847	3.2139e-06	0.00017159	2.4414e-05	2.4766e-06	
0.00037012	2.1144e-05	2.7914e-05	6.5732e-05	0.00014741	3.1175e-06	0.00016992	2.4375e-05	2.3924e-06	
0.00037074	2.1342e-05	2.8523e-05	6.5358e-05	0.00014638	3.0221e-06	0.00016828	2.4342e-05	2.311e-06	
0.00037137	2.1538e-05	2.9243e-05	6.5e-05	0.00014536	2.9274e-06	0.00016665	2.4313e-05	2.2316e-06	
0.00037201	2.1735e-05	2.9298e-05	6.466e-05	0.00014435	2.834e-06	0.00016505	2.4291e-05	2.1551e-06	
0.00037266	2.1933e-05	2.9427e-05	6.4339e-05	0.00014337	2.7419e-06	0.00016347	2.4274e-05	2.0816e-06	
0.00037331	2.2131e-05	2.9062e-05	6.4034e-05	0.0001424	2.6506e-06	0.00016191	2.4262e-05	2.0101e-06	
0.00037398	2.2329e-05	2.8799e-05	6.3745e-05	0.00014144	2.5599e-06	0.00016037	2.4255e-05	1.9406e-06	
0.00037465	2.2528e-05	2.7628e-05	6.3475e-05	0.00014051	2.4706e-06	0.00015886	2.4255e-05	1.8738e-06	
0.00037534	2.2726e-05	2.6643e-05	6.322e-05	0.00013959	2.3818e-06	0.00015736	2.4259e-05	1.8087e-06	
0.00037601	2.2917e-05	2.5554e-05	6.295e-05	0.00013865	2.2883e-06	0.00015584	2.4256e-05	1.7377e-06	
0.00037667	2.3099e-05	2.4363e-05	6.2667e-05	0.00013769	2.1904e-06	0.00015428	2.4245e-05	1.661e-06	
0.00037731	2.3273e-05	2.3059e-05	6.2371e-05	0.00013672	2.0881e-06	0.0001527	2.4227e-05	1.5785e-06	
0.00037796	2.3448e-05	2.2e-05	6.2093e-05	0.00013576	1.9869e-06	0.00015115	2.4216e-05	1.4988e-06	
0.00037863	2.3623e-05	2.1116e-05	6.1831e-05	0.00013482	1.8863e-06	0.00014961	2.4209e-05	1.4207e-06	
0.00037927	2.3789e-05	2.0129e-05	6.1554e-05	0.00013386	1.7811e-06	0.00014805	2.4195e-05	1.3367e-06	
0.00037993	2.3957e-05	1.9338e-05	6.1296e-05	0.00013292	1.677e-06	0.00014651	2.4187e-05	1.2552e-06	
0.00038058	2.4116e-05	1.8449e-05	6.1023e-05	0.00013196	1.5654e-06	0.00014493	2.4171e-05	1.3578e-06	
0.00038123	2.4275e-05	1.7722e-05	6.0765e-05	0.00013102	1.4479e-06	0.00014338	2.416e-05	1.4531e-06	
0.00038189	2.4434e-05	1.5362e-05	6.0523e-05	0.00013009	1.331e-06	0.00014185	2.4155e-05	1.5505e-06	
0.00038256	2.4594e-05	1.3393e-05	6.0296e-05	0.00012918	1.2148e-06	0.00014033	2.4154e-05	1.6503e-06	
0.00038324	2.4755e-05	1.1805e-05	6.0087e-05	0.00012828	1.0997e-06	0.00013884	2.416e-05	1.7536e-06	
0.00038394	2.4917e-05	1.0524e-05	5.9896e-05	0.0001274	9.8564e-07	0.00013737	2.4173e-05	1.8607e-06	
0.00038465	2.508e-05	9.4924e-06	5.9723e-05	0.00012654	8.7254e-07	0.00013593	2.4192e-05	1.9717e-06	
0.00038536	2.5245e-05	8.6628e-06	5.9568e-05	0.0001257	7.6032e-07	0.0001345	2.4218e-05	2.0869e-06	
0.00038607	2.5401e-05	7.7332e-06	5.9398e-05	0.00012484	6.4354e-07	0.00013305	2.4235e-05	2.1952e-06	
0.00038678	2.5559e-05	6.9885e-06	5.9246e-05	0.00012399	5.2893e-07	0.00013162	2.426e-05	2.1547e-06	
0.00038751	2.5718e-05	6.3932e-06	5.9112e-05	0.00012317	4.1504e-07	0.00013021	2.4291e-05	2.1167e-06	
0.00038822	2.5868e-05	5.7478e-06	5.8964e-05	0.00012232	4.1766e-07	0.00012878	2.4314e-05	2.0638e-06	
0.00038894	2.6018e-05	5.2136e-06	5.883e-05	0.00012149	4.1861e-07	0.00012736	2.4342e-05	2.0127e-06	
0.00038965	2.616e-05	4.6187e-06	5.8682e-05	0.00012064	4.1617e-07	0.00012591	2.4363e-05	1.9558e-06	
0.00039037	2.6304e-05	4.1433e-06	5.8553e-05	0.00011981	4.1226e-07	0.00012448	2.439e-05	1.9015e-06	
0.00039107	2.6439e-05	3.7923e-06	5.841e-05	0.00011896	4.0691e-07	0.00012303	2.441e-05	1.8499e-06	
0.00039179	2.6561e-05	3.3943e-06	5.8253e-05	0.0001181	3.9808e-07	0.00012161	2.4422e-05	1.7922e-06	
0.0003925	2.6675e-05	2.9441e-06	5.8081e-05	0.00011722	5.0899e-07	0.00012016	2.4426e-05	1.7263e-06	
0.00039322	2.6789e-05	2.5712e-06	5.7924e-05	0.00011635	6.2004e-07	0.00011872	2.4435e-05	1.6634e-06	
0.00039395	2.6904e-05	2.2733e-06	5.7784e-05	0.00011549	7.3179e-07	0.00011731	2.4451e-05	1.603e-06	
0.00039467	2.7011e-05	1.9358e-06	5.763e-05	0.00011462	8.3904e-07	0.00011587	2.4459e-05	1.5366e-06	
0.00039539	2.7119e-05	1.6656e-06	5.7493e-05	0.00011377	9.4703e-07	0.00011445	2.4473e-05	1.4725e-06	
0.00039613	2.7228e-05	1.4498e-06	5.7373e-05	0.00011293	1.0559e-06	0.00011304	2.4494e-05	1.4111e-06	
0.00039686	2.7329e-05	1.2043e-06	5.724e-05	0.00011208	1.1602e-06	0.00011161	2.4507e-05	1.3439e-06	
0.00039759	2.7431e-05	1.0074e-06	5.7123e-05	0.00011124	1.2653e-06	0.00011021	2.4527e-05	1.2788e-06	
0.00039834	2.7534e-05	8.4367e-07	5.702e-05	0.00011041	1.3709e-06	0.00010881	2.4551e-05	1.2148e-06	
0.00039907	2.7627e-05	6.5679e-07	5.6903e-05	0.00010957	1.4718e-06	0.00010739	2.4568e-05	1.1452e-06	
0.00039981	2.7722e-05	5.0071e-07	5.68e-05	0.00010874	1.5731e-06	0.00010598	2.459e-05	1.0767e-06	
0.00040056	2.7817e-05	3.7477e-07	5.6714e-05	0.00010793	1.6755e-06	0.0001046	2.462e-05	1.01e-06	
0.00040133	2.7915e-05	2.7289e-07	5.6645e-05	0.00010713	1.779e-06	0.00010323	2.4656e-05	9.4492e-07	
0.0004021	2.8013e-05	1.9016e-07	5.6593e-05	0.00010635	1.8837e-06	0.00010188	2.4699e-05	8.8136e-07	
0.00040286	2.8103e-05	9.4409e-08	5.6526e-05	0.00010554	1.9837e-06	0.0001005	2.4734e-05	8.1232e-07	
0.00040361	2.8184e-05	8.3536e-08	5.6446e-05	0.00010473	2.0671e-06	9.9099e-05	2.4761e-05	8.7479e-07	
0.00040437	2.8267e-05	7.5103e-08	5.6382e-05	0.00010392	2.1515e-06	9.7714e-05	2.4794e-05	9.3863e-07	
0.00040514	2.8351e-05	6.8697e-08	5.6335e-05	0.00010314	2.237e-06	9.6348e-05	2.4834e-05	1.004e-06	
0.00040592	2.8436e-05	6.3349e-08	5.6301e-05	0.00010236	2.323e-06	9.4995e-05	2.488e-05	1.0702e-06	
0.00040669	2.8512e-05	5.3227e-08	5.6254e-05	0.00010157	2.4043e-06	9.3615e-05	2.4917e-05	1.1309e-06	
0.00040746	2.8588e-05	4.4057e-08	5.622e-05	0.00010079	2.4862e-06	9.2249e-05	2.496e-05	1.1925e-06	
0.00040822	2.8656e-05	3.0417e-08	5.6173e-05	9.9995e-05	2.5636e-06	9.0857e-05	2.4995e-05	1.2488e-06	
0.00040899	2.8725e-05	1.7555e-08	5.614e-05	9.921e-05	2.6416e-06	8.9479e-05	2.5036e-05	1.3061e-06	
0.00040975	2.8785e-05	2.3544e-08	5.6088e-05	9.9251e-05	2.7151e-06	8.8075e-05	2.4785e-05	1.358e-06	
0.00041049	2.8836e-05	2.563e-08	5.6023e-05	9.9276e-05	2.7838e-06	8.6645e-05	2.4524e-05	1.4043e-06	
0.00041121	2.8878e-05	2.3842e-08	5.5943e-05	9.9286e-05	2.8479e-06	8.5187e-05	2.4255e-05	1.4451e-06	
0.00041195	2.8921e-05	2.1539e-08	5.5877e-05	9.9305e-05	2.9126e-06	8.3743e-05	2.3993e-05	1.4868e-06	
0.00041269	2.8964e-05	1.8638e-08	5.5824e-05	9.9332e-05	2.9778e-06	8.2312e-05	2.3737e-05	1.5295e-06	
0.00041345	2.9009e-05	1.5381e-08	5.5788e-05	9.937e-05	3.0442e-06	8.0899e-05	2.3489e-05	1.5739e-06	
0.00041422	2.9055e-05	1.1303e-08	5.5729e-05	9.9393e-05	3.1112e-06	7.9498e-05	2.3233e-05	1.6195e-06	
0.00041497	2.9092e-05	2.2556e-08	5.5657e-05	9.9403e-05	3.1737e-06	7.8072e-05	2.297e-05	1.6597e-06	
0.00041573	2.913e-05	3.4598e-08	5.5602e-05	9.9423e-05	3.2375e-06	7.6663e-05	2.2714e-05	1.7018e-06	
0.00041651	2.9169e-05	4.73e-08	5.5559e-05	9.9452e-05	3.3019e-06	7.5265e-05	2.2464e-05	1.745e-06	
0.00041729	2.9208e-05	6.1052e-08	5.553e-05	9.9489e-05	3.367e-06	7.3879e-05	2.2221e-05	1.7895e-06	
0.00041809	2.9248e-05	7.6273e-08	5.5514e-05	9.9534e-05	3.4328e-06	7.2505e-05	2.1983e-05	1.8351e-06	
0.00041889	2.9289e-05	9.4335e-08	5.5513e-05	9.959e-05	3.4999e-06	7.1145e-05	2.1753e-05	1.8829e-06	
0.00041968	2.9321e-05	1.0703e-07	5.5499e-05	9.9631e-05	3.5623e-06	6.976e-05	2.1515e-05	1.9249e-06	
0.00042048	2.9355e-05	1.229e-07	5.5501e-05	9.9682e-05	3.626e-06	6.839e-05	2.1284e-05	1.9691e-06	
0.0004213	2.9389e-05	1.4158e-07	5.5515e-05	9.9742e-05	3.6905e-06	6.703e-05	2.1058e-05	2.0147e-06	
0.00042209	2.9414e-05	1.5443e-07	5.5517e-05	9.9787e-05	3.7502e-06	6.5645e-05	2.0825e-05	2.0545e-06	
0.0004229	2.944e-05	1.7032e-07	5.5531e-05	9.984e-05	3.8108e-06	6.4271e-05	2.0597e-05	2.0958e-06	
0.00042368	2.9458e-05	1.806e-07	5.5533e-05	9.9879e-05	3.8667e-06	6.5735e-05	2.0361e-05	2.1315e-06	
0.00042448	2.9476e-05	1.9525e-07	5.555e-05	9.9929e-05	3.9242e-06	6.7215e-05	2.0133e-05	2.1696e-06	
0.00042526	2.9487e-05	2.038e-07	5.5555e-05	9.9964e-05	3.9768e-06	6.8669e-05	1.9896e-05	2.2018e-06	
0.00042605	2.9497e-05	2.1582e-07	5.5572e-05	0.00010001	4.0303e-06	7.0134e-05	1.9665e-05	2.2355e-06	
0.00042682	2.95e-05	2.2202e-07	5.5578e-05	0.00010004	4.0792e-06	7.1576e-05	1.9427e-05	2.2637e-06	
0.00042761	2.9502e-05	2.3186e-07	5.5596e-05	0.00010007	4.1289e-06	7.3029e-05	1.9194e-05	2.2934e-06	
0.00042841	2.9507e-05	2.4694e-07	5.563e-05	0.00010012	4.1803e-06	7.4498e-05	1.8968e-05	2.3256e-06	
0.00042919	2.9502e-05	2.5744e-07	5.5651e-05	0.00010015	4.2267e-06	7.5941e-05	1.8733e-05	2.3519e-06	
0.00042998	2.9498e-05	2.7232e-07	5.5685e-05	0.0001002	4.2741e-06	7.7397e-05	1.8505e-05	2.3799e-06	
0.00043079	2.9495e-05	2.9354e-07	5.5735e-05	0.00010025	4.3232e-06	7.887e-05	1.8283e-05	2.4105e-06	
0.0004316	2.9494e-05	2.6588e-07	5.5802e-05	0.00010031	4.374e-06	8.036e-05	1.8067e-05	2.4438e-06	
0.00043243	2.9495e-05	2.4514e-07	5.5885e-05	0.00010039	4.4266e-06	8.1869e-05	1.7859e-05	2.4799e-06	
0.00043328	2.9496e-05	2.291e-07	5.5981e-05	0.00010047	4.4802e-06	8.3391e-05	1.7655e-05	2.518e-06	
0.00043413	2.9499e-05	2.1845e-07	5.6094e-05	0.00010057	4.5357e-06	8.4931e-05	1.7458e-05	2.559e-06	
0.000435	2.9503e-05	2.1274e-07	5.6224e-05	0.00010067	4.5931e-06	8.6491e-05	1.7267e-05	2.6031e-06	
0.00043588	2.9509e-05	2.1173e-07	5.6371e-05	0.00010079	4.6524e-06	8.807e-05	1.7083e-05	2.6503e-06	
0.00043675	2.9506e-05	3.1106e-07	5.6504e-05	0.00010089	4.7066e-06	8.9621e-05	1.6891e-05	2.6912e-06	
0.00043763	2.9505e-05	3.317e-07	5.6654e-05	0.00010101	4.7628e-06	9.1192e-05	1.6704e-05	2.7353e-06	
0.00043849	2.9495e-05	3.4727e-07	5.679e-05	0.00010111	4.814e-06	9.2735e-05	1.651e-05	2.7731e-06	
0.00043936	2.9485e-05	3.1478e-07	5.694e-05	0.00010121	4.6828e-06	9.4294e-05	1.6321e-05	2.8358e-06	
0.00044025	2.9476e-05	2.8895e-07	5.7104e-05	0.00010133	4.5538e-06	9.5867e-05	1.6136e-05	2.9012e-06	
0.00044112	2.9458e-05	2.5511e-07	5.7254e-05	0.00010143	4.4192e-06	9.7413e-05	1.5944e-05	2.96e-06	
0.00044197	2.9432e-05	2.1285e-07	5.7389e-05	0.00010152	4.279e-06	9.8931e-05	1.5744e-05	3.0122e-06	
0.00044284	2.9406e-05	1.7905e-07	5.7542e-05	0.00010161	4.1418e-06	0.00010047	1.555e-05	3.0681e-06	
0.00044372	2.9382e-05	1.5072e-07	5.7709e-05	0.00010172	4.0066e-06	0.00010202	1.5361e-05	3.1268e-06	
0.0004446	2.9358e-05	1.2687e-07	5.7891e-05	0.00010183	3.8735e-06	0.00010359	1.5176e-05	3.1884e-06	
0.0004455	2.9335e-05	1.0669e-07	5.8087e-05	0.00010196	3.7422e-06	0.00010518	1.4995e-05	3.253e-06	
0.00044639	2.9303e-05	8.2142e-08	5.8269e-05	0.00010207	3.6058e-06	0.00010674	1.4807e-05	3.3113e-06	
0.00044728	2.9272e-05	6.2062e-08	5.847e-05	0.00010219	3.4631e-06	0.00010832	1.4625e-05	3.3622e-06	
0.0004482	2.9244e-05	4.5059e-08	5.8688e-05	0.00010232	3.3231e-06	0.00010992	1.4449e-05	3.4173e-06	
0.00044912	2.9217e-05	3.0309e-08	5.8925e-05	0.00010246	3.1858e-06	0.00011154	1.4278e-05	3.4766e-06	
0.00045003	2.9181e-05	4.0505e-08	5.9147e-05	0.00010259	3.0431e-06	0.00011314	1.4099e-05	3.5291e-06	
0.00045093	2.9136e-05	4.7178e-08	5.9355e-05	0.0001027	2.8949e-06	0.00011471	1.3913e-05	3.5747e-06	
0.00045183	2.9092e-05	5.4443e-08	5.9577e-05	0.00010283	2.7486e-06	0.00011629	1.3732e-05	3.6234e-06	
0.00045272	2.904e-05	5.7349e-08	5.9786e-05	0.00010293	2.5968e-06	0.00011785	1.3542e-05	3.6652e-06	
0.00045362	2.8992e-05	9.0404e-08	5.9977e-05	0.00010302	2.4387e-06	0.00011943	1.3345e-05	3.6995e-06	
0.00045454	2.8945e-05	1.286e-07	6.0183e-05	0.00010312	2.2825e-06	0.00012102	1.3153e-05	3.7369e-06	
0.00045544	2.8889e-05	1.594e-07	6.0375e-05	0.00010321	2.3645e-06	0.00012259	1.2955e-05	3.7646e-06	
0.00045635	2.8833e-05	1.9575e-07	6.0581e-05	0.0001033	2.4471e-06	0.00012418	1.2761e-05	3.7954e-06	
0.00045727	2.8779e-05	1.8922e-07	6.0806e-05	0.0001034	2.5308e-06	0.00012579	1.2572e-05	3.8303e-06	
0.00045821	2.8727e-05	1.8695e-07	6.1049e-05	0.00010352	2.6158e-06	0.00012742	1.2389e-05	3.8695e-06	
0.00045916	2.8676e-05	1.8878e-07	6.1311e-05	0.00010365	2.702e-06	0.00012907	1.221e-05	3.913e-06	
0.00046013	2.8626e-05	1.9476e-07	6.1591e-05	0.00010378	2.7895e-06	0.00013075	1.2036e-05	3.9607e-06	
0.00046108	2.8568e-05	1.9478e-07	6.1856e-05	0.00010391	2.8723e-06	0.0001324	1.1855e-05	4.0017e-06	
0.00046201	2.8501e-05	1.8885e-07	6.2107e-05	0.00010402	2.9504e-06	0.00013402	1.1667e-05	4.0358e-06	
0.00046296	2.8434e-05	1.8598e-07	6.2374e-05	0.00010413	3.0291e-06	0.00013566	1.1483e-05	4.0731e-06	
0.00046389	2.8359e-05	1.7722e-07	6.2625e-05	0.00010423	3.1031e-06	0.00013727	1.1291e-05	4.1037e-06	
0.0004648	2.8275e-05	1.6244e-07	6.2862e-05	0.00010432	3.1725e-06	0.00013885	1.1093e-05	4.1275e-06	
0.00046573	2.8192e-05	1.5079e-07	6.3115e-05	0.00010442	3.2425e-06	0.00014045	1.0898e-05	4.1544e-06	
0.00046666	2.8109e-05	1.4283e-07	6.3385e-05	0.00010452	3.3138e-06	0.00014207	1.0708e-05	4.1855e-06	
0.00046762	2.8028e-05	1.3823e-07	6.3675e-05	0.00010464	3.3864e-06	0.00014372	1.0522e-05	4.2211e-06	
0.00046858	2.7949e-05	1.3679e-07	6.3984e-05	0.00010477	3.4606e-06	0.00014539	1.034e-05	4.2611e-06	
0.00046956	2.787e-05	1.376e-07	6.4309e-05	0.00010491	3.5356e-06	0.00014708	1.0162e-05	4.3046e-06	
0.00047052	2.7782e-05	1.329e-07	6.4618e-05	0.00010503	3.6057e-06	0.00014874	9.9771e-06	4.341e-06	
0.0004715	2.7694e-05	1.3051e-07	6.4945e-05	0.00010516	3.6781e-06	0.00015042	9.7952e-06	4.1594e-06	
0.00047245	2.7598e-05	1.2257e-07	6.5255e-05	0.00010528	3.7425e-06	0.00015207	9.6064e-06	4.3147e-06	
0.00047342	2.7503e-05	1.1775e-07	6.5586e-05	0.00010541	3.8085e-06	0.00015374	9.422e-06	4.4775e-06	
0.00047441	2.741e-05	1.1583e-07	6.5937e-05	0.00010555	3.8762e-06	0.00015545	9.242e-06	4.6482e-06	
0.00047541	2.7318e-05	7.6272e-08	6.5398e-05	0.0001057	3.9457e-06	0.00015718	9.0661e-06	4.8272e-06	
0.00047639	2.7217e-05	8.3601e-08	6.4841e-05	0.00010584	4.0101e-06	0.00015887	8.8834e-06	4.9973e-06	
0.00047736	2.7108e-05	8.6201e-08	6.4268e-05	0.00010596	4.0698e-06	0.00016054	8.6942e-06	5.1592e-06	
0.00047835	2.7001e-05	9.0934e-08	6.3719e-05	0.00010609	4.1313e-06	0.00016224	8.5092e-06	5.3295e-06	
0.00047934	2.6894e-05	9.7235e-08	6.319e-05	0.00010624	4.1939e-06	0.00016396	8.3272e-06	5.5066e-06	
0.00048032	2.6778e-05	9.867e-08	6.2645e-05	0.00010636	4.2517e-06	0.00016565	8.1388e-06	5.6753e-06	
0.00048132	2.6664e-05	1.0253e-07	6.2123e-05	0.0001065	4.3114e-06	0.00016737	7.9544e-06	5.8528e-06	
0.00048233	2.6551e-05	1.0902e-07	6.1624e-05	0.00010666	4.3729e-06	0.00016911	7.7739e-06	6.0407e-06	
0.00048333	2.643e-05	2.0387e-07	6.111e-05	0.0001068	4.4297e-06	0.00017083	7.5872e-06	6.2198e-06	
0.0004843	2.63e-05	2.8096e-07	6.0579e-05	0.00010692	4.4904e-06	0.00017251	7.3936e-06	6.4119e-06	
0.0004853	2.6171e-05	3.7361e-07	6.0066e-05	0.00010705	4.5447e-06	0.00017422	7.2029e-06	6.5922e-06	
0.00048627	2.6033e-05	4.5298e-07	5.9537e-05	0.00010717	4.594e-06	0.00017589	7.0054e-06	6.7631e-06	
0.00048726	2.5896e-05	5.5193e-07	5.9031e-05	0.00010729	4.6451e-06	0.0001776	6.8118e-06	6.9436e-06	
0.00048826	2.576e-05	6.752e-07	5.8546e-05	0.00010743	4.6982e-06	0.00017933	6.6219e-06	7.1339e-06	
0.00048928	2.5626e-05	8.287e-07	5.8083e-05	0.00010759	4.7532e-06	0.00018109	6.4356e-06	7.3345e-06	
0.00049031	2.5492e-05	1.013e-06	5.7637e-05	0.00010775	4.8095e-06	0.00018287	6.2518e-06	7.5436e-06	
0.00049133	2.535e-05	1.1762e-06	5.7176e-05	0.00010789	4.861e-06	0.00018463	6.0619e-06	7.7435e-06	
0.00049236	2.5209e-05	1.3805e-06	5.6737e-05	0.00010805	4.9145e-06	0.00018641	5.8754e-06	7.9543e-06	
0.00049341	2.507e-05	1.6361e-06	5.6318e-05	0.00010822	4.7616e-06	0.00018823	5.6922e-06	8.1859e-06	
0.00049447	2.4932e-05	1.9553e-06	5.5919e-05	0.00010841	4.612e-06	0.00019007	5.5123e-06	8.4297e-06	
0.00049554	2.4794e-05	2.3396e-06	5.5537e-05	0.0001086	4.4649e-06	0.00019194	5.3346e-06	8.6838e-06	
0.00049663	2.4656e-05	2.4433e-06	5.517e-05	0.0001088	4.3201e-06	0.00019383	5.159e-06	8.9486e-06	
0.00049773	2.4519e-05	2.4094e-06	5.4823e-05	0.00010902	4.1784e-06	0.00019576	4.9863e-06	9.2272e-06	
0.00049882	2.4374e-05	2.3664e-06	5.4462e-05	0.00010922	4.0315e-06	0.00019765	4.8077e-06	9.4951e-06	
0.00049992	2.4231e-05	2.3464e-06	5.412e-05	0.00010943	3.8876e-06	0.00019958	4.6319e-06	9.7771e-06	
0.000501	2.4079e-05	2.3159e-06	5.3764e-05	0.00010963	4.0419e-06	0.00020147	4.4503e-06	1.0037e-05	
0.0005021	2.3927e-05	2.1068e-06	5.3423e-05	0.00010984	4.1986e-06	0.00020339	4.2706e-06	1.0309e-05	
0.00050319	2.3767e-05	1.8706e-06	5.3069e-05	0.00011003	4.3499e-06	0.00020528	4.0849e-06	1.057e-05	
0.00050429	2.3608e-05	1.6832e-06	5.2734e-05	0.00011024	4.5045e-06	0.00020721	3.9021e-06	1.0845e-05	
0.0005054	2.3449e-05	1.5294e-06	5.2414e-05	0.00011045	4.6635e-06	0.00020916	3.721e-06	1.0784e-05	
0.00050649	2.3282e-05	1.3521e-06	5.2085e-05	0.00011065	4.8167e-06	0.00021107	3.5338e-06	1.0713e-05	
0.0005076	2.3116e-05	1.2116e-06	5.1773e-05	0.00011087	4.9734e-06	0.00021302	3.3492e-06	1.0652e-05	
0.00050873	2.295e-05	1.0965e-06	5.1477e-05	0.00011109	5.1328e-06	0.00021499	3.1662e-06	1.0598e-05	
0.00050983	2.2775e-05	9.6256e-07	5.1166e-05	0.00011129	5.2862e-06	0.00021694	2.9771e-06	1.0535e-05	
0.00051095	2.2601e-05	8.5665e-07	5.0872e-05	0.00011151	5.4434e-06	0.00021891	2.7905e-06	1.0481e-05	
0.00051209	2.2428e-05	5.0414e-07	5.0593e-05	0.00011174	5.6033e-06	0.00022091	2.6054e-06	1.0434e-05	
0.00051321	2.2246e-05	4.6165e-07	5.03e-05	0.00011195	5.7573e-06	0.00022288	2.4143e-06	1.0378e-05	
0.00051434	2.2065e-05	4.301e-07	5.0024e-05	0.00011218	5.9152e-06	0.00022488	2.2254e-06	1.0331e-05	
0.00051546	2.2953e-05	3.8429e-07	4.9714e-05	0.00011234	6.0783e-06	0.00022685	2.2941e-06	1.0294e-05	
0.00051656	2.383e-05	4.3334e-07	4.9389e-05	0.00011249	6.2354e-06	0.00022879	2.3578e-06	1.0248e-05	
0.00051765	2.4696e-05	4.759e-07	4.9051e-05	0.00011263	6.3843e-06	0.0002307	2.4167e-06	1.089e-05	
0.00051875	2.557e-05	4.5482e-07	4.8731e-05	0.00011277	6.5369e-06	0.00023264	2.4756e-06	1.1561e-05	
0.00051984	2.6433e-05	4.2609e-07	4.8398e-05	0.0001129	6.684e-06	0.00023454	2.5298e-06	1.2215e-05	
0.00052093	2.7301e-05	4.0315e-07	4.8076e-05	0.00011304	6.8333e-06	0.00023647	2.5832e-06	1.289e-05	
0.00052204	2.8171e-05	3.8498e-07	4.7765e-05	0.00011319	6.9846e-06	0.00023842	2.6357e-06	1.3585e-05	
0.00052316	2.9047e-05	3.7203e-07	4.7467e-05	0.00011335	7.1385e-06	0.0002404	2.6875e-06	1.4305e-05	
0.00052428	2.9925e-05	3.6256e-07	4.7178e-05	0.00011351	7.2941e-06	0.00024239	2.7383e-06	1.5046e-05	
0.00052542	3.0806e-05	3.562e-07	4.6898e-05	0.00011367	7.4513e-06	0.0002444	2.7879e-06	1.5806e-05	
0.00052654	3.1679e-05	3.4489e-07	4.661e-05	0.00011383	7.604e-06	0.00024639	2.8334e-06	1.6554e-05	
0.00052767	3.2556e-05	3.3729e-07	4.6331e-05	0.00011399	7.759e-06	0.0002484	2.878e-06	1.7324e-05	
0.00052881	3.3435e-05	3.3221e-07	4.606e-05	0.00011415	7.9153e-06	0.00025042	2.9214e-06	1.8115e-05	
0.00052993	3.4307e-05	3.2256e-07	4.5781e-05	0.00011431	8.0674e-06	0.00025243	2.9607e-06	1.8894e-05	
0.00053107	3.5182e-05	3.1609e-07	4.5512e-05	0.00011447	8.2215e-06	0.00025445	2.999e-06	1.9695e-05	
0.0005322	3.6049e-05	3.0542e-07	4.5235e-05	0.00011462	8.3717e-06	0.00025645	3.0334e-06	2.0487e-05	
0.00053333	3.692e-05	2.977e-07	4.4968e-05	0.00011478	8.5237e-06	0.00025848	3.0668e-06	2.1302e-05	
0.00053447	3.7793e-05	2.9193e-07	4.4707e-05	0.00011494	8.6771e-06	0.00026051	3.0988e-06	2.2136e-05	
0.00053561	3.8659e-05	2.8211e-07	4.4439e-05	0.00011509	8.8265e-06	0.00026253	3.127e-06	2.2961e-05	
0.00053674	3.9528e-05	2.7491e-07	4.418e-05	0.00011525	8.9779e-06	0.00026457	3.1541e-06	2.3809e-05	
0.00053789	4.0399e-05	2.6943e-07	4.3927e-05	0.00011541	9.1305e-06	0.00026662	3.1798e-06	2.4676e-05	
0.00053904	4.1272e-05	2.6557e-07	4.3681e-05	0.00011558	9.2844e-06	0.00026869	3.204e-06	2.5564e-05	
0.0005402	4.2147e-05	2.6328e-07	4.3441e-05	0.00011575	9.4395e-06	0.00027077	3.2269e-06	2.6473e-05	
0.00054135	4.3015e-05	2.5708e-07	4.3195e-05	0.00011591	9.5908e-06	0.00027283	3.246e-06	2.7372e-05	
0.0005425	4.3885e-05	2.5241e-07	4.2955e-05	0.00011607	9.7434e-06	0.00027491	3.2636e-06	2.8292e-05	
