Zonotrichia_albicollis	Upupa_epops	Tyto_alba	Tinamus_guttatus	Tauraco_erythrolophus	Taeniopygia_guttata	Struthio_camelus	Strigops_habroptila	Stachyridopsis_ruficeps	Spheniscus_demersus	Serinus_canaria	Rhea_americana	Pygoscelis_adeliae	Pterocles_gutturalis	Podilymbus_podiceps	Phoenicopterus_ruber	Phalacrocorax_carbo	Phaethon_lepturus	Passer_domesticus	Parus_major	Oxyura_jamaicensis	Oriolus_oriolus	Opisthocomus_hoazin	Nothoprocta_perdicaria	Nipponia_nippon	Nettapus_auritus	Nestor_notabilis	Mesitornis_unicolor	Merops_nubicus	Melopsittacus_undulatus	Manacus_vitellinus	Malurus_cyaneus	Lonchura_striata	Leptosomus_discolor	Haliaeetus_leucocephalus	Gymnogyps_californianus	Geospiza_fortis	Geococcyx_californianus	Gavia_stellata	Galbula_dea	Fulmarus_glacialis	Ficedula_albicollis	Falco_tinnunculus	Falco_peregrinus	Egretta_garzetta	Dryobates_pubescens	Dromaius_novaehollandiae	Cygnus_olor	Cygnus_atratus	Cuculus_canorus	Corythaeola_cristata	Corvus_moneduloides	Corvus_brachyrhynchos	Columba_livia	Coloeus_monedula	Cnemophilus_loriae	Ciconia_maguari	Chloebia_gouldiae	Chlamydotis_macqueenii	Cathartes_aura	Casuarius_casuarius	Cariama_cristata	Camarhynchus_parvulus	Calypte_anna	Calidris_pugnax	Cairina_moschata	Buteo_japonicus	Buceros_rhinoceros	Branta_canadensis	Aythya_fuligula	Asarcornis_scutulata	Aquila_chrysaetos	Apteryx_rowi	Apteryx_australis	Aptenodytes_forsteri	Apaloderma_vittatum	Antrostomus_carolinensis	Anser_cygnoides	Anser_brachyrhynchus	Anseranas_semipalmata	Anas_platyrhynchos	Acanthisitta_chloris	
0.98602	3.1575e-07	1.5163e-05	0.54607	0.00032656	0.00068224	0.00061996	3.624e-05	1.1934e-06	6.4916e-05	5.2563e-06	5.4038e-06	4.6826e-06	3.4414e-06	9.5905e-07	0.001121	7.3499e-05	3.1845e-06	9.099e-07	1.1999e-05	5.0601e-06	1.1699e-05	8.2527e-05	0.9564	6.355e-06	1.1367e-06	0.00037946	1.0487e-05	9.0482e-06	1.099e-07	1.4538e-05	1.2143e-05	0.0010911	4.0961e-06	0.7883	0.004235	0.0020591	3.9929e-07	5.1844e-06	2.9087e-06	6.2439e-06	0.00010153	0.0084037	0.00013352	7.2011e-07	1.1029e-06	0.00026822	0.0011673	1.7908e-05	1.8167e-05	0.0002974	0.00074079	0.01	3.0115e-08	0.02117	5.237e-06	7.2652e-06	0.00031937	5.9295e-07	0.96349	3.6146e-05	1.3814e-05	0.0070244	9.3525e-07	2.0926e-07	0.0024727	0.0016735	0.00023437	0.0031088	0.0029945	0.0014616	0.00022329	0.010636	0.0073674	0.0085372	1.306e-05	9.5368e-07	0.00012777	0.0061396	9.9735e-06	0.0010054	1.5548e-07	
0.98603	3.7271e-07	1.5073e-05	0.54856	0.00032326	0.00068339	0.00060995	3.5695e-05	1.2401e-06	6.5659e-05	5.1636e-06	4.7966e-06	4.7588e-06	3.5418e-06	9.7509e-07	0.0011224	7.1137e-05	3.233e-06	8.4885e-07	1.2217e-05	5.169e-06	1.1757e-05	8.1103e-05	0.95663	6.3574e-06	1.0315e-06	0.00038025	1.0522e-05	9.3062e-06	1.2065e-07	1.4855e-05	1.2376e-05	0.0010895	4.0805e-06	0.78798	0.0042387	0.0020558	3.7523e-07	5.1988e-06	2.9101e-06	5.3871e-06	0.00010286	0.0083853	0.00013354	7.007e-07	1.0852e-06	0.00026831	0.0011678	1.7213e-05	1.7954e-05	0.00029826	0.00073841	0.01	2.401e-08	0.021177	5.1787e-06	7.1336e-06	0.00031857	6.0006e-07	0.96363	3.5596e-05	1.462e-05	0.0070234	9.9217e-07	2.0518e-07	0.002503	0.0016767	0.000236	0.0031005	0.0029927	0.0014628	0.00022163	0.010638	0.0073678	0.0085529	1.3383e-05	9.5994e-07	0.00012704	0.0061401	1.0051e-05	0.0010115	1.7249e-07	
0.98603	4.2244e-07	1.4971e-05	0.55092	0.00031987	0.00068452	0.00059951	3.513e-05	1.2811e-06	6.6382e-05	5.0613e-06	4.151e-06	4.823e-06	3.6343e-06	9.8682e-07	0.0011237	6.8637e-05	3.2765e-06	7.6608e-07	1.2418e-05	5.2696e-06	1.1795e-05	7.9615e-05	0.9568	6.3532e-06	9.1842e-07	0.00038099	1.0543e-05	9.5349e-06	1.2863e-07	1.5147e-05	1.2591e-05	0.0010877	4.0568e-06	0.78766	0.0042423	0.0020525	3.4654e-07	5.2048e-06	2.8959e-06	4.5025e-06	0.00010411	0.0083668	0.00013353	6.7778e-07	1.0631e-06	0.00026838	0.0011683	1.6507e-05	1.7714e-05	0.00029908	0.00073599	0.01	1.672e-08	0.021185	5.1095e-06	6.984e-06	0.00031774	6.0276e-07	0.96376	3.5038e-05	1.5383e-05	0.0070224	1.0394e-06	1.9859e-07	0.0025328	0.0016798	0.00023744	0.0030922	0.0029908	0.0014639	0.00021995	0.01064	0.0073681	0.0085682	1.3674e-05	9.6212e-07	0.00012631	0.0061406	1.0111e-05	0.0010175	1.8564e-07	
0.98603	4.6505e-07	1.4855e-05	0.55372	0.00031636	0.00068561	0.00058859	3.4544e-05	1.3164e-06	6.7085e-05	4.9489e-06	3.4616e-06	4.875e-06	3.7189e-06	9.9411e-07	0.0011248	6.5982e-05	3.3149e-06	1.0334e-06	1.2601e-05	5.3616e-06	1.181e-05	7.8054e-05	0.95715	6.3423e-06	7.9722e-07	0.00038168	1.0548e-05	9.7344e-06	1.338e-07	1.5414e-05	1.2787e-05	0.0010859	4.0246e-06	0.78734	0.0042459	0.0020491	3.1288e-07	5.2023e-06	2.8657e-06	3.5884e-06	0.00010527	0.0083481	0.00013351	6.5107e-07	1.0361e-06	0.00026843	0.0011687	1.6726e-05	1.7445e-05	0.00029987	0.00073355	0.01	8.1832e-09	0.021192	5.0288e-06	6.8153e-06	0.00031687	6.0087e-07	0.96389	3.4473e-05	1.6102e-05	0.0070213	1.0769e-06	1.8934e-07	0.0025696	0.0016828	0.00023868	0.0030838	0.0029889	0.001465	0.00021826	0.010643	0.0073684	0.0085831	1.3931e-05	9.6006e-07	0.00012556	0.006141	1.0153e-05	0.0010184	1.9499e-07	
0.98602	5.0091e-07	1.4725e-05	0.55635	0.00031275	0.00068668	0.00057717	3.3936e-05	1.346e-06	6.7767e-05	4.8263e-06	3.4807e-06	4.9146e-06	3.7955e-06	9.9692e-07	0.0011259	6.3162e-05	3.348e-06	1.2742e-06	1.2767e-05	5.443e-06	1.1804e-05	7.6407e-05	0.95743	6.3245e-06	8.5824e-07	0.00038231	1.0539e-05	9.906e-06	2.1744e-07	1.5658e-05	1.2964e-05	0.001084	3.9838e-06	0.78701	0.0042494	0.0020458	2.7401e-07	5.191e-06	2.819e-06	3.5519e-06	0.00010636	0.0083294	0.00013346	6.2044e-07	1.004e-06	0.00026846	0.001169	1.6937e-05	1.7147e-05	0.00030063	0.00073107	0.01	8.4239e-09	0.0212	4.9365e-06	6.6267e-06	0.00031597	5.9435e-07	0.96402	3.3899e-05	1.6778e-05	0.0070203	1.1046e-06	1.7734e-07	0.0026057	0.0016857	0.00023973	0.0030754	0.0029871	0.0014662	0.00021654	0.010645	0.0073687	0.0085975	1.4157e-05	9.5374e-07	0.0001248	0.0061415	1.0175e-05	0.0010191	2.0068e-07	
0.98603	5.4621e-07	1.4616e-05	0.55929	0.00030934	0.00068779	0.00056667	3.3357e-05	1.3804e-06	6.8481e-05	4.7127e-06	3.5147e-06	4.9621e-06	3.8834e-06	1.0028e-06	0.0011271	6.0636e-05	3.3869e-06	1.5187e-06	1.2952e-05	5.5319e-06	1.1818e-05	7.4896e-05	0.95786	6.3131e-06	9.1987e-07	0.00038304	1.0549e-05	1.0126e-05	3.0755e-07	1.5943e-05	1.3161e-05	0.0010822	3.9525e-06	0.7867	0.004253	0.0020425	2.3997e-07	5.1856e-06	2.7856e-06	3.5171e-06	0.00010758	0.008311	0.00013343	5.9424e-07	9.7826e-07	0.00026851	0.0011694	1.7149e-05	1.6883e-05	0.00030144	0.00072863	0.01	8.3578e-09	0.021208	4.8551e-06	6.4613e-06	0.00031513	5.9191e-07	0.96415	3.3332e-05	1.7501e-05	0.0070192	1.142e-06	1.6775e-07	0.0026429	0.0016888	0.00024113	0.0030671	0.0029852	0.0014673	0.00021485	0.010647	0.0073691	0.0086126	1.4431e-05	9.4967e-07	0.00012405	0.006142	1.0217e-05	0.00102	2.1117e-07	
0.98603	5.8367e-07	1.4491e-05	0.56205	0.0003058	0.00068886	0.00055563	3.2754e-05	1.4086e-06	6.9172e-05	4.5882e-06	3.5265e-06	4.9963e-06	3.9623e-06	1.0039e-06	0.0011282	5.7931e-05	3.42e-06	1.7352e-06	1.3117e-05	5.6114e-06	1.1809e-05	7.329e-05	0.9582	6.2942e-06	9.7391e-07	0.0003837	1.0542e-05	1.0313e-05	3.9093e-07	1.6201e-05	1.3338e-05	0.0010803	3.9117e-06	0.78637	0.0042565	0.0020391	2.0047e-07	5.1709e-06	2.7346e-06	3.4664e-06	0.0001087	0.0082924	0.00013337	5.6384e-07	9.4708e-07	0.00026854	0.0011698	1.7353e-05	1.6587e-05	0.00030221	0.00072616	0.01	1.753e-08	0.021215	4.7612e-06	6.2834e-06	0.00031424	5.8447e-07	0.96428	3.2756e-05	1.8177e-05	0.0070182	1.1686e-06	1.5525e-07	0.0026794	0.0016918	0.00024232	0.0030587	0.0029833	0.0014685	0.00021314	0.010649	0.0073694	0.0086273	1.467e-05	9.4105e-07	0.00012328	0.0061424	1.0239e-05	0.0010208	3.1486e-07	
0.98603	6.1368e-07	1.4351e-05	0.56462	0.00030214	0.00068991	0.000544	3.3072e-05	1.4305e-06	6.984e-05	4.4526e-06	3.516e-06	5.0171e-06	4.0325e-06	1.0001e-06	0.0011292	5.5036e-05	3.4475e-06	1.9238e-06	1.3263e-05	5.6815e-06	1.1775e-05	7.1594e-05	0.95847	6.2679e-06	1.0204e-06	0.00038406	1.0526e-05	1.0469e-05	4.5608e-07	1.6432e-05	1.3493e-05	0.0010783	3.8615e-06	0.78605	0.00426	0.0020357	1.5521e-07	5.1468e-06	2.6657e-06	4.0926e-06	0.00010974	0.0082737	0.00013329	5.2908e-07	9.1027e-07	0.00026854	0.0011701	1.7548e-05	1.6259e-05	0.00030294	0.00072365	0.01	2.5683e-08	0.021222	4.6545e-06	6.0839e-06	0.00031332	5.7196e-07	0.96441	3.2172e-05	1.8805e-05	0.0070171	1.1886e-06	1.3973e-07	0.0027154	0.0016947	0.00024339	0.0030503	0.0029814	0.0014696	0.00021141	0.010651	0.0073697	0.0086415	1.4872e-05	9.2782e-07	0.00012249	0.0061428	1.0247e-05	0.0010215	4.0163e-07	
0.98605	6.5485e-07	1.4235e-05	0.56755	0.00029872	0.000691	0.00053347	3.2728e-05	1.4585e-06	7.0546e-05	4.3283e-06	3.5245e-06	5.0481e-06	4.1161e-06	1.0003e-06	0.0011304	5.2492e-05	3.4818e-06	2.1195e-06	1.3432e-05	5.7609e-06	1.1767e-05	7.006e-05	0.9589	6.2493e-06	1.0684e-06	0.00038452	1.0533e-05	1.0682e-05	5.2797e-07	1.6711e-05	1.3673e-05	0.0010765	3.8228e-06	0.78573	0.0042636	0.0020324	1.16e-07	5.1301e-06	2.6136e-06	4.7439e-06	0.00011093	0.0082552	0.00013321	4.9976e-07	8.8111e-07	0.00026858	0.0011705	1.7747e-05	1.5971e-05	0.00030374	0.00072119	0.01	3.4533e-08	0.02123	4.5613e-06	5.912e-06	0.00031247	5.6455e-07	0.96455	3.1596e-05	1.949e-05	0.0070161	1.2207e-06	1.2725e-07	0.0027526	0.0016977	0.00024489	0.0030419	0.0029796	0.0014707	0.00020972	0.010653	0.00737	0.0086566	1.4643e-05	9.1758e-07	0.00012171	0.0061433	1.028e-05	0.0010223	5.2295e-07	
0.98605	6.8819e-07	1.4105e-05	0.57029	0.00029518	0.00069206	0.00052239	3.2364e-05	1.4802e-06	7.1229e-05	4.5922e-06	3.5108e-06	5.0658e-06	4.1908e-06	9.9567e-07	0.0011315	4.9768e-05	3.5104e-06	2.2869e-06	1.3581e-05	5.8309e-06	1.1728e-05	6.844e-05	0.95926	6.2234e-06	1.1088e-06	0.00038492	1.0524e-05	1.0862e-05	5.9374e-07	1.6963e-05	1.3833e-05	0.0010746	3.7747e-06	0.78541	0.0042672	0.002029	1.2331e-07	5.1041e-06	2.5438e-06	5.3685e-06	0.00011203	0.0082366	0.00013312	4.6623e-07	8.4653e-07	0.0002686	0.0011709	1.7937e-05	1.5643e-05	0.00030449	0.00071877	0.01	4.1956e-08	0.021238	4.4555e-06	5.7189e-06	0.00031157	5.5213e-07	0.96468	3.1012e-05	2.0127e-05	0.007015	1.2419e-06	1.1186e-07	0.0027891	0.0017007	0.00024616	0.0030336	0.0029777	0.0014719	0.000208	0.010655	0.0073703	0.0086712	1.4377e-05	9.0279e-07	0.00012092	0.0061437	1.0292e-05	0.0010231	6.2452e-07	
0.98605	6.8904e-07	1.3998e-05	0.57341	0.00029134	0.00069309	0.00048765	3.2028e-05	1.4958e-06	7.1951e-05	4.8419e-06	3.5161e-06	5.0936e-06	4.2793e-06	9.9497e-07	0.0011329	4.7373e-05	3.5461e-06	2.4264e-06	1.3712e-05	5.9103e-06	1.1664e-05	6.6977e-05	0.95978	6.2052e-06	1.1507e-06	0.00038304	1.0142e-05	1.1103e-05	6.667e-07	1.7181e-05	1.3971e-05	0.0010727	3.7379e-06	0.7851	0.0042708	0.0020257	1.3249e-07	5.0856e-06	2.4924e-06	6.019e-06	0.00011303	0.0082183	0.00013304	4.3783e-07	8.1926e-07	0.00026865	0.0011713	1.813e-05	1.5355e-05	0.00030514	0.00071632	0.01	5.0149e-08	0.021245	4.3369e-06	5.5526e-06	0.00031064	5.4471e-07	0.96482	3.0436e-05	2.0823e-05	0.007014	1.2755e-06	9.9275e-08	0.0028269	0.0017038	0.00024615	0.0030253	0.0029758	0.001473	0.00020632	0.010657	0.0073707	0.0086868	1.417e-05	8.9095e-07	0.00012012	0.0061442	1.0328e-05	0.001024	6.9964e-07	
0.98604	6.8416e-07	1.3878e-05	0.57634	0.00028739	0.00069408	0.00045137	3.1673e-05	1.5056e-06	7.2651e-05	5.0789e-06	3.5008e-06	5.1091e-06	4.3596e-06	9.898e-07	0.0011341	4.4829e-05	3.5764e-06	2.5395e-06	1.3824e-05	5.981e-06	1.1578e-05	6.5441e-05	0.96023	6.1801e-06	1.1854e-06	0.00038109	9.7355e-06	1.1313e-05	7.339e-07	1.7377e-05	1.4091e-05	0.0010706	3.6927e-06	0.78479	0.0042745	0.0020223	1.3836e-07	5.0584e-06	2.4249e-06	6.6446e-06	0.00011396	0.0081999	0.00013294	4.7392e-07	7.8726e-07	0.00026867	0.0011717	1.8315e-05	1.5039e-05	0.00030574	0.00071383	0.01	5.6971e-08	0.021253	4.2063e-06	5.3675e-06	0.00030967	5.3273e-07	0.96496	2.9853e-05	2.1474e-05	0.007013	1.2991e-06	1.1616e-07	0.0028642	0.0017068	0.00024598	0.003017	0.0029739	0.0014741	0.00020462	0.010659	0.007371	0.0087019	1.3931e-05	8.7488e-07	0.00011932	0.0061447	1.0347e-05	0.0010248	7.6273e-07	
0.98603	6.7352e-07	1.3743e-05	0.57975	0.00028332	0.00069505	0.00041798	3.1496e-05	1.5098e-06	7.3331e-05	5.3035e-06	3.5005e-06	5.1122e-06	4.4317e-06	9.8017e-07	0.0011352	4.2129e-05	3.6016e-06	2.6265e-06	1.392e-05	6.0594e-06	1.1469e-05	6.3829e-05	0.95985	6.1482e-06	1.2208e-06	0.00037988	9.3033e-06	1.1506e-05	7.4038e-07	1.7551e-05	1.4192e-05	0.0010684	3.6389e-06	0.78447	0.004278	0.0020189	1.4006e-07	5.0226e-06	2.3413e-06	7.2455e-06	0.00011481	0.0081814	0.00013281	5.061e-07	7.5038e-07	0.00026873	0.0011721	1.8502e-05	1.5708e-05	0.00030632	0.00071132	0.01	6.2445e-08	0.021261	4.0638e-06	5.1633e-06	0.00030866	5.1614e-07	0.96509	2.9276e-05	2.2082e-05	0.0070119	1.3126e-06	1.3032e-07	0.0029025	0.0017097	0.00024566	0.0030087	0.0029721	0.0014753	0.0002029	0.010661	0.0073713	0.0087165	1.366e-05	8.5454e-07	0.00011851	0.0061452	1.0387e-05	0.0010258	8.1516e-07	
0.986	6.6956e-07	1.3627e-05	0.58351	0.00027946	0.00069598	0.00038708	3.1335e-05	1.5086e-06	7.4042e-05	5.5166e-06	3.5139e-06	5.1224e-06	4.5149e-06	9.7394e-07	0.0011314	3.9693e-05	3.6321e-06	2.6883e-06	1.3999e-05	6.1451e-06	1.134e-05	6.2343e-05	0.95961	6.1221e-06	1.2567e-06	0.00037877	8.908e-06	1.1749e-05	7.4952e-07	1.7841e-05	1.4276e-05	0.0010662	3.5938e-06	0.78416	0.0042816	0.0020155	1.4292e-07	4.992e-06	2.2695e-06	7.8657e-06	0.0001156	0.008163	0.0001327	5.4259e-07	7.1912e-07	0.00026875	0.0011726	1.8691e-05	1.6427e-05	0.00030694	0.00070878	0.01	6.8405e-08	0.021268	3.9097e-06	4.9796e-06	0.00030762	5.0326e-07	0.96523	2.869e-05	2.2735e-05	0.0070108	1.3355e-06	1.4681e-07	0.0029418	0.0017128	0.0002456	0.0030005	0.0029702	0.0014765	0.00020121	0.010664	0.0073717	0.0087319	1.3434e-05	8.3619e-07	0.0001177	0.0061457	1.0446e-05	0.0010269	8.2025e-07	
0.986	6.6941e-07	1.3523e-05	0.58753	0.00027573	0.00069695	0.00035773	3.1184e-05	1.5095e-06	7.4772e-05	5.7367e-06	3.5334e-06	5.1356e-06	4.6051e-06	9.6889e-07	0.0011277	3.7413e-05	3.6657e-06	2.7457e-06	1.4088e-05	6.2347e-06	1.1221e-05	6.0932e-05	0.95944	6.099e-06	1.2914e-06	0.00037772	8.5343e-06	1.2027e-05	7.5984e-07	1.816e-05	1.437e-05	0.001064	3.5534e-06	0.78386	0.0042853	0.0020121	1.4597e-07	4.9636e-06	2.2031e-06	8.496e-06	0.00011645	0.0081449	0.00013258	5.8179e-07	6.9087e-07	0.0002688	0.0011731	1.8879e-05	1.7176e-05	0.00030759	0.00070626	0.01	7.448e-08	0.021275	3.7618e-06	4.807e-06	0.00030662	4.9212e-07	0.96537	2.8108e-05	2.3414e-05	0.0070098	1.3637e-06	1.6468e-07	0.0029819	0.001716	0.00024572	0.0029924	0.0029684	0.0014776	0.00019954	0.010666	0.0073722	0.0087478	1.3235e-05	8.1842e-07	0.00011689	0.0061463	1.0516e-05	0.001028	8.3101e-07	
0.986	6.7375e-07	1.3432e-05	0.59146	0.00027214	0.00069794	0.00032789	3.1045e-05	1.5131e-06	7.5526e-05	5.9655e-06	3.5399e-06	5.1527e-06	4.7039e-06	9.654e-07	0.0011243	3.53e-05	3.7031e-06	2.8004e-06	1.4188e-05	6.3291e-06	1.1115e-05	5.9604e-05	0.95925	6.0797e-06	1.3254e-06	0.00037674	8.184e-06	1.235e-05	7.7176e-07	1.8026e-05	1.4475e-05	0.001062	3.5185e-06	0.78356	0.0042891	0.0020087	1.4948e-07	4.9382e-06	2.1431e-06	9.1393e-06	0.00011739	0.0081268	0.00013247	6.2446e-07	6.6594e-07	0.00026883	0.0011736	1.9068e-05	1.7963e-05	0.00030829	0.00070376	0.01	8.0812e-08	0.021283	3.6209e-06	4.6468e-06	0.00030565	4.8308e-07	0.96552	2.752e-05	2.4127e-05	0.0070087	1.3985e-06	1.8446e-07	0.0030228	0.0017192	0.00024604	0.0029843	0.0029666	0.0014788	0.0001979	0.010668	0.0073726	0.0087643	1.3065e-05	8.0151e-07	0.00011607	0.0061469	1.06e-05	0.0010293	8.4872e-07	
0.98601	6.7513e-07	1.3335e-05	0.59569	0.00026851	0.00069892	0.00029969	3.0897e-05	1.5133e-06	7.627e-05	6.1874e-06	3.5541e-06	5.1618e-06	4.7986e-06	9.5909e-07	0.0011208	3.3136e-05	3.7375e-06	2.8353e-06	1.4278e-05	6.4182e-06	1.0996e-05	5.8249e-05	0.95915	6.0563e-06	1.3539e-06	0.00037573	7.8234e-06	1.2657e-05	7.8099e-07	1.7883e-05	1.4571e-05	0.0010599	3.4791e-06	0.78326	0.0042928	0.0020053	1.507e-07	4.9072e-06	2.0735e-06	9.7675e-06	0.0001183	0.0081088	0.00013234	6.6485e-07	6.3871e-07	0.00026888	0.0011742	1.9251e-05	1.8731e-05	0.00030896	0.00070124	0.01	8.6177e-08	0.021291	3.4732e-06	4.477e-06	0.00030468	4.7138e-07	0.96566	2.6937e-05	2.4815e-05	0.0070076	1.4275e-06	2.0247e-07	0.0030635	0.0017224	0.0002463	0.0029762	0.0029648	0.00148	0.00019624	0.010671	0.007373	0.0087807	1.2882e-05	7.818e-07	0.00011525	0.0061475	1.0673e-05	0.0010305	8.6338e-07	
0.98602	6.7357e-07	1.3232e-05	0.59983	0.00026485	0.00069988	0.00027104	3.0741e-05	1.5101e-06	7.7005e-05	6.4026e-06	3.5554e-06	5.163e-06	4.8892e-06	9.4997e-07	0.0011172	3.092e-05	3.7691e-06	2.8503e-06	1.4359e-05	6.5021e-06	1.0865e-05	5.6868e-05	0.95903	6.0291e-06	1.3768e-06	0.0003747	7.4524e-06	1.2949e-05	7.8753e-07	1.7732e-05	1.4656e-05	0.0010578	3.4352e-06	0.78296	0.0042966	0.0020019	1.4962e-07	4.8708e-06	1.9943e-06	1.0381e-05	0.00011917	0.0080907	0.0001322	7.0297e-07	6.0915e-07	0.00026892	0.0011747	1.9428e-05	1.9479e-05	0.00030962	0.00069871	0.01	9.0577e-08	0.021298	3.3187e-06	4.2976e-06	0.00030368	4.5702e-07	0.9658	2.6349e-05	2.5478e-05	0.0070066	1.4507e-06	2.1873e-07	0.003104	0.0017256	0.0002465	0.0029681	0.0029629	0.0014812	0.00019458	0.010673	0.0073734	0.0087968	1.2685e-05	7.5928e-07	0.00011441	0.006148	1.0736e-05	0.0010317	8.7502e-07	
0.98604	6.766e-07	1.3141e-05	0.60428	0.00026132	0.00070088	0.00024398	3.0596e-05	1.5094e-06	7.7763e-05	6.6264e-06	3.5647e-06	5.168e-06	4.9884e-06	9.4236e-07	0.0011138	2.8862e-05	3.5848e-06	2.8625e-06	1.4451e-05	6.5908e-06	1.0746e-05	5.5566e-05	0.959	6.0054e-06	1.3989e-06	0.00037374	7.1039e-06	1.2807e-05	7.9565e-07	1.7603e-05	1.4753e-05	0.0010557	3.3967e-06	0.78267	0.0043003	0.0019985	1.4899e-07	4.8373e-06	1.9212e-06	1.1007e-05	0.00012012	0.0080727	0.00013206	7.4463e-07	5.8276e-07	0.00026898	0.0011752	1.9605e-05	2.0265e-05	0.00031032	0.0006962	0.01	9.5238e-08	0.021306	3.1709e-06	4.1301e-06	0.00030273	4.4467e-07	0.96595	2.5764e-05	2.6174e-05	0.0070055	1.4805e-06	2.3695e-07	0.0031453	0.0017289	0.00024287	0.00296	0.0029611	0.0014824	0.00019293	0.010675	0.0073739	0.0088135	1.2516e-05	7.3757e-07	0.00011357	0.0061486	1.0812e-05	0.0010329	8.1339e-07	
0.98606	6.7665e-07	1.3045e-05	0.60864	0.00025775	0.00070186	0.00021648	3.0442e-05	1.5054e-06	7.8512e-05	6.8434e-06	3.5609e-06	5.1651e-06	5.0834e-06	9.3192e-07	0.0011104	2.6755e-05	3.3964e-06	2.8547e-06	1.4534e-05	6.6742e-06	1.0614e-05	5.4238e-05	0.95894	5.9778e-06	1.4155e-06	0.00037276	6.7451e-06	1.2653e-05	8.0106e-07	1.7466e-05	1.484e-05	0.0010537	3.3536e-06	0.78238	0.0043041	0.0019951	1.4605e-07	4.7982e-06	1.8386e-06	1.1618e-05	0.00012104	0.0080547	0.00013191	7.8395e-07	5.5407e-07	0.00026903	0.0011757	1.9776e-05	2.103e-05	0.00031101	0.00069368	0.01	9.8925e-08	0.021313	3.0164e-06	3.9531e-06	0.00030176	4.2967e-07	0.9661	2.5175e-05	2.6846e-05	0.0070045	1.5045e-06	2.5336e-07	0.0031863	0.0017322	0.00023911	0.0029519	0.0029593	0.0014836	0.00019128	0.010678	0.0073743	0.0088301	1.2334e-05	7.1306e-07	0.00011273	0.0061492	1.0878e-05	0.0010341	7.4685e-07	
0.9861	6.8133e-07	1.2961e-05	0.61334	0.00025432	0.00070287	0.00019054	3.03e-05	1.504e-06	7.9285e-05	7.0696e-06	3.5656e-06	5.1663e-06	5.1876e-06	9.2307e-07	0.0011072	2.4803e-05	3.2165e-06	2.8446e-06	1.4628e-05	6.7628e-06	1.0495e-05	5.2989e-05	0.95898	5.9539e-06	1.4315e-06	0.00037184	6.4087e-06	1.2531e-05	8.0817e-07	1.7352e-05	1.4939e-05	0.0010517	3.3161e-06	0.78209	0.0043079	0.0019917	1.4361e-07	4.7621e-06	1.7622e-06	1.2243e-05	0.00012206	0.0080369	0.00013176	8.2716e-07	5.285e-07	0.00026909	0.0011763	1.9948e-05	2.1837e-05	0.00031173	0.00069118	0.01	1.0292e-07	0.021321	2.8687e-06	3.7879e-06	0.00030084	4.1671e-07	0.96625	2.4591e-05	2.7552e-05	0.0070034	1.5355e-06	2.7198e-07	0.0032283	0.0017355	0.00023581	0.0029439	0.0029575	0.0014848	0.00018965	0.01068	0.0073748	0.0088472	1.218e-05	6.894e-07	0.00011188	0.0061499	1.0958e-05	0.0010355	6.9332e-07	
0.98613	6.9526e-07	1.2895e-05	0.61855	0.00025108	0.00070385	0.00016663	3.0175e-05	1.4972e-06	8.0093e-05	7.2832e-06	3.5851e-06	5.1752e-06	5.3061e-06	9.1708e-07	0.0011042	2.3048e-05	3.0484e-06	2.8084e-06	1.4705e-05	6.8598e-06	1.0355e-05	5.1846e-05	0.95914	5.936e-06	1.4484e-06	0.00037102	6.1021e-06	1.1943e-05	8.1835e-07	1.7164e-05	1.502e-05	0.0010497	3.2869e-06	0.78181	0.0043004	0.0019883	1.4248e-07	4.7314e-06	1.6961e-06	1.2892e-05	0.00012299	0.0080193	0.00013161	8.7659e-07	5.0729e-07	0.00026919	0.0011769	2.0121e-05	2.2707e-05	0.0003125	0.00068865	0.01	9.1114e-08	0.021329	2.7096e-06	3.6401e-06	0.00029987	4.0704e-07	0.9664	2.4012e-05	2.7202e-05	0.0070023	1.4407e-06	2.6189e-07	0.0032714	0.001731	0.00023308	0.002936	0.0029557	0.001486	0.00018806	0.010683	0.0073753	0.0088652	1.2065e-05	6.6764e-07	0.00011103	0.0061505	1.1059e-05	0.0010369	6.6222e-07	
0.98618	7.1833e-07	1.285e-05	0.62439	0.00024804	0.00070489	0.00015584	3.007e-05	1.4959e-06	8.0944e-05	7.514e-06	3.5665e-06	5.194e-06	5.4425e-06	9.1463e-07	0.0011015	2.1498e-05	2.8932e-06	2.7779e-06	1.4805e-05	6.9674e-06	1.0239e-05	5.0813e-05	0.95944	5.9255e-06	1.4671e-06	0.00037031	5.8275e-06	1.1468e-05	8.3243e-07	1.7016e-05	1.5124e-05	0.0010478	3.2675e-06	0.78154	0.004293	0.0019849	1.4309e-07	4.7074e-06	1.642e-06	1.3571e-05	0.00012407	0.0080019	0.00013148	8.6874e-07	4.9083e-07	0.00026926	0.0011776	2.0298e-05	2.3656e-05	0.00031334	0.00068616	0.01	8.0652e-08	0.021337	2.5632e-06	3.5115e-06	0.00029898	4.012e-07	0.96656	2.3426e-05	2.6902e-05	0.0070013	1.3634e-06	2.5512e-07	0.0033159	0.0017266	0.00023091	0.0029281	0.0029539	0.0014873	0.0001865	0.010685	0.0073758	0.0088841	1.1994e-05	6.4821e-07	0.00011017	0.0061513	1.1187e-05	0.0010385	6.4413e-07	
