Zootoca_vivipara	Vipera_berus	Thamnophis_elegans	Sceloporus_undulatus	Python_bivittatus	Ptyas_mucosa	Pseudonaja_textilis	Protobothrops_mucrosquamatus	Pogona_vitticeps	Podarcis_muralis	Pituophis_catenifer	Pantherophis_obsoletus	Notechis_scutatus	Naja_naja	Laticauda_colubrina	Lacerta_agilis	Hydrophis_cyanocinctus	Gekko_japonicus	Crotalus_tigris	Chrysopelea_ornata	Bothrops_jararaca	Anolis_carolinensis	
0.00070518	8.5171e-05	1.3101e-06	8.66e-08	0.002533	5.3485e-06	0.0039313	4.7188e-06	0.0037569	1.4319e-05	2.3545e-06	0.00010338	0.00019731	1.0352e-05	3.9434e-05	0.004316	0.0016164	1.3028e-06	2.097e-08	4.2125e-06	5.2541e-06	2.9887e-06	
0.00069996	8.3244e-05	1.2714e-06	6.7107e-08	0.0025364	5.3745e-06	0.0038296	4.6149e-06	0.003814	1.4038e-05	2.3514e-06	0.0001028	0.00019851	1.0756e-05	3.937e-05	0.0042965	0.001602	1.3436e-06	1.8705e-08	4.3257e-06	5.3827e-06	3.5981e-06	
0.00069466	8.1292e-05	1.2376e-06	9.4745e-08	0.0025397	5.4038e-06	0.0037277	4.5035e-06	0.0038676	1.5507e-05	2.3502e-06	0.00010223	0.00019969	1.1152e-05	3.93e-05	0.0042768	0.0015876	1.3726e-06	1.5236e-08	4.4478e-06	5.5029e-06	4.1589e-06	
0.00068954	7.9399e-05	1.2073e-06	1.2317e-07	0.0025434	5.4358e-06	0.0036267	4.3914e-06	0.0039315	1.7004e-05	2.3507e-06	0.00010168	0.00020088	1.1559e-05	3.9235e-05	0.0042576	0.0015733	1.4147e-06	1.1928e-08	4.5781e-06	5.6207e-06	4.8017e-06	
0.00068434	7.7482e-05	1.1727e-06	1.4751e-07	0.0025469	5.4638e-06	0.0035254	4.272e-06	0.0039917	1.8475e-05	2.3483e-06	0.00010112	0.00020206	1.1957e-05	3.9164e-05	0.0042383	0.0015589	1.4452e-06	7.4457e-09	4.7015e-06	5.7302e-06	5.4123e-06	
0.00067933	7.5527e-05	1.1415e-06	1.7329e-07	0.0025509	5.4947e-06	0.0034249	4.1449e-06	0.0040637	1.9975e-05	2.3477e-06	0.00010057	0.00020326	1.2367e-05	3.9099e-05	0.0042195	0.0015447	1.4896e-06	1.1624e-08	4.8335e-06	5.8311e-06	5.4914e-06	
0.00067452	7.3639e-05	1.1142e-06	2.0081e-07	0.0025554	5.5291e-06	0.0033253	4.0179e-06	0.0041512	2.151e-05	2.349e-06	0.00010004	0.00020448	1.2791e-05	3.9039e-05	0.0042014	0.0015306	1.551e-06	1.6086e-08	4.9757e-06	5.9302e-06	5.5988e-06	
0.00066991	7.1816e-05	1.0908e-06	2.3047e-07	0.0025605	5.5669e-06	0.0032267	3.8908e-06	0.0042577	2.308e-05	2.3524e-06	9.9518e-05	0.00020572	1.3228e-05	3.8984e-05	0.0041838	0.0015167	1.6316e-06	2.0992e-08	5.1287e-06	6.0274e-06	5.7376e-06	
0.00066548	6.9968e-05	1.0629e-06	2.6439e-07	0.0025653	5.6006e-06	0.0031278	3.7562e-06	0.0043258	2.4684e-05	2.3529e-06	9.899e-05	0.00020694	1.3656e-05	3.8925e-05	0.0041668	0.0015028	1.6708e-06	2.4635e-08	5.2743e-06	6.1162e-06	5.9196e-06	
0.00066125	6.8188e-05	1.0391e-06	3.0182e-07	0.0025708	5.6381e-06	0.0030298	3.6218e-06	0.0044098	2.633e-05	2.3557e-06	9.8479e-05	0.00020818	1.4099e-05	3.8871e-05	0.0041504	0.0014889	1.7296e-06	2.8896e-08	5.4319e-06	6.2035e-06	6.1457e-06	
0.00065694	6.6379e-05	1.0106e-06	3.3405e-07	0.0025761	5.6712e-06	0.0029315	4.0453e-06	0.0044879	2.7946e-05	2.3554e-06	9.7957e-05	0.00020941	1.4533e-05	3.8811e-05	0.0041337	0.0014751	1.774e-06	3.1791e-08	5.5811e-06	6.282e-06	6.3509e-06	
0.00065066	6.4647e-05	9.8702e-07	3.7185e-07	0.002582	5.7092e-06	0.0028344	4.0509e-06	0.004507	2.9092e-05	2.358e-06	9.7455e-05	0.00021066	1.4441e-05	3.8759e-05	0.0041353	0.0014614	1.8502e-06	3.5623e-08	5.7453e-06	6.36e-06	6.6169e-06	
0.00064426	6.288e-05	9.5815e-07	4.0351e-07	0.0025877	5.742e-06	0.0027368	4.0484e-06	0.0045237	3.0207e-05	2.3571e-06	9.694e-05	0.0002119	1.434e-05	3.87e-05	0.0041367	0.0014476	1.9083e-06	3.7914e-08	5.8991e-06	6.4287e-06	6.8537e-06	
0.00063814	6.1187e-05	9.3397e-07	4.4055e-07	0.0025941	5.7797e-06	0.0026404	4.0461e-06	0.0045465	3.1359e-05	2.3591e-06	9.6444e-05	0.00021316	1.4249e-05	3.8648e-05	0.0041384	0.001434	1.9927e-06	4.1194e-08	6.0684e-06	6.4967e-06	7.1542e-06	
0.0006323	5.9567e-05	9.1439e-07	4.6231e-07	0.0026013	5.8225e-06	0.0025449	4.0441e-06	0.0045796	3.2549e-05	2.364e-06	9.5967e-05	0.00021444	1.4168e-05	3.8604e-05	0.0041405	0.0014206	1.9472e-06	4.5644e-08	6.2544e-06	6.5641e-06	7.3751e-06	
0.00062632	5.8017e-05	8.9924e-07	4.7783e-07	0.0026094	5.8706e-06	0.0025354	4.0424e-06	0.0046083	3.3706e-05	2.3718e-06	9.551e-05	0.0002157	1.4077e-05	3.8552e-05	0.0041424	0.0014071	1.9905e-06	3.6745e-08	6.4584e-06	6.6311e-06	7.5673e-06	
0.00062059	5.6526e-05	8.8747e-07	4.9724e-07	0.0026183	5.923e-06	0.002526	4.0404e-06	0.0046448	3.4895e-05	2.382e-06	9.5069e-05	0.00021698	1.3995e-05	3.8507e-05	0.0041446	0.0013937	2.0564e-06	2.919e-08	6.6786e-06	6.6967e-06	7.809e-06	
0.00061188	5.5083e-05	8.7831e-07	5.1994e-07	0.002628	5.9789e-06	0.0025167	4.0372e-06	0.0046895	3.5603e-05	2.3941e-06	9.4642e-05	0.00021828	1.392e-05	3.8467e-05	0.0041708	0.0013805	2.1452e-06	2.2479e-08	6.9134e-06	6.7604e-06	8.0997e-06	
0.00060309	5.3621e-05	8.6528e-07	5.3796e-07	0.0026374	6.0309e-06	0.0025073	4.027e-06	0.0047315	3.629e-05	2.4036e-06	9.4205e-05	0.00021957	1.3839e-05	3.8422e-05	0.0041968	0.0013672	2.2202e-06	1.4446e-08	7.1399e-06	6.8158e-06	8.371e-06	
0.00059456	5.2206e-05	8.5473e-07	5.5929e-07	0.0026476	6.0863e-06	0.0024981	4.0155e-06	0.0047827	3.6995e-05	2.4148e-06	9.3782e-05	0.00022087	1.3763e-05	3.8382e-05	0.0042235	0.0013541	2.3174e-06	7.1239e-09	7.3811e-06	6.8692e-06	8.6947e-06	
0.00058776	5.0775e-05	8.4056e-07	5.7619e-07	0.0026576	6.138e-06	0.0024888	3.9972e-06	0.0048312	3.7937e-05	2.4235e-06	9.3351e-05	0.00022217	1.3682e-05	3.8337e-05	0.0042267	0.0013409	2.398e-06	9.3566e-09	7.6148e-06	6.9146e-06	9.0002e-06	
0.00058116	4.9383e-05	8.2822e-07	5.9576e-07	0.0026682	6.1924e-06	0.0024796	3.9772e-06	0.0048887	3.8898e-05	2.4337e-06	9.2931e-05	0.00022348	1.3607e-05	3.8296e-05	0.00423	0.0013279	2.4984e-06	1.1432e-08	7.8614e-06	6.9573e-06	9.3552e-06	
0.00057448	4.7975e-05	8.1228e-07	6.1088e-07	0.0026786	6.2432e-06	0.0024703	3.9503e-06	0.0049434	3.9838e-05	2.4413e-06	9.2503e-05	0.00022477	1.3525e-05	3.825e-05	0.0042333	0.0013148	2.5858e-06	1.2467e-08	8.1004e-06	6.9921e-06	9.6911e-06	
0.00056799	4.6606e-05	7.981e-07	6.2873e-07	0.0026897	6.2968e-06	0.0024611	3.9217e-06	0.0050079	4.0797e-05	2.4503e-06	9.2085e-05	0.00022609	1.3448e-05	3.8209e-05	0.0042368	0.0013018	2.6939e-06	1.3364e-08	8.3527e-06	7.0242e-06	1.008e-05	
0.00056144	4.5221e-05	7.8033e-07	6.4211e-07	0.0027006	6.3466e-06	0.0024518	3.8862e-06	0.0050693	4.1734e-05	2.4567e-06	9.166e-05	0.00022739	1.3366e-05	3.8162e-05	0.0042403	0.0012887	2.7885e-06	1.3216e-08	8.5972e-06	7.0483e-06	1.0449e-05	
0.00055482	4.3821e-05	7.5898e-07	6.5103e-07	0.0027113	6.3927e-06	0.0024425	3.8439e-06	0.0051276	4.2651e-05	2.4607e-06	9.1227e-05	0.00022868	1.3277e-05	3.8111e-05	0.0042436	0.0012757	2.8699e-06	1.2024e-08	8.834e-06	7.0645e-06	1.0797e-05	
0.0005484	4.2458e-05	7.3937e-07	6.6332e-07	0.0027227	6.4416e-06	0.0024333	3.7997e-06	0.0051345	4.359e-05	2.4661e-06	9.0805e-05	0.00022998	1.3194e-05	3.8064e-05	0.0042473	0.0012627	2.9756e-06	1.0694e-08	9.0844e-06	7.078e-06	1.1208e-05	
0.00054192	4.108e-05	7.1617e-07	6.7111e-07	0.0027339	6.4868e-06	0.0024241	3.7488e-06	0.0051406	4.4508e-05	2.4689e-06	9.0375e-05	0.00023128	1.3104e-05	3.8012e-05	0.0042508	0.0012497	3.0675e-06	8.3224e-09	9.327e-06	7.0835e-06	1.1598e-05	
0.00053564	3.9744e-05	6.9508e-07	6.8237e-07	0.0027459	6.5354e-06	0.0024149	3.6964e-06	0.0051499	4.545e-05	2.4735e-06	8.9957e-05	0.00023259	1.3021e-05	3.7965e-05	0.0042546	0.0012368	3.1854e-06	5.8539e-09	9.5853e-06	7.0868e-06	1.2056e-05	
0.0005293	3.8393e-05	6.7045e-07	6.891e-07	0.0027577	6.5802e-06	0.0024057	3.6373e-06	0.0052807	4.637e-05	2.4755e-06	8.9531e-05	0.00023389	1.2932e-05	3.7913e-05	0.0042584	0.0012239	3.4903e-06	1.1617e-08	9.8359e-06	7.0822e-06	1.249e-05	
0.00052314	3.7079e-05	6.4755e-07	6.998e-07	0.0027702	6.6281e-06	0.0023965	3.5764e-06	0.0053109	4.7312e-05	2.4791e-06	8.9116e-05	0.00023521	1.2848e-05	3.7865e-05	0.0042624	0.001211	3.8442e-06	1.7672e-08	1.0101e-05	7.075e-06	1.3005e-05	
0.00051716	3.5801e-05	6.2623e-07	7.1366e-07	0.0027836	6.6791e-06	0.0023875	3.5139e-06	0.0053472	4.8275e-05	2.4841e-06	8.8712e-05	0.00023654	1.277e-05	3.7822e-05	0.0042666	0.0011983	4.2539e-06	2.4157e-08	1.0383e-05	7.0653e-06	1.36e-05	
0.00051112	3.4558e-05	6.0645e-07	7.226e-07	0.002795	6.7331e-06	0.0023784	3.4496e-06	0.0053816	4.9217e-05	2.4907e-06	8.8319e-05	0.00023787	1.2685e-05	3.7773e-05	0.0042708	0.0011856	4.6391e-06	3.1231e-08	1.068e-05	7.053e-06	1.4162e-05	
0.00050525	3.335e-05	5.8806e-07	7.3472e-07	0.0028073	6.7902e-06	0.0023694	3.3834e-06	0.0054227	5.018e-05	2.4987e-06	8.7936e-05	0.00023921	1.2606e-05	3.7729e-05	0.0042752	0.0011729	5.0852e-06	3.9046e-08	1.0995e-05	7.0381e-06	1.481e-05	
0.00049933	3.2128e-05	5.6627e-07	7.4236e-07	0.0028193	6.8437e-06	0.0023603	3.3106e-06	0.0054618	5.1123e-05	2.5042e-06	8.7546e-05	0.00024053	1.2521e-05	3.768e-05	0.0042795	0.0011603	5.5057e-06	4.5566e-08	1.1301e-05	7.0153e-06	1.5428e-05	
0.00049334	3.0939e-05	5.4583e-07	7.1553e-07	0.0028322	6.9003e-06	0.0023514	3.2359e-06	0.0054843	5.2044e-05	2.5113e-06	8.7166e-05	0.00024188	1.2441e-05	3.7635e-05	0.0042838	0.0011477	6.2659e-06	5.2958e-08	1.1625e-05	6.99e-06	1.831e-05	
0.00048728	2.9736e-05	5.2187e-07	6.8386e-07	0.0028448	6.953e-06	0.0023423	3.1543e-06	0.0055053	5.2942e-05	2.5158e-06	8.6778e-05	0.00024321	1.2355e-05	3.7586e-05	0.004288	0.0011351	6.9831e-06	5.8964e-08	1.1939e-05	6.9565e-06	2.1069e-05	
0.00048142	2.8569e-05	4.9957e-07	6.5646e-07	0.0028583	7.0094e-06	0.0023334	3.0714e-06	0.0055316	5.3867e-05	2.522e-06	8.6402e-05	0.00024456	1.2275e-05	3.7541e-05	0.0042924	0.0011226	7.824e-06	6.6142e-08	1.2275e-05	6.921e-06	2.4266e-05	
0.00047574	2.7434e-05	4.7852e-07	6.3255e-07	0.0028727	6.8299e-06	0.0023246	2.9866e-06	0.0055255	5.4815e-05	2.5768e-06	8.4352e-05	0.00024593	1.22e-05	3.75e-05	0.0042792	0.0011102	8.7973e-06	7.4525e-08	1.2631e-05	6.8829e-06	2.793e-05	
0.00047	2.6284e-05	4.5396e-07	6.0386e-07	0.0028868	6.6458e-06	0.0023157	2.8949e-06	0.0055184	5.574e-05	2.6287e-06	8.2289e-05	0.00024729	1.2119e-05	3.7454e-05	0.0042658	0.0010978	9.715e-06	8.14e-08	1.2978e-05	6.8368e-06	3.1433e-05	
0.00046445	2.517e-05	4.3091e-07	5.7905e-07	0.0029019	6.4677e-06	0.0023069	2.8018e-06	0.0055147	5.6692e-05	2.6831e-06	8.026e-05	0.00024866	1.2044e-05	3.7413e-05	0.0042528	0.0010855	1.0794e-05	8.9823e-08	1.3347e-05	6.7885e-06	3.5501e-05	
0.00045908	2.4089e-05	4.0928e-07	5.5795e-07	0.0029181	6.2954e-06	0.0022982	2.7073e-06	0.0055142	5.7673e-05	2.7402e-06	7.8264e-05	0.00025006	1.1975e-05	3.7377e-05	0.0042403	0.0010733	1.2066e-05	1.0009e-07	1.3741e-05	6.7383e-06	4.0239e-05	
0.00045363	2.2992e-05	3.8397e-07	5.3178e-07	0.0029339	6.1181e-06	0.0022894	2.6056e-06	0.0055126	5.8628e-05	2.7941e-06	7.6254e-05	0.00025144	1.1899e-05	3.7336e-05	0.0042276	0.001061	1.3251e-05	1.0854e-07	1.4122e-05	6.6795e-06	4.4722e-05	
0.00044845	2.1944e-05	3.615e-07	4.9895e-07	0.0029514	5.9498e-06	0.0022808	2.5042e-06	0.0055087	5.963e-05	2.8525e-06	7.4291e-05	0.00025285	1.1833e-05	3.7302e-05	0.0042156	0.001049	1.4072e-05	1.203e-07	1.4541e-05	6.6207e-06	4.8821e-05	
0.00044312	2.0941e-05	3.4159e-07	4.7439e-07	0.0029706	5.7901e-06	0.0022723	2.4029e-06	0.0055095	6.059e-05	2.9156e-06	7.2374e-05	0.0002543	1.1777e-05	3.7277e-05	0.0042032	0.0010371	1.5147e-05	1.3605e-07	1.4999e-05	6.5618e-06	5.3932e-05	
0.00043809	1.9895e-05	3.2478e-07	4.4192e-07	0.0029875	5.6414e-06	0.0022641	2.6672e-06	0.0055073	6.1606e-05	2.9715e-06	7.0384e-05	0.00025578	1.1732e-05	3.7261e-05	0.0041916	0.0010254	1.6814e-05	1.4804e-07	1.5506e-05	6.4886e-06	5.8453e-05	
0.00043334	1.89e-05	3.107e-07	4.165e-07	0.0029915	5.502e-06	0.002256	2.9366e-06	0.0055104	6.2678e-05	3.0337e-06	6.8447e-05	0.00025729	1.1698e-05	3.7254e-05	0.0041806	0.0010138	1.9003e-05	1.4107e-07	1.6068e-05	6.4162e-06	6.4233e-05	
0.00042882	1.7951e-05	2.9869e-07	3.9655e-07	0.0029962	5.3703e-06	0.002248	3.2105e-06	0.0054921	6.3801e-05	2.9727e-06	6.656e-05	0.00025884	1.1674e-05	3.6556e-05	0.0041701	0.0010025	2.0031e-05	1.3739e-07	1.6681e-05	6.3437e-06	7.1452e-05	
0.00042453	1.7041e-05	2.8833e-07	3.8109e-07	0.0030018	5.2455e-06	0.0022402	3.4884e-06	0.0054798	6.4974e-05	2.9162e-06	6.4716e-05	0.00026042	1.1659e-05	3.5873e-05	0.0041602	0.00099127	2.1333e-05	1.365e-07	1.7347e-05	6.2708e-06	8.0332e-05	
0.00042011	1.6106e-05	2.7359e-07	3.592e-07	0.003007	5.1139e-06	0.0022322	3.7557e-06	0.0054646	6.6104e-05	2.8551e-06	6.2846e-05	0.00026198	1.1635e-05	3.5179e-05	0.00415	0.00097998	2.2467e-05	1.33e-07	1.7982e-05	6.188e-06	8.8336e-05	
0.00040028	1.2499e-05	2.0675e-07	2.7188e-07	0.0030307	4.6012e-06	0.002201	4.8083e-06	0.0054254	7.2375e-05	2.6183e-06	5.5518e-05	0.00026831	1.1551e-05	3.2449e-05	0.0041042	0.00093535	2.8195e-05	1.2482e-07	2.0725e-05	5.814e-06	0.00012765	
0.00039517	1.1568e-05	1.8217e-07	2.3956e-07	0.0030362	4.463e-06	0.002193	5.0526e-06	0.0054129	7.3878e-05	2.5522e-06	5.3657e-05	0.00026986	1.1515e-05	3.1752e-05	0.0040925	0.0009241	2.9436e-05	1.1894e-07	2.1375e-05	5.7005e-06	0.00013651	
0.00039033	1.0679e-05	1.595e-07	2.1202e-07	0.0030426	4.3324e-06	0.0021852	5.3023e-06	0.0054061	7.5451e-05	2.4909e-06	5.1842e-05	0.00027144	1.149e-05	3.1072e-05	0.0040814	0.00091301	3.1053e-05	1.161e-07	2.2088e-05	5.5871e-06	0.00014766	
0.00038575	9.833e-06	1.3832e-07	2.0355e-07	0.003042	4.2086e-06	0.0021775	5.5583e-06	0.0054077	7.7102e-05	2.4342e-06	5.0071e-05	0.00027063	1.1474e-05	3.0407e-05	0.0040709	0.00090208	3.1829e-05	1.1666e-07	2.2868e-05	5.4743e-06	0.00015255	
0.00038102	8.9609e-06	1.1271e-07	2.1725e-07	0.0030409	4.0777e-06	0.0021698	5.8028e-06	0.0054266	7.8696e-05	2.3726e-06	4.8272e-05	0.00026978	1.1447e-05	2.9731e-05	0.0040601	0.00089104	3.3334e-05	1.1451e-07	2.3607e-05	5.3511e-06	0.00015489	
0.00037615	8.1306e-06	8.8836e-08	1.8897e-07	0.0030406	3.9545e-06	0.0021622	6.0539e-06	0.0054558	8.0233e-05	2.3159e-06	4.6521e-05	0.00026897	1.1432e-05	2.9071e-05	0.004049	0.00088019	3.4112e-05	1.1542e-07	2.4422e-05	5.2284e-06	0.00015813	
0.00037151	7.3401e-06	6.6341e-08	1.6675e-07	0.0030338	3.8385e-06	0.0021547	6.3118e-06	0.0054973	8.184e-05	2.2641e-06	4.4817e-05	0.00026819	1.1427e-05	2.8429e-05	0.0040385	0.0008695	3.4358e-05	1.1948e-07	2.5321e-05	5.1061e-06	0.00015909	
0.00036673	6.5872e-06	4.4893e-08	1.5443e-07	0.003028	3.7295e-06	0.0021475	6.5768e-06	0.0055117	8.3389e-05	2.2169e-06	4.3157e-05	0.00026745	1.1434e-05	2.7803e-05	0.0040277	0.00085899	3.489e-05	1.2701e-07	2.6312e-05	4.9842e-06	0.00016072	
0.00036221	6.5762e-06	5.3887e-08	1.447e-07	0.0030218	3.6143e-06	0.0021401	6.8298e-06	0.0055337	8.5017e-05	2.1653e-06	4.1473e-05	0.00026668	1.1431e-05	2.7167e-05	0.0040175	0.00084839	3.5651e-05	1.3174e-07	2.7257e-05	5.4812e-06	0.00016287	
0.00035792	6.558e-06	5.9566e-08	1.2961e-07	0.0030151	3.4927e-06	0.0021326	7.0717e-06	0.0055519	8.6719e-05	2.1094e-06	3.9765e-05	0.00026589	1.1417e-05	2.6519e-05	0.0040078	0.0008377	3.7164e-05	1.3377e-07	2.8158e-05	5.9656e-06	0.00016476	
0.0003535	6.5477e-06	6.5018e-08	1.0927e-07	0.0030094	3.378e-06	0.0021253	7.3207e-06	0.0055668	8.8368e-05	2.058e-06	3.8102e-05	0.00026513	1.1415e-05	2.5888e-05	0.0039978	0.00082717	4.0382e-05	1.3931e-07	2.9152e-05	6.4572e-06	0.00016643	
0.00034896	6.5453e-06	7.0324e-08	8.3097e-08	0.0030047	3.2699e-06	0.0021181	7.5772e-06	0.0055776	8.9965e-05	2.011e-06	3.6482e-05	0.0002644	1.1424e-05	2.5273e-05	0.0039876	0.00081682	4.3061e-05	1.4881e-07	3.0247e-05	6.9563e-06	0.00016787	
0.00034464	6.5509e-06	7.5561e-08	5.1354e-08	0.0030009	3.1681e-06	0.0021111	7.8415e-06	0.0055855	9.1636e-05	1.9681e-06	3.4905e-05	0.0002637	1.1444e-05	2.4674e-05	0.003978	0.00080662	4.5215e-05	1.6303e-07	3.1451e-05	7.4632e-06	0.00016913	
0.00034019	6.547e-06	7.7394e-08	5.6479e-08	0.0029967	3.0603e-06	0.002104	8.0942e-06	0.0055908	9.3254e-05	1.9211e-06	3.3305e-05	0.00026298	1.1453e-05	2.4065e-05	0.003968	0.00079634	4.7093e-05	1.7387e-07	3.2602e-05	7.9571e-06	0.00017016	
0.00033561	6.533e-06	7.5717e-08	5.7416e-08	0.002992	2.946e-06	0.0020968	8.3349e-06	0.0055935	9.4815e-05	1.8685e-06	3.3311e-05	0.00026223	1.1453e-05	2.3443e-05	0.0039578	0.00078597	4.8685e-05	1.8126e-07	3.3696e-05	8.4375e-06	0.00017104	
0.00033125	6.5097e-06	7.0636e-08	5.8376e-08	0.0029869	2.8256e-06	0.0020894	8.5641e-06	0.0056017	9.6449e-05	1.8115e-06	3.3307e-05	0.00026147	1.1442e-05	2.2811e-05	0.0039481	0.0007755	4.9411e-05	1.8556e-07	3.474e-05	8.905e-06	0.00017224	
0.00032675	6.479e-06	1.1009e-07	5.4809e-08	0.0029813	2.699e-06	0.002082	8.782e-06	0.0056073	9.8026e-05	1.7503e-06	3.3293e-05	0.00026068	1.1422e-05	2.2169e-05	0.0039381	0.00076495	4.9984e-05	1.8684e-07	3.5736e-05	9.3597e-06	0.00017325	
0.00032212	6.4389e-06	1.4486e-07	9.1659e-08	0.0029753	2.5662e-06	0.0020744	8.9886e-06	0.0056105	9.955e-05	1.6848e-06	3.3268e-05	0.00025988	1.1391e-05	2.1515e-05	0.0039278	0.00075431	5.0442e-05	1.8513e-07	3.6686e-05	9.8017e-06	0.00017406	
0.00031775	6.4067e-06	1.8328e-07	1.4732e-07	0.0029702	2.4401e-06	0.002067	9.2026e-06	0.0055965	0.00010116	1.6237e-06	3.3254e-05	0.0002591	1.1372e-05	2.0878e-05	0.0039182	0.00074384	5.0379e-05	1.8751e-07	3.6836e-05	1.0251e-05	0.00017389	
0.0003133	6.3675e-06	2.1794e-07	1.9766e-07	0.0029649	2.3095e-06	0.0020596	9.4078e-06	0.0055809	0.00010273	1.5595e-06	3.3232e-05	0.00025831	1.1346e-05	2.0233e-05	0.0039084	0.00073331	5.0263e-05	1.8783e-07	3.6972e-05	1.069e-05	0.00017366	
0.00030878	6.3216e-06	2.4907e-07	2.4315e-07	0.0029594	2.1749e-06	0.0020521	9.6047e-06	0.0055636	0.00010427	1.4924e-06	3.3203e-05	0.00025751	1.1313e-05	1.9583e-05	0.0038984	0.00072273	5.0101e-05	1.8626e-07	3.7095e-05	1.112e-05	0.00017338	
0.0003042	6.2693e-06	2.7673e-07	2.8393e-07	0.0029537	2.0363e-06	0.0020445	9.7935e-06	0.0055448	0.00010578	1.4225e-06	3.3167e-05	0.00025669	1.1274e-05	1.8926e-05	0.0038884	0.00071212	4.9893e-05	1.8284e-07	3.7207e-05	1.1541e-05	0.00017304	
0.00029977	6.2202e-06	3.054e-07	3.2788e-07	0.0029486	1.9008e-06	0.002037	9.9847e-06	0.0055304	0.00010734	1.3547e-06	3.3137e-05	0.00025589	1.124e-05	1.8278e-05	0.0038787	0.00070159	4.9792e-05	1.8159e-07	3.7344e-05	1.1964e-05	0.00017285	
0.00029527	6.1641e-06	3.3037e-07	3.6668e-07	0.0029432	1.761e-06	0.0020294	1.0167e-05	0.0055143	0.00010886	1.2838e-06	3.3098e-05	0.00025508	1.12e-05	1.7623e-05	0.0038689	0.00069102	4.9639e-05	1.7835e-07	3.7466e-05	1.2377e-05	0.0001726	
0.00029095	6.1122e-06	3.5691e-07	4.2398e-07	0.0029385	1.6249e-06	0.0020219	1.0353e-05	0.0054476	0.00011044	1.2154e-06	3.3066e-05	0.00025429	1.1165e-05	1.6978e-05	0.0038201	0.00068056	4.9606e-05	1.7762e-07	3.7618e-05	1.2793e-05	0.00017052	
0.00028655	6.0526e-06	3.7933e-07	4.7517e-07	0.0029335	1.484e-06	0.0020144	1.053e-05	0.0053753	0.00011199	1.1436e-06	3.3026e-05	0.00025348	1.1123e-05	1.6325e-05	0.0037708	0.00067003	4.9518e-05	1.7528e-07	3.7752e-05	1.3198e-05	0.00016828	
0.00028207	5.9852e-06	3.9766e-07	5.2004e-07	0.0029282	1.3381e-06	0.0020068	1.0697e-05	0.0052964	0.00011349	1.0684e-06	3.2977e-05	0.00025265	1.1074e-05	1.5664e-05	0.0037209	0.00065944	4.9365e-05	1.7062e-07	3.787e-05	1.3592e-05	0.00016588	
0.00027775	5.9099e-06	4.1182e-07	5.7159e-07	0.0029225	1.3927e-06	0.0019991	1.0854e-05	0.0052331	0.00011505	9.8961e-07	3.292e-05	0.00025181	1.1016e-05	1.4995e-05	0.0036726	0.00064879	4.9335e-05	1.6351e-07	3.7971e-05	1.3975e-05	0.00015587	
0.00027334	5.8266e-06	4.2186e-07	6.1641e-07	0.0029165	1.4432e-06	0.0019913	1.1001e-05	0.0051636	0.00011657	9.0492e-07	3.4632e-05	0.00025095	1.095e-05	1.4317e-05	0.0036236	0.00063807	4.9239e-05	1.5387e-07	3.8055e-05	1.4348e-05	0.00014517	
0.00026912	5.7487e-06	4.3392e-07	6.6855e-07	0.0029112	1.4956e-06	0.0019836	1.1154e-05	0.005109	0.00011816	8.2351e-07	3.638e-05	0.00025011	1.0892e-05	1.3651e-05	0.0035763	0.00062747	4.8366e-05	1.4743e-07	3.8171e-05	1.4725e-05	0.00013622	
0.00026481	5.6753e-06	4.4773e-07	7.28e-07	0.002885	1.5494e-06	0.001976	1.131e-05	0.0050654	0.0001197	7.4476e-07	3.816e-05	0.0002493	1.0841e-05	1.2996e-05	0.0035285	0.00061699	4.7704e-05	1.435e-07	3.8318e-05	1.5105e-05	0.00012861	
0.00026043	5.5944e-06	4.575e-07	7.8052e-07	0.0028581	1.5994e-06	0.0019684	1.1457e-05	0.0050179	0.00012121	6.6269e-07	3.9923e-05	0.00024847	1.0782e-05	1.2333e-05	0.0034801	0.00060646	4.6963e-05	1.3741e-07	3.8448e-05	1.5475e-05	0.00012053	
0.00025594	5.5053e-06	4.6302e-07	8.257e-07	0.0028303	1.6454e-06	0.0019606	1.1594e-05	0.0049653	0.00012267	5.77e-07	4.1667e-05	0.00024762	1.0715e-05	1.1662e-05	0.003431	0.00059585	4.6122e-05	1.2892e-07	3.856e-05	1.5834e-05	0.00011185	
0.00025164	5.4215e-06	4.7066e-07	8.7921e-07	0.0028047	1.6932e-06	0.001953	1.1735e-05	0.0047716	0.00012419	4.9433e-07	4.3446e-05	0.00024679	1.0656e-05	1.1002e-05	0.0033836	0.00058537	4.3914e-05	1.2319e-07	3.8706e-05	1.6197e-05	0.00010463	
0.00024754	5.3289e-06	4.7363e-07	9.437e-07	0.0027775	1.7366e-06	0.0019453	1.1866e-05	0.0046219	0.0001258	4.0768e-07	4.5204e-05	0.00024595	1.0588e-05	1.0332e-05	0.0033381	0.00057481	4.2172e-05	1.1485e-07	3.883e-05	1.6548e-05	9.8777e-05	
0.00024363	5.243e-06	4.7956e-07	1.0198e-06	0.0027529	1.7826e-06	0.0019377	1.2004e-05	0.0045046	0.00012747	3.2472e-07	4.7004e-05	0.00024513	1.0529e-05	9.6768e-06	0.0032942	0.00056439	4.0785e-05	1.0968e-07	3.8994e-05	1.6906e-05	9.3979e-05	
